createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.decimals,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.decimals,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.decimals,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_Token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
11092897,2020-10-20,0x33a0ac08a9635729b012da51ccd37c83989653c2,7.74597e-13,2e-18,4e-18,1.47558e-15,0.0,7,7.74597e-13,2e-18,18,0x91508dde6dd8637fb50c61d6ed02412dfc2a5bfa,FireSide Crypto,FIRESIDE,7.74597e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x91508dde6dd8637fb50c61d6ed02412dfc2a5bfa,FireSide Crypto,FIRESIDE,7.74597e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,100,60000000,1603198811,2020-10-20 22:00:11,1,5,1,0,156,3414,2,3,3414,burn,1603198811,2020-10-20 22:00:11,100.017567088327669275,2E-18,-0.9999999999999999999800035128,0.9483333333333334h,True
11156220,2020-10-30,0xaf4efb40f564c21aaa3600e616e8901f959205d8,8.59148e-13,2e-18,4e-18,1.52438e-15,0.0,7,8.59148e-13,2e-18,18,0xbfa64528fccaaf4009bd964393a99cea145d3d8d,Stakev3,SIII,8.59148e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xbfa64528fccaaf4009bd964393a99cea145d3d8d,Stakev3,SIII,8.59148e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,3.2,2700000,1604040711,2020-10-30 15:51:51,1,5,1,0,1678,5709,5,0,5709,burn,1604040711,2020-10-30 15:51:51,3.421964923065419575,2E-18,-0.9999999999999999994155404731,1.5858333333333334h,True
11161814,2020-10-31,0x6a54627e1c2a38f02a993349bc8662a9fa6e1cab,5.01375e-13,2e-18,4e-18,1.54494e-15,0.0,7,5.01375e-13,2e-18,18,0xac052b053a073bb64d6db4559140901c5756eb26,keep.network,K33P,5.01375e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xac052b053a073bb64d6db4559140901c5756eb26,keep.network,K33P,5.01375e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,64,19848960,1604134876,2020-10-31 18:01:16,1,5,1,0,2437,25237,5,0,25237,burn,1604134876,2020-10-31 18:01:16,71.11,2E-18,-0.9999999999999999999718745605,7.010277777777778h,True
11259066,2020-11-15,0x1447e38a5718b028d1299f6a88ba761c16965cad,5.70459e-13,2e-18,4e-18,1.84337e-15,0.0,7,5.70459e-13,2e-18,18,0x3781f193827339ac8af79fafc5c8c53d6848e730,YCR,ycredit,5.70459e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x3781f193827339ac8af79fafc5c8c53d6848e730,YCR,ycredit,5.70459e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,12,4000000,1605401723,2020-11-15 09:55:23,1,5,1,0,911,2520,5,0,2520,burn,1605401723,2020-11-15 09:55:23,12.145417585005887677,2E-18,-0.9999999999999999998353288402,0.7h,True
11406157,2020-12-07,0x99aec5720b4ba3b9486965a2a35516bf33c94099,6.69015e-13,2e-18,4e-18,2.37485e-15,0.0,7,6.69015e-13,2e-18,18,0x1f6df401b858278ecd3394878f318312291dd835,Gaia protocol,GAIA,6.69015e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x1f6df401b858278ecd3394878f318312291dd835,Gaia protocol,GAIA,6.69015e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,65,30000000,1607353689,2020-12-08 00:08:09,1,5,1,0,1134,3047,5,0,3047,burn,1607353689,2020-12-08 00:08:09,66.008840712454559003,2E-18,-0.9999999999999999999697010282,0.8463888888888889h,True
11772207,2021-02-01,0x43722d17e3e012342be0e0711d22e91c2e8cdc9b,9.92819e-11,2e-18,4e-18,5.31748e-15,0.0,7,9.92819e-11,2e-18,18,0x4fa1ffa82c2b29959c0906fba3580a575fe2a9e6,DxxxCxxx,DXXXCX,9.92819e-11,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,18,0x4fa1ffa82c2b29959c0906fba3580a575fe2a9e6,DxxxCxxx,DXXXCX,9.92819e-11,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,9,90000000000,1612209513,2021-02-02 04:58:33,2,3,2,668,1480,1116,2,1,1821,burn,1612208104,2021-02-02 04:35:04,9,1E-18,-0.9999999999999999998888888889,0.11444444444444445h,True
12311346,2021-04-25,0x659c9fda2a668bff15b654e107fb774701dece91,5.51789e-13,2e-18,4e-18,9.16773e-15,0.0,7,5.51789e-13,2e-18,18,0x34e53d87b63497ce4928376ca401a59e02c96979,UFC DOG,UFCDOG,5.51789e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x34e53d87b63497ce4928376ca401a59e02c96979,UFC DOG,UFCDOG,5.51789e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,13.85,5000000,1619379946,2021-04-26 04:45:46,1,5,1,0,324,1214,5,0,1214,burn,1619379946,2021-04-26 04:45:46,15.085,2E-18,-0.9999999999999999998674179649,0.3372222222222222h,True
12365279,2021-05-04,0x3002b9eb5447766904a19f4872bf80bc31146aeb,9.86127e-13,2e-18,4e-18,1.34981e-14,0.0,7,9.86127e-13,2e-18,18,0x8d8eeac9bd644415565886fb24c051921fcb68eb,CHEWBACCAFINANCE,CHEWY,9.86127e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x8d8eeac9bd644415565886fb24c051921fcb68eb,CHEWBACCAFINANCE,CHEWY,9.86127e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,10,10000000,1620155181,2021-05-05 04:06:21,1,5,1,0,7909,57402,5,0,57402,burn,1620155181,2021-05-05 04:06:21,10.141107551681082225,2E-18,-0.9999999999999999998027828825,15.945h,True
12541518,2021-05-31,0xd8f85494797e526ad55c31fcfb1025e764b48ee1,0.000702439,2e-18,4e-18,1.01477e-14,0.0,7,0.000702439,2e-18,9,0x3369e401f2594202eb7f8880b651e3484b9206a5,Ethereum Dick,eDICK,0.000702439,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9,0x3369e401f2594202eb7f8880b651e3484b9206a5,Ethereum Dick,eDICK,0.000702439,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,19,10000000000000000,1622456983,2021-05-31 19:29:43,1,5,1,0,318,839,5,0,839,burn,1622456983,2021-05-31 19:29:43,19.625027924880756294,2E-18,-0.9999999999999999998980893170,0.23305555555555554h,True
12556118,2021-06-02,0x98fc2285fecf69dd6d0d696277b5fee0e1dd2a06,0.000538328,2e-18,4e-18,1.10325e-14,0.0,7,0.000538328,2e-18,9,0x4623aa7b4ed89bbf8461f6d402658a4a588ed8a2,American Hokkaidu Inu,USHOKK,0.000538328,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9,0x4623aa7b4ed89bbf8461f6d402658a4a588ed8a2,American Hokkaidu Inu,USHOKK,0.000538328,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,14,4600000000000000,1622654543,2021-06-03 02:22:23,1,5,1,0,1362,3863,5,0,3863,burn,1622654543,2021-06-03 02:22:23,14.91,2E-18,-0.9999999999999999998658618377,1.0730555555555557h,True
12574945,2021-06-05,0xd3cf400edae42e537121fa2cbf1c0a49b4ca59a7,0.000701362,2e-18,4e-18,1.04765e-14,0.0,7,0.000701362,2e-18,9,0x9ea1be5c82cd8a32b491af74407bd24674ff24a9,Lambo Inu 🏎️,INU 🏎️,0.000701362,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9,0x9ea1be5c82cd8a32b491af74407bd24674ff24a9,Lambo Inu 🏎️,INU 🏎️,0.000701362,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,15,10000000000000000,1622904049,2021-06-05 23:40:49,1,5,1,0,271,988,5,0,988,burn,1622904049,2021-06-05 23:40:49,17.47,2E-18,-0.9999999999999999998855180309,0.27444444444444444h,True
12573670,2021-06-05,0x97aaf3eb01f96d87318a810c3b11bbb18c0cacad,0.000744353,2e-18,4e-18,1.10487e-14,0.0,7,0.000744353,2e-18,9,0x17df350c9c3a6ead5781816af0484dd245da0c9e,Myōbu-sha,MYOBY,0.000744353,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9,0x17df350c9c3a6ead5781816af0484dd245da0c9e,Myōbu-sha,MYOBY,0.000744353,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,17,10000000000000000,1622886354,2021-06-05 18:45:54,1,5,1,0,308,1271,5,0,1271,burn,1622886354,2021-06-05 18:45:54,17.518,2E-18,-0.9999999999999999998858317159,0.35305555555555557h,True
12612829,2021-06-11,0x86f6ef7624afe573d094091345622b0e3e6e2012,0.000939271,2e-18,4e-18,9.82968e-15,0.0,7,0.000939271,2e-18,9,0x13dd19298fc6c29ab44dd54d2d8c8292e4b374fa,Sakura Inu Swap,SAKURASWAP 🌸,0.000939271,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9,0x13dd19298fc6c29ab44dd54d2d8c8292e4b374fa,Sakura Inu Swap,SAKURASWAP 🌸,0.000939271,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,10,10000000000000000,1623415387,2021-06-11 21:43:07,1,5,1,0,2493,6605,5,0,6605,burn,1623415387,2021-06-11 21:43:07,10.648524513764385306,2E-18,-0.9999999999999999998121805516,1.8347222222222221h,True
12697375,2021-06-24,0x54068ce0929fdbdbcf10096edf774f73257e6a3a,0.000528204,2e-18,4e-18,7.98279e-15,0.0,7,0.000528204,2e-18,9,0x3dea6ca91436f27b9dad6cf0aa9a546f1b0ffc0c,moonmaninu.com,MoonMan 🌝,0.000528204,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9,0x3dea6ca91436f27b9dad6cf0aa9a546f1b0ffc0c,moonmaninu.com,MoonMan 🌝,0.000528204,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,3,1000000000000000,1624571747,2021-06-25 06:55:47,1,5,1,0,3686,26638,5,0,26638,burn,1624571747,2021-06-25 06:55:47,3.280,2E-18,-0.9999999999999999993902439024,7.399444444444445h,True
12727201,2021-06-29,0x380de7a36018dc73339651f7865d103063694968,0.000549999,2e-18,4e-18,8.58988e-15,0.0,7,0.000549999,2e-18,9,0x061849b4a043fef709565cd6430cf0c1902bcf84,MOONDANCE,MOONDANCE,0.000549999,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9,0x061849b4a043fef709565cd6430cf0c1902bcf84,MOONDANCE,MOONDANCE,0.000549999,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,3,1000000000000000,1624956908,2021-06-29 17:55:08,1,4,2,0,3485,11146,4,0,11171,burn,1624956908,2021-06-29 17:55:08,2.967799531520046146,2E-18,-0.9999999999999999993261000351,3.1030555555555557h,True
12726507,2021-06-29,0xe36ce6aaf797e7b33060b868ee9147c2ce7b0930,0.000799761,2e-18,4e-18,8.42918e-15,0.0,7,0.000799761,2e-18,9,0x0112f802755ba0877b7aa2b326d154e7dca23624, Big Big Ass ,BBA,0.000799761,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9,0x0112f802755ba0877b7aa2b326d154e7dca23624, Big Big Ass ,BBA,0.000799761,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,7,4500000000000000,1624937732,2021-06-29 12:35:32,1,5,1,0,369,1055,4,1,1055,burn,1624937732,2021-06-29 12:35:32,7.018351716390526938,2E-18,-0.9999999999999999997150328053,0.29305555555555557h,True
12749677,2021-07-02,0x56c7105dc43d93b2aa3c37984bc1d857c76195cd,0.000843498,2e-18,4e-18,8.43953e-15,0.0,7,0.000843498,2e-18,9,0x85f02c9cb51b5810514192bdb23797126e4aac69, Virgin Girls Pussy  ,VGPUSSY,0.000843498,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9,0x85f02c9cb51b5810514192bdb23797126e4aac69, Virgin Girls Pussy  ,VGPUSSY,0.000843498,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,7,5000000000000000,1625248774,2021-07-03 02:59:34,1,5,1,0,346,553,3,2,553,burn,1625248774,2021-07-03 02:59:34,7.015531244407420927,2E-18,-0.9999999999999999997149182392,0.15361111111111111h,True
13276469,2021-09-22,0xa55aa0bee2251d4cf143293121de5ee788cfb328,7.28056e-13,2e-18,4e-18,1.22937e-14,0.0,7,7.28056e-13,2e-18,18,0xb8e346f92e0d938a21ee86c05a463ffd226328c0,VELASPAD.io,VLXPAD,7.28056e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,18,0xb8e346f92e0d938a21ee86c05a463ffd226328c0,VELASPAD.io,VLXPAD,7.28056e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,80,47312000,1632403942,2021-09-23 22:32:22,1,5,1,0,629,77967,5,0,77967,burn,1632403942,2021-09-23 22:32:22,84.51559300162486114,2E-18,-0.9999999999999999999763357278,21.6575h,True
13550371,2021-11-04,0x6dda773849d68abc175fc62a3e91dbe89dc0a3dc,0.000513192,2e-18,4e-18,1.82023e-14,0.0,7,0.000513192,2e-18,9,0x0f6dfcc9fd13123e2a72496bc6630ab3455dddba,Meta Dinger,META DINGER,0.000513192,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,9,0x0f6dfcc9fd13123e2a72496bc6630ab3455dddba,Meta Dinger,META DINGER,0.000513192,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,1.5,1000000000000000,1636097938,2021-11-05 16:38:58,1,5,1,0,4179,66635,5,0,66635,burn,1636097938,2021-11-05 16:38:58,2.389527029053103866,2E-18,-0.9999999999999999991630142804,18.509722222222223h,True
11072509,2020-10-17,0x20aa85e54531f4bb6b4b7cdb4664e62481df8fa9,3.99225e-13,3e-18,3e-18,1.10024e-15,0.0,7,3.99225e-13,3e-18,18,0x23018e990fbfefc5352c06d9540126e90719cffe,Digital Twin Agree,DTA,3.99225e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x23018e990fbfefc5352c06d9540126e90719cffe,Digital Twin Agree,DTA,3.99225e-13,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,0.6,180000,1602939495,2020-10-17 21:58:15,1,5,1,0,4653,13960,5,0,13960,burn,1602939495,2020-10-17 21:58:15,0.82391575487629895,3E-18,-0.9999999999999999963588510327,3.8777777777777778h,True
13171742,2021-09-06,0xeb8fb5a8b92a8b6008340055e95602f091b1ffd5,1e-18,544.584188,2e-18,7.54503e-15,0.0,7,544.584188,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,6,0xff093e12a4efeea281482e98218408c9d7fa3c5a,2INU,2INU,544.584188,7,6,0xff093e12a4efeea281482e98218408c9d7fa3c5a,2INU,2INU,544.584188,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,3,990000000000000000000000,1631004665,2021-09-07 17:51:05,1,5,1,0,1714,78903,5,0,78903,burn,1631004665,2021-09-07 17:51:05,3.16506188473306286,1E-18,-0.9999999999999999996840504115,21.9175h,True
12360173,2021-05-03,0x88e40a410f9b09d5a11cd049dfbe2b6acbe96681,1e-18,0.005851723,2e-18,6.35367e-15,0.0,7,0.005851723,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,9,0xdbeab8f605a35b1bca0b835529865e7466213d4c,Freedom,Free,0.005851723,7,9,0xdbeab8f605a35b1bca0b835529865e7466213d4c,Freedom,Free,0.005851723,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,2,100000000000000000,1620031621,2021-05-03 17:47:01,1,5,1,0,133,283,4,1,283,burn,1620031621,2021-05-03 17:47:01,2.473000463869596672,1E-18,-0.9999999999999999995956329105,0.07861111111111112h,True
12547799,2021-06-01,0x277d1066b483ca8108721fee0c8345fb636a22b0,1e-18,0.002419403,2e-18,5.1592e-15,0.0,7,0.002419403,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9,0xfc4b61c808c7d403e6e1982d41e4932fa3fcb284,Ethereum Cash,ECASH,0.002419403,7,9,0xfc4b61c808c7d403e6e1982d41e4932fa3fcb284,Ethereum Cash,ECASH,0.002419403,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,14.888,88800000000000000,1622542133,2021-06-01 19:08:53,1,5,1,0,392,1655,5,0,1655,burn,1622542133,2021-06-01 19:08:53,15.028954231,1E-18,-0.9999999999999999999334617709,0.4597222222222222h,True
12327142,2021-04-28,0x510b57e8b925c5ea7c38ac108a775c18b6b167b5,1e-18,1.87346e-08,2e-18,5.16533e-15,0.0,7,1.87346e-08,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0xfaa6d19da63028f25767670fb2140d5a61f7d50b,Elon Finance,ELFI,1.87346e-08,7,18,0xfaa6d19da63028f25767670fb2140d5a61f7d50b,Elon Finance,ELFI,1.87346e-08,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,2.5,900000000000000,1619590501,2021-04-28 15:15:01,1,5,1,0,365,1389,4,1,1389,burn,1619590501,2021-04-28 15:15:01,2.532576469058743577,1E-18,-0.9999999999999999996051451902,0.3858333333333333h,True
12404303,2021-05-10,0x1dbeb24afc22d4475bd3393cc8c89e8c2d399fc4,1e-18,1.80755e-08,2e-18,8.24862e-15,0.0,7,1.80755e-08,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0xd64a9eab2df56507d5bf80344fe2836e2e208ffb,Billions Coin,BILLIONS,1.80755e-08,7,18,0xd64a9eab2df56507d5bf80344fe2836e2e208ffb,Billions Coin,BILLIONS,1.80755e-08,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,2.5,1000000000000000,1620654819,2021-05-10 22:53:39,1,5,1,0,821,36289,5,0,36289,burn,1620654819,2021-05-10 22:53:39,2.767,1E-18,-0.9999999999999999996385977593,10.080277777777777h,True
12741973,2021-07-01,0x1370147110c103f1eb69c0c69f7a5ec85a9cf870,1e-18,1.13754e-08,2e-18,4.23969e-15,0.0,7,1.13754e-08,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,18,0xf77229ca3668a3494fe831a3c9d518df087b3ecc,Viking Finance,Viking,1.13754e-08,7,18,0xf77229ca3668a3494fe831a3c9d518df087b3ecc,Viking Finance,Viking,1.13754e-08,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,2,300000000000000,1625155155,2021-07-02 00:59:15,1,5,1,0,408,10256,4,1,10256,burn,1625155155,2021-07-02 00:59:15,2.154551128858866299,1E-18,-0.9999999999999999995358662013,2.848888888888889h,True
12565951,2021-06-04,0xcca8ccf7819217714e5cf28c7b40dd6f3fef9a9a,1e-18,1.134e-08,2e-18,5.27325e-15,0.0,7,1.134e-08,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xde7d0726f2ff778b6c6c3ce65f797a264589f742,Shiba Donut 🍩,SHIBANUTS,1.134e-08,7,18,0xde7d0726f2ff778b6c6c3ce65f797a264589f742,Shiba Donut 🍩,SHIBANUTS,1.134e-08,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,3.665520822660785125,500000000000000,1622796298,2021-06-04 17:44:58,1,5,1,0,1386,13565,5,0,13565,burn,1622796298,2021-06-04 17:44:58,3.775520822660785125,1E-18,-0.9999999999999999997351358801,3.7680555555555557h,True
12527211,2021-05-29,0x0fec821dc971a67d24299da1252964ad34e66808,1e-18,1.11042e-08,2e-18,4.65043e-15,0.0,7,1.11042e-08,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xdf8f99433997ac5c8bac8c9c395e09b0c1a833a1,Guile Inu Shiba,GUIINU,1.11042e-08,7,18,0xdf8f99433997ac5c8bac8c9c395e09b0c1a833a1,Guile Inu Shiba,GUIINU,1.11042e-08,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,4,500000000000000,1622303264,2021-05-30 00:47:44,1,5,1,0,206,39444,3,2,39444,burn,1622303264,2021-05-30 00:47:44,4.032594681913680363,1E-18,-0.9999999999999999997520207016,10.956666666666667h,True
12564723,2021-06-04,0x80e26900e88fda69e708b9f979a3e982b7e11d04,1e-18,1.10474e-08,2e-18,5.46108e-15,0.0,7,1.10474e-08,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xebb0503d0a177eff8ba9880077e4034b8fae3e89,The Milky Way,MILKY ☄️,1.10474e-08,7,18,0xebb0503d0a177eff8ba9880077e4034b8fae3e89,The Milky Way,MILKY ☄️,1.10474e-08,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,4,500000000000000,1622770229,2021-06-04 10:30:29,1,5,1,0,520,3701,3,2,3701,burn,1622770229,2021-06-04 10:30:29,4.048840191871009256,1E-18,-0.9999999999999999997530156903,1.0280555555555555h,True
12526778,2021-05-29,0xa990225f8e06d7295b9db0cfbd4985bef05e22e8,1e-18,1.07198e-08,2e-18,5.03137e-15,0.0,7,1.07198e-08,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xe14e4490666d94a914b8815f995525714334d53a,Crypto Casino Token,CRYCAS,1.07198e-08,7,18,0xe14e4490666d94a914b8815f995525714334d53a,Crypto Casino Token,CRYCAS,1.07198e-08,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,4.1,500000000000000,1622262078,2021-05-29 13:21:18,1,5,1,0,1363,3855,3,2,3855,burn,1622262078,2021-05-29 13:21:18,4.224218608191250212,1E-18,-0.9999999999999999997632698275,1.0708333333333333h,True
12613457,2021-06-11,0xbd546095586268190151f320de66c5654bddffbb,1e-18,1.07121e-08,2e-18,4.79859e-15,0.0,7,1.07121e-08,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xce4c5b8162c1c91b66b6a439b3ac462cacbbae7e,Ethereum Cherries,ETCH 🍒,1.07121e-08,7,18,0xce4c5b8162c1c91b66b6a439b3ac462cacbbae7e,Ethereum Cherries,ETCH 🍒,1.07121e-08,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,4.3,500000000000000,1623434165,2021-06-12 02:56:05,1,5,1,0,3074,16709,3,2,16709,burn,1623434165,2021-06-12 02:56:05,4.329506459132088129,1E-18,-0.9999999999999999997690267911,4.641388888888889h,True
12615708,2021-06-11,0x1a2ade8a8219acfd85dccbdaad46eacbf91ac802,1e-18,1.06686e-08,2e-18,4.73117e-15,0.0,7,1.06686e-08,1e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xe48b0e43874b1486aa9fc05fcd840f5477b23373,Ethereum Peach,ETHP 🍑️,1.06686e-08,7,18,0xe48b0e43874b1486aa9fc05fcd840f5477b23373,Ethereum Peach,ETHP 🍑️,1.06686e-08,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,4.2,500000000000000,1623451541,2021-06-12 07:45:41,1,5,1,0,1622,3842,3,2,3842,burn,1623451541,2021-06-12 07:45:41,4.297455447725275803,1E-18,-0.9999999999999999997673041612,1.0672222222222223h,True
