createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.decimals,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.decimals,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.decimals,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount
11044492,2020-10-13,0x5c1f04ffd97070cd40a25169cbedc1f2bf8f3236,3.996e-15,2.51e-16,5.02e-16,1.93011e-13,0.0,6,3.996e-15,2.51e-16,18,0x2b88880f3e44b56910707952133c28f8150b3694,yearncoin.finance,YCFI,3.996e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x2b88880f3e44b56910707952133c28f8150b3694,yearncoin.finance,YCFI,3.996e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11214743,2020-11-08,0xe70b6fd39f386b5ee44402171b98b0f0870d0135,2.5e-16,4.019e-15,5e-16,2.18568e-13,0.0,6,4.019e-15,2.5e-16,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xfacb11b132091a4463d60f402cbf119a190327cb,GetLucky,GLUCKY,4.019e-15,6,18,0xfacb11b132091a4463d60f402cbf119a190327cb,GetLucky,GLUCKY,4.019e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11144910,2020-10-28,0xd4542d9be7920e64578df07baebe0bbca90551c8,4.03e-15,2.49e-16,4.98e-16,1.93481e-13,0.0,6,4.03e-15,2.49e-16,18,0xb38247c67efb50b67cfe93db8c9aef4d26644cf7,jackfinance.info,$JACK,4.03e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xb38247c67efb50b67cfe93db8c9aef4d26644cf7,jackfinance.info,$JACK,4.03e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
12996933,2021-08-10,0xe504f2a726a40f421c5ca62dce3ddba4b1110e93,4.191e-15,2.4e-16,4.8e-16,1.49554e-12,0.0,6,4.191e-15,2.4e-16,18,0xa93d6bf62b57fd4a3299913e1cd2175a1234d38f,Hi,Hi,4.191e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0xa93d6bf62b57fd4a3299913e1cd2175a1234d38f,Hi,Hi,4.191e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
12893310,2021-07-25,0x521eb2755f764255e0234317ea450f26d3a28489,4.467e-06,2.36e-16,4.72e-16,1.22857e-12,0.0,6,4.467e-06,2.36e-16,9,0x9f8e32c5e61432ad64255144e93033a7b3369e47,Child Seat,ChildSeat,4.467e-06,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,9,0x9f8e32c5e61432ad64255144e93033a7b3369e47,Child Seat,ChildSeat,4.467e-06,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
12895270,2021-07-25,0xd78af73fbc6af4f1d22ad806ae7e092d2b442ae3,2.153e-06,4.7e-16,4.7e-16,1.00988e-12,0.0,6,2.153e-06,4.7e-16,9,0x47573cc60cbd0ab339a79e2a46c731f80391d6d0,yoshi.win,yoshi inu,2.153e-06,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,9,0x47573cc60cbd0ab339a79e2a46c731f80391d6d0,yoshi.win,yoshi inu,2.153e-06,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
10986961,2020-10-04,0x6f18a7e97ddf3297a981cdba33f1ed98b9381f79,0.367407847,4.68e-16,4.68e-16,1.21345e-12,0.0,6,0.367407847,4.68e-16,18,0x259cd02cabba813c72bf3a915731df50fbb0ec54,Shook Finance,SHOOK,0.367407847,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x259cd02cabba813c72bf3a915731df50fbb0ec54,Shook Finance,SHOOK,0.367407847,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11353916,2020-11-29,0x0f38521d7dbe3544e147f60e4f4c8e738f4fd5e5,4.369e-15,2.29e-16,4.58e-16,2.53102e-13,0.0,6,4.369e-15,2.29e-16,18,0x740dd8d76c61bfb3db02fed9dd9a389c2028cd54,SMOLY Protocol,SM0LY,4.369e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x740dd8d76c61bfb3db02fed9dd9a389c2028cd54,SMOLY Protocol,SM0LY,4.369e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
10999763,2020-10-06,0x58e45d3d843b23a4ae369c59aee6deb2d4bc9dc3,4.449e-15,2.25e-16,4.5e-16,1.58491e-13,0.0,6,4.449e-15,2.25e-16,18,0x607c1aa6a4f8b0c935bcf1442845971e41883bdd,WhiteRock.Network,WRN,4.449e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x607c1aa6a4f8b0c935bcf1442845971e41883bdd,WhiteRock.Network,WRN,4.449e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
10980650,2020-10-03,0xadd192eb39090e818f9fa086d6a758ef2ba0bb39,4.478e-15,2.24e-16,4.48e-16,1.55514e-13,0.0,6,4.478e-15,2.24e-16,18,0xaea99e285a186f2836dd9e0fd28372822715a565,HOO.com,HOO,4.478e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xaea99e285a186f2836dd9e0fd28372822715a565,HOO.com,HOO,4.478e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11133051,2020-10-26,0x54798546112a4704675089e6df99e9373999f30a,4.518e-15,2.22e-16,4.44e-16,1.74618e-13,0.0,6,4.518e-15,2.22e-16,18,0xa0a766a1e1b7473ee72242d4e2cac925352894f6,DEFI-foundation,DEFIDT,4.518e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xa0a766a1e1b7473ee72242d4e2cac925352894f6,DEFI-foundation,DEFIDT,4.518e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
12380371,2021-05-06,0x88ef762ebd85fa46a0443221d204f95f544b5a25,4.643e-07,2.16e-16,4.32e-16,1.50613e-12,0.0,6,4.643e-07,2.16e-16,10,0xa1387253ab05e78ad83f9334d35cef64cc304adf,SafeElon,SafeElon,4.643e-07,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,10,0xa1387253ab05e78ad83f9334d35cef64cc304adf,SafeElon,SafeElon,4.643e-07,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
11124321,2020-10-25,0x8066221e88b2d306028bfb57dfaf64d58efaa0ba,4.676e-15,2.15e-16,4.3e-16,1.75305e-13,0.0,6,4.676e-15,2.15e-16,18,0x912a82f2b5afc6059e812d8081f53bc0c55d24a8,Clash Of Clans,CLAN,4.676e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,18,0x912a82f2b5afc6059e812d8081f53bc0c55d24a8,Clash Of Clans,CLAN,4.676e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008
11037808,2020-10-12,0xbaf6371ef2c6daef0676bfb180a796feb84ab2e7,2.12e-16,4.727e-15,4.24e-16,1.61708e-13,0.0,6,4.727e-15,2.12e-16,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xe3168879e18331cf095b741f9d9701d37dcc4413,decraft.finance,Craft,4.727e-15,6,18,0xe3168879e18331cf095b741f9d9701d37dcc4413,decraft.finance,Craft,4.727e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
12625143,2021-06-13,0x9401524ac2458b436200f070fe411747db131b95,4.745e-05,2.11e-16,4.22e-16,9.95021e-13,0.0,6,4.745e-05,2.11e-16,8,0x9bfa60523a86de7933d1df68db56c884e0801a86,Xswap,Xswap,4.745e-05,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,8,0x9bfa60523a86de7933d1df68db56c884e0801a86,Xswap,Xswap,4.745e-05,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885
11001973,2020-10-06,0xdcbc79cfa06a77756ef00b48d5711c42383ba479,4.959e-15,2.03e-16,4.06e-16,1.39886e-13,0.0,6,4.959e-15,2.03e-16,18,0xa3529226686b64ea62cb8a78040b2d9966a0cc22,NUCLEAR FINANCES,(NCL),4.959e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xa3529226686b64ea62cb8a78040b2d9966a0cc22,NUCLEAR FINANCES,(NCL),4.959e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11119227,2020-10-24,0x73446bf80d8aa4c12387e382be6bc13e36d7a4b9,2.01e-16,5e-15,4.02e-16,1.61636e-13,0.0,6,5e-15,2.01e-16,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,18,0xd172f362f44c7648aa2cf425c656936835621e3e,UZI Finance,UZI,5e-15,6,18,0xd172f362f44c7648aa2cf425c656936835621e3e,UZI Finance,UZI,5e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008
10981663,2020-10-03,0xadbc2b19c9ce5b22753083aaea55c0012e60a5ae,4.999e-15,2.01e-16,4.02e-16,1.39137e-13,0.0,6,4.999e-15,2.01e-16,18,0x8688ec367144a97a940683befd8063f8c227d83e,$ENCORE,$ENCORE,4.999e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x8688ec367144a97a940683befd8063f8c227d83e,$ENCORE,$ENCORE,4.999e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11316516,2020-11-23,0xcbac8cb9d33fc23c9313b9e63aceda0dcf73fbce,4.988e-15,2.01e-16,4.02e-16,2.39268e-13,0.0,6,4.988e-15,2.01e-16,18,0xb64d2103d2fc1997041db3b814f6ec7a40c158d3,CHICAGO Finance,CHCGO,4.988e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xb64d2103d2fc1997041db3b814f6ec7a40c158d3,CHICAGO Finance,CHCGO,4.988e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11002863,2020-10-06,0x382bb10c8ae9b4380b697fdb25aaffeea18ef442,5.006e-15,2e-16,4e-16,1.3383e-13,0.0,6,5.006e-15,2e-16,18,0xb76ac100e99cc24b97ddd17b0698ddd7690c6717,JellyFish Finance,JELLY,5.006e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xb76ac100e99cc24b97ddd17b0698ddd7690c6717,JellyFish Finance,JELLY,5.006e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11230971,2020-11-10,0x4c76503bc189f7b2fe9ece8f3cb43d19df64b1c2,5.022e-15,2e-16,4e-16,1.77796e-13,0.0,6,5.022e-15,2e-16,18,0x11e6e8b3574fc09c67cb470d9383f423a7bc4d49,UNIBLOCK.FINANCE,UNIBLOCK,5.022e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x11e6e8b3574fc09c67cb470d9383f423a7bc4d49,UNIBLOCK.FINANCE,UNIBLOCK,5.022e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11224445,2020-11-09,0x5e57f4b68037dd8433e3b6452dbc7ad92fc98a79,5.083e-15,1.97e-16,3.94e-16,1.73508e-13,0.0,6,5.083e-15,1.97e-16,18,0x96a8eae2cfb1ad787d3912ed0729a762eaf42b7f,https://t.me/poketh,Poketh,5.083e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x96a8eae2cfb1ad787d3912ed0729a762eaf42b7f,https://t.me/poketh,Poketh,5.083e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12585183,2021-06-07,0x5acd368c152dd80fe5a767b42a55e50ede111f95,5.097e-05,1.97e-16,3.94e-16,1.08632e-12,0.0,6,5.097e-05,1.97e-16,8,0x1976c96c18417f23cf7e293d8b897222241c53db,KomaInu, $KOMAINU ,5.097e-05,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,8,0x1976c96c18417f23cf7e293d8b897222241c53db,KomaInu, $KOMAINU ,5.097e-05,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
11091336,2020-10-20,0x00b3cfb5d6030401ccc0e827fb44c47844e4867b,5.142e-15,1.95e-16,3.9e-16,1.4369e-13,0.0,6,5.142e-15,1.95e-16,18,0x6fd349bded858b7afa5190e1c9f02079b978dd23,Xiaokao.Finance,XIAO,5.142e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x6fd349bded858b7afa5190e1c9f02079b978dd23,Xiaokao.Finance,XIAO,5.142e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11169769,2020-11-01,0x702bc5f07385ffdad662af603863640cfe1eac39,5.148e-15,1.95e-16,3.9e-16,1.50623e-13,0.0,6,5.148e-15,1.95e-16,18,0x1aed336ccdc242659964f8b57004283fe1d805b7,BitMessaget,BMG,5.148e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x1aed336ccdc242659964f8b57004283fe1d805b7,BitMessaget,BMG,5.148e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11123012,2020-10-25,0x26a6b7ffb7578e56823ee2dfec2f06cdab5e91de,5.332e-15,1.88e-16,3.76e-16,1.53137e-13,0.0,6,5.332e-15,1.88e-16,18,0x57f8156e5cbb906a2933027f08586239afcaecb8,ETHSL.FINANCE,ETHSL,5.332e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,18,0x57f8156e5cbb906a2933027f08586239afcaecb8,ETHSL.FINANCE,ETHSL,5.332e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008
11067710,2020-10-16,0x95870d973caa9ee759b694b6b6ecc524c58ec3b2,5.414e-15,1.85e-16,3.7e-16,1.35582e-13,0.0,6,5.414e-15,1.85e-16,18,0x1ec0eb1ab7b4894c159994b3100a557380087211,ANT,ANT,5.414e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x1ec0eb1ab7b4894c159994b3100a557380087211,ANT,ANT,5.414e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11112747,2020-10-23,0x82a2443af9111779224711cf245f2c956fce38d2,5.455e-15,1.84e-16,3.68e-16,1.52793e-13,0.0,6,5.455e-15,1.84e-16,18,0xa1bb21580c5d985d2a1c005eee71e7417530e11a,Young Bye Coin,YBC,5.455e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,18,0xa1bb21580c5d985d2a1c005eee71e7417530e11a,Young Bye Coin,YBC,5.455e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008
12639774,2021-06-15,0x4b062f8a872683f2c81209e76e8809525aa675f2,5.5e-05,1.82e-16,3.64e-16,9.2017e-13,0.0,6,5.5e-05,1.82e-16,8,0x36c55eea129825dab3437e0530ad57630ab186a4, doggystyle.link,  DSTYLE ,5.5e-05,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,8,0x36c55eea129825dab3437e0530ad57630ab186a4, doggystyle.link,  DSTYLE ,5.5e-05,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885
12599547,2021-06-09,0x314e40109e0fb6c7c9c8f73358b815f6f3ee9f2f,1.79e-16,5.604e-05,3.58e-16,9.2815e-13,0.0,6,5.604e-05,1.79e-16,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,8,0xfbc88f81e3bfadc5872272e8eb9b8fd3c7b067b4,ho-o.tech, Hōō Token ,5.604e-05,6,8,0xfbc88f81e3bfadc5872272e8eb9b8fd3c7b067b4,ho-o.tech, Hōō Token ,5.604e-05,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
12501927,2021-05-25,0x127d40833088e6639d77a4f11b897b8a45aa693e,0.02887,3.47e-16,3.47e-16,9.26114e-13,0.0,6,0.02887,3.47e-16,5,0x72172b25313d1de525bf8f50b4058ce8e308a8f4,HimalayanShibaInu,HSHIBA,0.02887,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,5,0x72172b25313d1de525bf8f50b4058ce8e308a8f4,HimalayanShibaInu,HSHIBA,0.02887,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
11420919,2020-12-09,0xc18326cc474c13b31fa48c5fc0ef4404cebd1906,1.67e-16,6.007e-15,3.34e-16,1.84564e-13,0.0,6,6.007e-15,1.67e-16,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xd7c36df3e39049edecc577ac711e05fa8b85eb3f,Grow Trend Tokeb,GTREND,6.007e-15,6,18,0xd7c36df3e39049edecc577ac711e05fa8b85eb3f,Grow Trend Tokeb,GTREND,6.007e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11122901,2020-10-25,0x17387e1921a8d9e06d5f2242bbdfde83825d1341,6.214e-15,1.62e-16,3.24e-16,1.33408e-13,0.0,6,6.214e-15,1.62e-16,18,0x35bd57e762414d13e98f633e0223dc51525a620d,SEX8.FINANCE,SEX8,6.214e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,18,0x35bd57e762414d13e98f633e0223dc51525a620d,SEX8.FINANCE,SEX8,6.214e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008
12321999,2021-04-27,0x1a236c0cfc317775b76769181b080780c7d08ab2,1.49e-16,6.74e-06,2.98e-16,7.61875e-13,0.0,6,6.74e-06,1.49e-16,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,9,0xe9be679d1996bdde05de05a2203f5020c98ffa09,Our Doge,ODOGE,6.74e-06,6,9,0xe9be679d1996bdde05de05a2203f5020c98ffa09,Our Doge,ODOGE,6.74e-06,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
11154281,2020-10-29,0x599375049e81a4b2995a1c1e11023671e90ac999,6.777e-15,1.48e-16,2.96e-16,1.13803e-13,0.0,6,6.777e-15,1.48e-16,18,0x0a0f4ec88fe186bce0ef43856070324daeea1941,Oraichain Token,ORAI,6.777e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x0a0f4ec88fe186bce0ef43856070324daeea1941,Oraichain Token,ORAI,6.777e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11116772,2020-10-24,0x79deca1e5a750e5fcbc99f060bc8afa4ba790dd8,1.46e-16,6.899e-15,2.92e-16,1.20153e-13,0.0,6,6.899e-15,1.46e-16,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,18,0xdcc597a10f3b5a88053a8ba1e0394c8b84d1f015,Yield Farm Dao,YFD,6.899e-15,6,18,0xdcc597a10f3b5a88053a8ba1e0394c8b84d1f015,Yield Farm Dao,YFD,6.899e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008
11003947,2020-10-06,0xf55441a81bd1ed2802c20bbb91b6b28051e145f8,6.901e-15,1.45e-16,2.9e-16,9.87197e-14,0.0,6,6.901e-15,1.45e-16,18,0x5eabe2473a10490d04ee20d4752ce98574f6fc44,EnCore,ENCORE,6.901e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x5eabe2473a10490d04ee20d4752ce98574f6fc44,EnCore,ENCORE,6.901e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11297172,2020-11-20,0xe90a868b96d0b6ab3bf59b036816ee5dc7fea1ce,6.917e-15,1.45e-16,2.9e-16,1.47857e-13,0.0,6,6.917e-15,1.45e-16,18,0x0306894d1a68aaf132509f7eb092c348062d0151,Vampire.Finance,VAMP,6.917e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x0306894d1a68aaf132509f7eb092c348062d0151,Vampire.Finance,VAMP,6.917e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11287599,2020-11-19,0x061f86169b6017b82a78b6c25c62b75020f2c3db,6.957e-15,1.44e-16,2.88e-16,1.36838e-13,0.0,6,6.957e-15,1.44e-16,18,0x6543fe09d9875005941b306908dd4677b4825248,KIMBAP.FINANCE NEW,KMBP,6.957e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x6543fe09d9875005941b306908dd4677b4825248,KIMBAP.FINANCE NEW,KMBP,6.957e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11162359,2020-10-31,0xfd3172fb8ec2c3c650d4e4cd5d382f7405b5e61a,7.07e-15,1.42e-16,2.84e-16,1.08446e-13,0.0,6,7.07e-15,1.42e-16,18,0x0ff0eef46df6f2ba4f68d93641370d368db78592,Mcp3d.COM,💲MEGA,7.07e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x0ff0eef46df6f2ba4f68d93641370d368db78592,Mcp3d.COM,💲MEGA,7.07e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11064106,2020-10-16,0xb292430556bd044918a63e208b193563c8bab103,1.33e-16,7.56e-15,2.66e-16,1.00473e-13,0.0,6,7.56e-15,1.33e-16,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xc234619985e913cf319d6685a735a1d453b61de8,VenusRocket Token,VENUS,7.56e-15,6,18,0xc234619985e913cf319d6685a735a1d453b61de8,VenusRocket Token,VENUS,7.56e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11141224,2020-10-27,0xf402409335811347ba770fe75802f2bcecfa5984,7.611e-15,1.32e-16,2.64e-16,1.0706e-13,0.0,6,7.611e-15,1.32e-16,18,0x1cd2b8dcb1bf4a64efd88fb1e3e023754707cff9,Oraichain Token,ORAI,7.611e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x1cd2b8dcb1bf4a64efd88fb1e3e023754707cff9,Oraichain Token,ORAI,7.611e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11625766,2021-01-10,0xa6f5c557d34204dc015c389006a0829fa5affad3,7.771e-15,1.29e-16,2.58e-16,3.3257e-13,0.0,6,7.771e-15,1.29e-16,18,0x9611fd98881473d2adadbc49e6567df6192dec29,ParlerToken,PRLR,7.771e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x9611fd98881473d2adadbc49e6567df6192dec29,ParlerToken,PRLR,7.771e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12788462,2021-07-08,0xa0d18744ebdb9fcf0e6177b94cb66f97dc90d535,7.872e-06,1.28e-16,2.56e-16,5.48808e-13,0.0,6,7.872e-06,1.28e-16,9,0xb9b9ac652b3d445d3c6c0d719a3a59503edb638a,https://megabull.net/,MBULL,7.872e-06,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,9,0xb9b9ac652b3d445d3c6c0d719a3a59503edb638a,https://megabull.net/,MBULL,7.872e-06,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
