createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.decimals,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_our,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,total_LP_amount,initial_supply,receiver
2021-06-09,0x7b9286452c09eb200d7f39bb0f4af79bddc36cf6,WaifuToken,WAIFU,Wrapped Ether,WETH,0x50d812bd2728e1bd7c7f57d97819e0bdc486d6ff,WaifuToken,WAIFU,18,441,0x546a920cfa4aae6b8d1dca33f76139ed3005c134,441,210000000,54026782.97,0.1,0.402,1635554861,2021-10-30 9:47,,0,1970-01-01 9:00,0,0,,0,FALSE,1623316297,2,365,0,0.005449591,0.994550409,0,0.027256956,0.170327058,0,230,135,1.691176471,77815,4582.575695,0x546a920cfa4aae6b8d1dca33f76139ed3005c134,50,27.9023392,5882.462249,10000000000,0x546a920cfa4aae6b8d1dca33f76139ed3005c134
2021-10-21,0xd9a6b89a46a6e820aa52930b59f9b013f5f3260d,Snail Inu,SNAIL,Wrapped Ether,WETH,0xbe564169fddb49ab73e40e286a0a0a3f69cf93f8,Snail Inu,SNAIL,9,148,0x05d2460f18103c1d4b1811da7c1713238ab94b0e,148,8.07E+17,6.82E+17,1,1.22,1634996365,2021-10-23 13:39,,0,1970-01-01 0:00,0,0,,0,FALSE,1634926919,1,139,0,0.007142857,0.992857143,0,0,0.054754185,0,67,72,0.917808219,60452,28415.69031,0x05d2460f18103c1d4b1811da7c1713238ab94b0e,100,0,28415.69031,1E+18,0x05d2460f18103c1d4b1811da7c1713238ab94b0e
2021-02-11,0x60031819a16266d896268cfea5d5be0b6c2b5d75,Wrapped Ether,WETH,VERA,VRA,0xf411903cbc70a74d22900a5de66a2dda66507255,VERA,VRA,18,72190,0xdeca397eba7c10f48c6cb880c2df94e03b1b1b74,72181,12987013,9483842.791,10,182,1635858901,2021-11-02 13:15,,0,1970-01-01 0:00,0,0,,0,FALSE,1613135568,2,17,0,0.105263158,0.894736842,0,0.096187306,0.4678367,0,11,6,1.571428571,79314,15723.69334,0xe0a9178f6c44d14020788e521ade21198a8f979d,100,0,15723.69334,10356466695,0xdeca397eba7c10f48c6cb880c2df94e03b1b1b74
2021-05-28,0x80562222ec4d0f8a2bddd10ce972cbb2d6167802,Cavapoo,CAVA,Wrapped Ether,WETH,0x456d8f0d25a4e787ee60c401f8b963a465148f70,Cavapoo,CAVA,9,11497,0x80fb89f44244593c1edab4dd8ddaae3e77aef5a1,11497,2.4E+15,2.79E+15,10,61.9,1635810738,2021-11-02 8:52,,0,1970-01-01 9:00,0,0,,0,FALSE,1622660612,336,2078,0,0.13918807,0.86081193,0,0.189827008,0.172121732,0,1402,676,2.070901034,86189,4898.979486,0x80fb89f44244593c1edab4dd8ddaae3e77aef5a1,50,7.43102215,8530.197273,1E+16,0x80fb89f44244593c1edab4dd8ddaae3e77aef5a1
2021-05-03,0xac336936f2f0c2ab0c8dece3a027445323e8a244,PUSSY token,PUSSY,Wrapped Ether,WETH,0x9196e18bc349b1f64bc08784eae259525329a1ad,PUSSY token,PUSSY,18,29482,0xe63d72707dd36a6ef57f314117e73c2e3ca1c5b8,29482,1.09E+11,15434666542,130,261,1635862645,2021-11-02 14:17,,0,1970-01-01 0:00,0,0,,0,FALSE,1620162831,5,2286,1,0.002181501,0.997382199,0.0004363,0.102200257,0.212780241,0.234690216,1511,775,1.947164948,86399,3767757.954,0xe63d72707dd36a6ef57f314117e73c2e3ca1c5b8,33.33333333,47.10802427,3769486.728,4.2E+11,0xe63d72707dd36a6ef57f314117e73c2e3ca1c5b8
2020-12-02,0x618cd2216955d73ee8c679cd364fb2d5dc613f81,YFIONE,YFO,Wrapped Ether,WETH,0xac0c8da4a4748d8d821a0973d00b157aa78c473d,YFIONE,YFO,18,25317,0x133ff22dbd0f4dd33430cb3a2fbe8dfff026e986,25317,0.4,4133.635141,0.1,81.5,1635857247,2021-11-02 12:47,,0,1970-01-01 0:00,0,0,,0,FALSE,1606957209,25,271,2,0.083892617,0.909395973,0.006711409,0.374323485,0.400248425,0.182681217,160,111,1.428571429,56355,0,0x86944a54db88ebf12d789097efaefe0a45c4a8eb,5,7.841006953,43.39883839,20000,0x133ff22dbd0f4dd33430cb3a2fbe8dfff026e986
2020-07-09,0xd90a1ba0cbaaaabfdc6c814cdf1611306a26e1f8,Wrapped Ether,WETH,TrustSwap Token,SWAP,0xcc4304a31d09258b0029ea7fe63d032f52e44efe,TrustSwap Token,SWAP,18,235245,0x28ec390b368bed6a4553215b5dbebb551a4b12ae,231521,16000000,1072954.104,375,287,1635859380,2021-11-02 13:23,,0,1970-01-01 0:00,0,0,,0,FALSE,1594404033,27,5766,6,0.004655975,0.994309364,0.001034661,0.456762672,0.413959629,0.634575965,3984,1782,2.234436343,86349,77459.66692,0xb1bc5fac6a082f59c97f2989b3c31b5996d3a483,6.25,22.8033944,81949.90701,100000000,0x28ec390b368bed6a4553215b5dbebb551a4b12ae
2020-09-25,0x7d080845104e6dda42aee31861614572b21fcdd3,BETHERO,HERO,Wrapped Ether,WETH,0xb9a1eccd8324d586b2d95b95ac75ea8e6e72154e,BETHERO,HERO,18,34,0x191b70c998d57ac8d93297a6a919f689e64ca645,34,40,58228.14708,0.01,0.128,1631725020,2021-09-15 16:57,,0,1970-01-01 0:00,0,0,,0,FALSE,1601147080,3,1,2,0.5,0.166666667,0.333333333,0.350493872,0.381444898,0.752934788,0,1,0,38674,0,0xd96a95eb28d5ee1b40e46b76efcbe4538f608106,100,0,14.82317618,65000000,0x191b70c998d57ac8d93297a6a919f689e64ca645
2021-09-02,0x33e395fa356040817036cf2252b1f65ab280cbbf,ShibJapan,ShibJapan,Wrapped Ether,WETH,0x6f31c427541fb41225ff15e012156548048e6c1e,ShibJapan,ShibJapan,9,73,0x0a4d068a7a264deb17974caa81c6711444186326,73,7.5E+11,8.31E+11,3.8,3.69,1633884578,2021-10-10 16:49,,0,1970-01-01 0:00,0,0,,0,FALSE,1630667316,1,53,0,0.018518519,0.981481481,0,0,0.131784832,0,26,27,0.928571429,78097,53.37744126,0x0a4d068a7a264deb17974caa81c6711444186326,100,0,53.37744126,1E+12,0x0a4d068a7a264deb17974caa81c6711444186326
2020-10-17,0xf248959d7aa50cd47b448f507063eaa6cc5404c4,Wrapped Ether,WETH,Presearch,PRE,0xec213f83defb583af3a000b1c0ada660b1902a0f,Presearch,PRE,18,8954,0xf40493f69b36e26f4711a51451bd8d54e69f1f28,6816,100000,985828.8165,4.026,65.2,1635859159,2021-11-02 13:19,,0,1970-01-01 0:00,0,0,,0,FALSE,1602986016,4,8,0,0.333333333,0.666666667,0,0.222548241,0.592049229,0,4,4,0.8,49077,634.5076832,0x838dbc9feae401377d298ebf08fa780c4f986618,25,17.70328632,14922.7025,500000000,0xf40493f69b36e26f4711a51451bd8d54e69f1f28
2021-08-21,0x8952471f83f531da9ba0f8367a5ce9ace64d7a3e,Sweet Baby Jesus | t.me/SweetBabyJesus_token,SBJesus,Wrapped Ether,WETH,0x628dc3372a33e63db4dda5fa554566afcc056026,Sweet Baby Jesus | t.me/SweetBabyJesus_token,SBJesus,9,990,0x7e96e937fbdd96235431beecd9bf4007ab221e96,990,4.47E+17,1.23E+17,1,5.95,1635823880,2021-11-02 3:31,,0,1970-01-01 0:00,0,0,,0,FALSE,1629674150,1,170,0,0.005847953,0.994152047,0,0,0.577548999,0,107,63,1.671875,81787,21151.08558,0x7e96e937fbdd96235431beecd9bf4007ab221e96,100,0,21151.08558,5E+17,0x7e96e937fbdd96235431beecd9bf4007ab221e96
2020-08-22,0xcf35b2923cf8cc152846194592b69a08180cdaea,Fantica,FNT,Wrapped Ether,WETH,0x3d23f2e86a9ab43561203b143c18ad9de0b5c745,Fantica,FNT,18,2032,0x96380d088d4f2f8ddf6cd96970f3a511b4019b7f,2032,1000,1649.688628,2.5,1.48,1635728664,2021-11-01 1:04,,0,1970-01-01 0:00,0,0,,0,FALSE,1598176579,10,357,2,0.027100271,0.967479675,0.005420054,0.375947694,0.23699891,0.243548724,204,153,1.324675325,86262,84.73454697,0x96380d088d4f2f8ddf6cd96970f3a511b4019b7f,25,26.92253607,120.8414786,15000,0x96380d088d4f2f8ddf6cd96970f3a511b4019b7f
2021-05-01,0x08ad72b16d56a5a9f2189afb972dbdfe72920cac,Rentible,RNB,Wrapped Ether,WETH,0x2a039b1d9bbdccbb91be28691b730ca893e5e743,Rentible,RNB,18,8511,0xad78c8d773c7fecca618cc3b344f780733f78f11,8511,1925000,529325.4535,15,163,1635862581,2021-11-02 14:16,,0,1970-01-01 0:00,0,0,,0,FALSE,1619932474,4,1792,2,0.002224694,0.996662959,0.001112347,0.157415311,0.240157158,0.417264,1117,675,1.652366864,85519,5373.546315,0xad78c8d773c7fecca618cc3b344f780733f78f11,100,0,5373.546315,3500000,0xad78c8d773c7fecca618cc3b344f780733f78f11
2020-08-05,0xb27c012b36e79decb305fd1e512ba90eb035a6fa,Waifu,WAIF,Wrapped Ether,WETH,0xb2279b6769cfba691416f00609b16244c0cf4b20,Waifu,WAIF,18,29435,0x12619edc005ee2b6f83369785df554abc04543e8,28614,75000000,101194507.3,0.302985408,77.9,1635803965,2021-11-01 21:59,,0,1970-01-01 0:00,0,0,,0,FALSE,1596756692,2,272,0,0.00729927,0.99270073,0,0.007066517,0.436049782,0,176,96,1.81443299,85332,58158.50004,0x12619edc005ee2b6f83369785df554abc04543e8,100,0,58158.50004,1000000000,0x12619edc005ee2b6f83369785df554abc04543e8
2021-10-28,0xb2295b0fc3f2199e42ec6b09824e71f1d3a7d9db,Wrapped Ether,WETH,Seiya,SEIYA,0xcf20cf6d4fb615910a16af4436788d1abebafac3,Seiya,SEIYA,0,39,0x814c7fbcb9538e22ab00b58aa7708281fb22ce33,39,9130434782,4713821933,1.5,3.57,1635458883,2021-10-28 22:08,,0,1970-01-01 0:00,0,0,,0,FALSE,1635483952,1,39,0,0.025,0.975,0,0,0.068252597,0,27,12,2.076923077,61331,0.000117028,0x814c7fbcb9538e22ab00b58aa7708281fb22ce33,100,0,0.000117028,10000000000,0x814c7fbcb9538e22ab00b58aa7708281fb22ce33
2021-10-27,0x6bcacdf4145f02ba27dc32e7002b2a6d1b9fbf17,D.OnePiece,DOnePiece,Wrapped Ether,WETH,0x5ab13736e55c851b56323c36aa2e9f130ce77679,D.OnePiece,DOnePiece,0,93,0x31d541e2ac931efa016d42a38128bdb0895b8281,93,91304347,24112258,1.5,6.31,1635332131,2021-10-27 10:55,,0,1970-01-01 0:00,0,0,,0,FALSE,1635384573,1,92,0,0.010752688,0.989247312,0,0,0.06940927,0,68,24,2.72,33958,1.17028E-05,0x31d541e2ac931efa016d42a38128bdb0895b8281,100,0,1.17028E-05,100000000,0x31d541e2ac931efa016d42a38128bdb0895b8281
2020-12-18,0x337b0ac0b389c65387060ab3567a19028d3d6183,MultiVAC,MTV,Wrapped Ether,WETH,0x6226e00bcac68b0fe55583b90a1d727c14fab77f,MultiVAC,MTV,18,1944,0xae10f0d29c5ce5faffb5f8b4a59c51968526aca7,1944,50000,29632.3043,0.03,0.252,1635810471,2021-11-01 23:47,,0,1970-01-01 0:00,0,0,,0,FALSE,1608340040,1,5,0,0.166666667,0.833333333,0,0,0.327539381,0,2,3,0.5,1841,38.72983346,0x94803d6c3cb805a308b9814202d7d01dcb26049d,100,0,38.72983346,10000000000,0xae10f0d29c5ce5faffb5f8b4a59c51968526aca7
2021-10-16,0x6bc87285949c763f21d8772f9c17412b42e38a6c,Yoku Inu,YOKU,Wrapped Ether,WETH,0xa515d543fcecd6164c9543b10122b148ff500b60,Yoku Inu,YOKU,9,413,0xa17969ee545a8e26d33774d84eb4c5042b8e08a5,413,8.09E+17,3.85E+17,1,2.15,1635846049,2021-11-02 9:40,,0,1970-01-01 0:00,0,0,,0,FALSE,1634486803,1,380,0,0.002624672,0.997375328,0,0,0.135380121,0,200,180,1.104972376,80093,28450.43575,0xa17969ee545a8e26d33774d84eb4c5042b8e08a5,100,0,28450.43575,1E+18,0xa17969ee545a8e26d33774d84eb4c5042b8e08a5
2021-10-27,0xcb7f61f8e885b530244cd826ea3492a8962fe669,Hange Inu,HANGE,Wrapped Ether,WETH,0xabbd11e290d0da287281ab41eeeff8200e65e5fe,Hange Inu,HANGE,9,338,0x97c1795220db0900a0f5ccf65969a7a5c92d1419,338,8.12E+17,2.85E+17,1,3.45,1635813926,2021-11-02 0:45,,0,1970-01-01 0:00,0,0,,0,FALSE,1635425442,1,337,0,0.00295858,0.99704142,0,0,0.122621932,0,197,140,1.397163121,86257,28504.07863,0x97c1795220db0900a0f5ccf65969a7a5c92d1419,100,0,28504.07863,1E+18,0x97c1795220db0900a0f5ccf65969a7a5c92d1419
2021-10-18,0x885248b26b3e445c8c538f4833df992175c8e57d,Marvain The Martian,MARVMARTIAN,Wrapped Ether,WETH,0x6b6b8a7b5abf7c8a2c8d29c37ac7eedf610a3b5e,Marvain The Martian,MARVMARTIAN,9,177,0x4eacb9328485162f8f50eb243200fb729b6a9c79,177,4.16E+11,3.2E+11,1.5,2.01,1634662683,2021-10-19 16:58,,0,1970-01-01 0:00,0,0,,0,FALSE,1634660963,1,172,0,0.005780347,0.994219653,0,0,0.068737998,0,78,94,0.821052632,60927,24.96599648,0x4eacb9328485162f8f50eb243200fb729b6a9c79,100,0,24.96599648,1E+12,0x4eacb9328485162f8f50eb243200fb729b6a9c79
2021-10-22,0x9bd03be235aa6b27841f299d67e7a3087dbd7c49,Sasha Inu,SASHA,Wrapped Ether,WETH,0xb934c7930f94fc3ee0a97ac4325c0d1485c3f7dc,Sasha Inu,SASHA,9,252,0x981bdc28fcee97fd1d9086f2836e19150e62595f,252,8.07E+17,3.94E+17,1,2.29,1635670340,2021-10-31 8:52,,0,1970-01-01 0:00,0,0,,0,FALSE,1634995742,1,227,0,0.004385965,0.995614035,0,0,0.227734029,0,131,96,1.350515464,83558,28415.69031,0x981bdc28fcee97fd1d9086f2836e19150e62595f,100,0,28415.69031,1E+18,0x981bdc28fcee97fd1d9086f2836e19150e62595f
2021-04-01,0x788f56d3f2558a884236aa4742b0a7f1c0568365,PIKA TOKEN,PKAT,Wrapped Ether,WETH,0x5622fc0bd7ef3f07b2d1b05097dff6f50cc0b2f5,PIKA TOKEN,PKAT,18,828,0x0636b5b39ec4b49bcb4eaf04cbe6d6df76fd1df7,828,15999999000,7565158600,0.515058,1.37,1635708334,2021-10-31 19:25,,0,1970-01-01 0:00,0,0,,0,FALSE,1617381122,4,116,2,0.032786885,0.950819672,0.016393443,0.351356382,0.319703597,0.344074264,74,42,1.720930233,85964,90779.55433,0x0636b5b39ec4b49bcb4eaf04cbe6d6df76fd1df7,50,19.01999988,131526.4481,21000000000,0x0636b5b39ec4b49bcb4eaf04cbe6d6df76fd1df7
2021-08-08,0x7874912471b8b8a758d8166fc332c10798fe13ec,Kitsune Inu,KITSU,Wrapped Ether,WETH,0x6d645193001e674e62aaa0eac5d56e4d21bbccef,Kitsune Inu,KITSU,18,1660,0x066386f5bc9d557dad122676ed61a65655875f0d,1660,125000000,30437819399,0.05,24.8,1635760036,2021-11-01 9:47,,0,1970-01-01 0:00,0,0,,0,FALSE,1628498773,3,676,0,0.004418262,0.995581738,0,0.086660335,0.198517945,0,361,315,1.142405063,85287,757500,0x066386f5bc9d557dad122676ed61a65655875f0d,50,48.55429623,768611.8505,2.5E+11,0x066386f5bc9d557dad122676ed61a65655875f0d
2021-10-25,0x79eabe88267c87292879e59bfaffd67ece2a8001,Wrapped Ether,WETH,Wild T1mes,T1MES,0xf848298075949479539a5c0ecc2f8797bb4c9d1c,Wild T1mes,T1MES,9,84,0xdd852107bdfc0736b7425bbb43e6adda657467df,84,4.5E+11,4.66E+11,3,2.95,1635226319,2021-10-26 5:31,,0,1970-01-01 0:00,0,0,,0,FALSE,1635279951,1,83,0,0.011904762,0.988095238,0,0,0.138092041,0,33,50,0.647058824,32768,36.7385975,0xdd852107bdfc0736b7425bbb43e6adda657467df,100,0,36.7385975,1E+12,0xdd852107bdfc0736b7425bbb43e6adda657467df
2021-10-12,0x820d74078eb4c94e24ef0bcc8ccf848a238f473e,Defi Plaza governance,DFP2,Wrapped Ether,WETH,0x2f57430a6ceda85a67121757785877b4a71b8e6d,Defi Plaza governance,DFP2,18,99,0x0422afb5481a21b3fea2c94e08dfad45da1975b7,99,325000,725787.949,2.86,28.6,1635858699,2021-11-02 13:11,,0,1970-01-01 0:00,0,0,,0,FALSE,1634149387,2,3,0,0.4,0.6,0,0.454324418,0.333101771,0,2,1,1,2879,964.1058033,0x2f7ab204f3675353f37c70f180944a65b9890a9a,50,1.968076624,2007.218815,9341915,0x2f7ab204f3675353f37c70f180944a65b9890a9a
2021-10-12,0x0322bcc8590b2588f22bdac4deeab9b4eb24f094,Venoms Revenge,VENOM,Wrapped Ether,WETH,0x04014bad63bac0be4a5f5a7bcfdb1bbe3201133b,Venoms Revenge,VENOM,9,425,0x1d8a9ea77187484d48b0632e47a6d0fdf873437a,425,4.55E+16,3.12E+16,1.3,2.11,1635048128,2021-10-24 4:02,,0,1970-01-01 0:00,0,0,,0,FALSE,1634167784,1,322,0,0.003095975,0.996904025,0,0,0.152805135,0,182,140,1.290780142,86306,7693.277471,0x1d8a9ea77187484d48b0632e47a6d0fdf873437a,100,0,7693.277471,1E+17,0x1d8a9ea77187484d48b0632e47a6d0fdf873437a
2020-09-15,0x75689befa6ed62bb5c2be21b37be6f8c64746e86,PONZI.FINANCE YIELD TOKEN,PONZI,Wrapped Ether,WETH,0x0dca1c98b942418b947aebc70101e9d26068908b,PONZI.FINANCE YIELD TOKEN,PONZI,18,54,0x7ab874eeef0169ada0d225e9801a3ffffa26aac3,54,2000000,4255064.938,1,0.822,1634647640,2021-10-19 12:47,,0,1970-01-01 0:00,0,0,,0,FALSE,1600215020,2,21,0,0.086956522,0.913043478,0,0.02664802,0.400292416,0,17,4,3.4,78655,1414.213562,0x7ab874eeef0169ada0d225e9801a3ffffa26aac3,50,26.13088372,1857.608231,10000000,0x7ab874eeef0169ada0d225e9801a3ffffa26aac3
2021-08-06,0x56a754bb776f808303efcaca26ecc29c48cc4028,Wrapped Ether,WETH,Shibindia | t.me/Shibindia_community,Shibindia,0xc0b7d57d9a610545b5f531de00d8b7ca91029829,Shibindia | t.me/Shibindia_community,Shibindia,9,1055,0xec17daa845569f5ceda5e5e2f04617eecd1222de,1055,7.69E+17,4.02E+17,2,4.61,1635588018,2021-10-30 10:00,,0,1970-01-01 0:00,0,0,,0,FALSE,1628343952,1,376,0,0.00265252,0.99734748,0,0,0.345158871,0,221,155,1.416666667,85352,39222.9573,0xec17daa845569f5ceda5e5e2f04617eecd1222de,100,0,39222.9573,1E+18,0xec17daa845569f5ceda5e5e2f04617eecd1222de
2021-08-11,0xa67741e5929d970c133cc8943ce3b8d9115bf392,SANA,SANA,Wrapped Ether,WETH,0x87cdc02f0812f08cd50f946793706fad9c265e2d,SANA,SANA,16,3452,0x07b199465aa103fd843be007cf38fa3047b848a4,3452,50000000,22316520.11,25,54.2,1635847344,2021-11-02 10:02,,0,1970-01-01 0:00,0,0,,0,FALSE,1628750109,1,271,0,0.003676471,0.996323529,0,0,0.204575716,0,183,88,2.056179775,86369,3535.533906,0x89937f24638bf9a4f6fd6bffd0e5fdfcf5140e9f,100,0,3535.533906,10000000000,0x07b199465aa103fd843be007cf38fa3047b848a4
2021-08-25,0xbe3672af9a974c70dd43eed1daea423ecf35eaad,Shibavaria,Shibavaria,Wrapped Ether,WETH,0xb65aee71a2f1ee1b83b82b49f52f9d5d750ceace,Shibavaria,Shibavaria,9,71,0x3dd56755f350a90b61fdffb615d1c04df723acf4,71,7.50E+17,7.82E+17,4.5,4.37,1635713319,2021-10-31 20:48,,0,1970-01-01 0:00,0,0,,0,FALSE,1629977562,1,58,0,0.016949153,0.983050847,0,0,0.144710156,0,31,27,1.107142857,44869,58090.97358,0x3dd56755f350a90b61fdffb615d1c04df723acf4,100,0,58090.97358,1E+18,0x3dd56755f350a90b61fdffb615d1c04df723acf4
2021-08-24,0x2e41a64ddf71e196f48fc05c465c8514579adfa9,Wrapped Ether,WETH,Dealer Inu,Dealer Inu,0xf06c4058c4d0c364163982ae49302357b97fd594,Dealer Inu,Dealer Inu,9,160,0x020e652f41a4b9623acb0799e573ae3d92b8e184,160,7.68E+17,8.15E+17,4.75,4.59,1634985715,2021-10-23 10:41,,0,1970-01-01 0:00,0,0,,0,FALSE,1629886391,1,129,0,0.007692308,0.992307692,0,0,0.123885906,0,69,60,1.131147541,76183,60403.05017,0x020e652f41a4b9623acb0799e573ae3d92b8e184,100,0,60403.05017,1E+18,0x020e652f41a4b9623acb0799e573ae3d92b8e184
2021-07-04,0x2187d81332f433467338b0d6970a97885e79650e,Shibmerican | t.me/Shibmerican,Shibmerican,Wrapped Ether,WETH,0x440238cc07186adea6653a2e8cb9a24737615609,Shibmerican | t.me/Shibmerican,Shibmerican,9,19503,0xdc95e61fc4b66216c1796f59d6e99e9be87ea5f0,19503,7.41E+17,6.90E+16,4.777542405,101,1635862086,2021-11-02 14:08,,0,1970-01-01 0:00,0,0,,0,FALSE,1625483274,2,3081,0,0.000648719,0.999351281,0,0.08939053,0.259413498,0,1662,1419,1.170422535,86206,59485.12547,0xdc95e61fc4b66216c1796f59d6e99e9be87ea5f0,50,49.75176696,59633.15467,1E+18,0xdc95e61fc4b66216c1796f59d6e99e9be87ea5f0
2021-08-13,0x50aba78a1b8d42f4e68dc26f0f0fce5ea2a91196,Wrapped Ether,WETH,GigaBerlin | t.me/GigaBerlinCoin,GigaBerlin,0xe67536516b1e766378682867c8230bb009312c9d,GigaBerlin | t.me/GigaBerlinCoin,GigaBerlin,9,54,0xe8a8dc7d043bb0bf53dea967e680f210dd2218ad,54,7.23E+17,7.14E+17,2.3,2.39,1633833592,2021-10-10 2:39,,0,1970-01-01 0:00,0,0,,0,FALSE,1628949137,1,49,0,0.02,0.98,0,0,0.181617007,0,25,24,1,70043,40772.15913,0xe8a8dc7d043bb0bf53dea967e680f210dd2218ad,100,0,40772.15913,1E+18,0xe8a8dc7d043bb0bf53dea967e680f210dd2218ad
2021-09-29,0xb3d4f2668135865ef2c09392897dd855538210f9,Darq Majik,MAJIK,Wrapped Ether,WETH,0x3da849bfa3c2dd6f599a4ec59f1331216a43618a,Darq Majik,MAJIK,9,80,0x3acca912b81c2731c0c2fdefe275b80ec3e944a4,80,1.80E+16,1.06E+16,0.5,0.858,1634812845,2021-10-21 10:40,,0,1970-01-01 0:00,0,0,,0,FALSE,1633039338,1,67,0,0.014705882,0.985294118,0,0,0.158631548,0,50,17,2.777777778,47002,3000,0x3acca912b81c2731c0c2fdefe275b80ec3e944a4,100,0,3000,2.1E+16,0x3acca912b81c2731c0c2fdefe275b80ec3e944a4
2021-09-20,0x547b2416b792d16a7094ec052549e856b7e866a1,NBAFloki,NBAFloki,Wrapped Ether,WETH,0x7f055ac6469daddd819251e93744e4a471c0980a,NBAFloki,NBAFloki,9,98,0xe5d992eed3b216e85860041cab6ffbac2e8a70d8,98,7.06E+11,7.71E+11,3.2,3.08,1633825898,2021-10-10 0:31,,0,1970-01-01 0:00,0,0,,0,FALSE,1632221987,1,74,0,0.013333333,0.986666667,0,0,0.16020385,0,35,39,0.875,79274,47.54160615,0xe5d992eed3b216e85860041cab6ffbac2e8a70d8,100,0,47.54160615,1E+12,0xe5d992eed3b216e85860041cab6ffbac2e8a70d8
2021-07-12,0x71766176766bf82578192a17cf8271c14b79787d,KungFu Inu | t.me/KungFuInu,KungFuInu,Wrapped Ether,WETH,0x3effb7b180f3cc9af2e51b9b71d4c792e646394b,KungFu Inu | t.me/KungFuInu,KungFuInu,9,2743,0x00ecb44b069b1bb7b0a7ce8a8eac65cc6c91f413,2743,7.14E+17,5.79E+17,6.5,9.65,1635330502,2021-10-27 10:28,,0,1970-01-01 0:00,0,0,,0,FALSE,1626173212,2,1898,0,0.001052632,0.998947368,0,0.36292153,0.247104873,0,993,905,1.09602649,86352,68133.61785,0x00ecb44b069b1bb7b0a7ce8a8eac65cc6c91f413,50,49.31295862,68604.96233,1E+18,0x00ecb44b069b1bb7b0a7ce8a8eac65cc6c91f413
2021-07-26,0xb4cbc07c5d79e69567323a316ac3b92d7073d02a,Shibvegas | t.me/Shibvegas,Shibvegas,Wrapped Ether,WETH,0x43f486976a61ec7229ce9c94c3cdc9484aac0122,Shibvegas | t.me/Shibvegas,Shibvegas,9,1311,0x6f7be6de38487419a264b2067c81e36d97f15f95,1311,7.08E+17,5.63E+17,6.2,8.83,1635136327,2021-10-25 4:32,,0,1970-01-01 0:00,0,0,,0,FALSE,1627385050,1,390,0,0.002557545,0.997442455,0,0,0.23748022,0,270,120,2.231404959,85944,66255.50566,0x6f7be6de38487419a264b2067c81e36d97f15f95,100,0,66255.50566,1E+18,0x6f7be6de38487419a264b2067c81e36d97f15f95
2021-10-24,0x5b30bd6c94394b1f128a99afda8f1cb42e32f260,Akamaru Inu,AKAMARU,Wrapped Ether,WETH,0x4abac7a6acf3ce84f1c2fa07d91e72cdd6081cd3,Akamaru Inu,AKAMARU,9,1812,0x076841c5f8caf2d90add6b1f671dbf4aca7f21c2,1812,2.23E+11,31377251771,7,94.7,1635860355,2021-11-02 13:39,,0,1970-01-01 0:00,0,0,,0,FALSE,1635205149,1,1101,0,0.000907441,0.999092559,0,0,0.320207026,0,673,428,1.568764569,86366,39.48333118,0x076841c5f8caf2d90add6b1f671dbf4aca7f21c2,100,0,39.48333118,1E+12,0x076841c5f8caf2d90add6b1f671dbf4aca7f21c2
2021-09-27,0xf31f147d6846c386912cf62236a66290a4c5b583,YuGiOh Inu,YuGiOh Inu,Wrapped Ether,WETH,0x2fcf3032658cefb968278c3915c8f3d479e3c303,YuGiOh Inu,YuGiOh Inu,9,191,0x207ac36e631fda8e2ec8ea589b491283f88e75b5,191,6.87E+11,6.69E+11,4.2,4.6,1634561166,2021-10-18 12:46,,0,1970-01-01 0:00,0,0,,0,FALSE,1632855620,1,145,0,0.006849315,0.993150685,0,0,0.065745455,0,69,76,0.896103896,75625,53.73512153,0x207ac36e631fda8e2ec8ea589b491283f88e75b5,100,0,53.73512153,1E+12,0x207ac36e631fda8e2ec8ea589b491283f88e75b5
2021-05-26,0xf5b92789f6cdf1b7c0d7252696433cbe34b61354,Island,ISLE,Wrapped Ether,WETH,0x1681bcb589b3cfcf0c0616b0ce9b19b240643dc1,Island,ISLE,9,15660,0xd772d0179fb8eefa294cbdfa6afc643dfe8855d4,15660,4.76E+14,1.89E+14,5,15.8,1635818165,2021-11-02 10:56,,0,1970-01-01 9:00,0,0,,0,FALSE,1622134199,5,2610,2,0.001910585,0.997325182,0.000764234,0.572924986,0.423683693,0.894429205,1894,716,2.641562064,86397,1542.967919,0xd772d0179fb8eefa294cbdfa6afc643dfe8855d4,33.33333333,46.93176105,1547.536796,6.9E+14,0xd772d0179fb8eefa294cbdfa6afc643dfe8855d4
