createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_ratio,swap_ratio,burn_ratio,swap_rate,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,initial_supply,receiver_list,current_token_total_supply
12589222,2021-06-07,0xe5a9c3572168d3f158d2f1a75ea935606a2f8311,1.85e-09,44060660149.0,1.85e-09,0xf71a432b0b734b7940af5e89fd59ecf034aa7688,Bullshit Inu,BS 💩,44060660149.0,18,24,0xc6a34f0f3a400cbdbff22f2298de50f5e0786054,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,5.0,1000000000000.0,1623129549,2021-06-08 5:19,1,22,1,0,14653,308,6,16,35919,burn,1623093938,2021-06-07 19:25,5.62,2.26e-05,-0.999995985,0.08555555555555555h,True,1623093938,0.25,0.75,0.0,3.0,2236067.977,0xc6a34f0f3a400cbdbff22f2298de50f5e0786054,100.0,0.0,1000000000000.0,0xc6a34f0f3a400cbdbff22f2298de50f5e0786054,
13000414,2021-08-10,0x20e2d42a516d603e5528b81fbc7459f3a9147c00,4310000000000.0,7.205381075,14.41076215,0x07daf82c76a6bcabb58e40edcd785379dcd87b1b,Baby Dogelon,LILELON,4310000000000.0,18,599,0xc69d78f29c4b982646175c970240ae913efb6408,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,6.0,5000000000000.0,1629499360,2021-08-20 22:42,1,597,1,0,29630,402857,345,252,861535,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1629499360,0.001672241,0.996655518,0.001672241,1.369047619,5477225.575,0xc69d78f29c4b982646175c970240ae913efb6408,100.0,0.0,10000000000000.0,0xc69d78f29c4b982646175c970240ae913efb6408,
13245505,2021-09-17,0xbed20bc3eda5c877523651c73f8fb941afc7fcc3,2.4e-12,1e-18,2e-18,0x6ff5ba29cc721378c7f33a4a6d19246d793ef304,Mini Floki,MINIFLOKI,2.4e-12,18,66,0xc69b026a715d532f10b16da9daec3bd4bafad6a0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,2.0,65000000.0,1631912786,2021-09-17 21:06,1,64,1,0,366,931,44,20,931,burn,1631912786,2021-09-17 21:06,4.858537879,1e-18,-1.0,0.2586111111111111h,True,1631912786,0.015384615,0.984615385,0.0,2.095238095,11401.75425,0xc69b026a715d532f10b16da9daec3bd4bafad6a0,100.0,0.0,65000000.0,0xc69b026a715d532f10b16da9daec3bd4bafad6a0,
12512619,2021-05-26,0x44ce2e9ee1bd9732a1c4b3a1f8c496fb1a13a10f,4.44e-06,1e-18,2e-18,0x41937e37269f680d66f382d45f945a24526080ca,Projekt Orange,ORANGE,4.44e-06,12,568,0xc69857409822c90bd249e55b397f63a79a878a55,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,1.5,100000000000000.0,1622078843,2021-05-27 1:27,1,566,1,0,586,10744,382,184,10744,burn,1622078843,2021-05-27 1:27,2.825126059,1e-18,-1.0,2.9844444444444442h,True,1622078843,0.001763668,0.998236332,0.0,2.064864865,12247.44871,0xc69857409822c90bd249e55b397f63a79a878a55,100.0,0.0,100000000000000.0,0xc69857409822c90bd249e55b397f63a79a878a55,1000000000000000.0
11225021,2020-11-09,0x214f0c89f2016d0ec55e575ce6eab49d5d747721,1.39e-14,7.3e-17,7.3e-17,0x9dac774c11cb12363c29d2a6db3f96dff58a8069,YMOR Finance,YMOR,1.39e-14,18,32,0xc692b3e827b2000586608dd419ed98b6595179cf,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,15.0,15000.0,1604955789,2020-11-09 21:03,2,27,3,154,5859,5495,19,8,8215,burn,1604947702,2020-11-09 18:48,15.08885376,3.2e-17,-1.0,0.035555555555555556h,True,1604947702,0.25,0.75,0.0,3.0,474.341649,0xc692b3e827b2000586608dd419ed98b6595179cf,100.0,0.0,30000.0,0xc692b3e827b2000586608dd419ed98b6595179cf,
12459839,2021-05-18,0x45e488f5f7e9fe8420a86ab8ccae7464cedc9817,2.341531482,691000000000.0,4.683062964,0xe1015de82fc92b999c70e161d1a6ffa6c68378a0,Muskita,MUSK,691000000000.0,9,361,0xc69091b423814b74af954bfb25df39918cc4e0a2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,2.5,550000000000.0,1626103078,2021-07-12 15:17,1,360,0,0,95321,0,151,209,4741820,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1626103078,0.002785515,0.997214485,0.0,0.725961538,37.08099244,0xc69091b423814b74af954bfb25df39918cc4e0a2,100.0,0.0,1000000000000.0,0xc69091b423814b74af954bfb25df39918cc4e0a2,
13207026,2021-09-11,0x6cc16eaedefe08ef6d2189b3325741e20b5ad1a0,0.028034825,1e-18,2e-18,0x19dfee29d4379461a49ea7e0febaac4d45f96d69,Toshiro Inu,TOSINU,0.028034825,9,70,0xc68abc3dc3b8d7c07d26ac86c20ea14148887243,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,1.0,9.18e+17,1634139376,2021-10-13 15:36,1,68,1,0,107721,2741693,34,34,2741693,burn,1634139376,2021-10-13 15:36,1.131050426,1e-18,-1.0,761.5813888888889h,True,1634139376,0.014492754,0.985507246,0.0,0.971428571,30304.57634,0xc68abc3dc3b8d7c07d26ac86c20ea14148887243,100.0,0.0,1e+18,0xc68abc3dc3b8d7c07d26ac86c20ea14148887243,1e+18
13594130,2021-11-11,0x65ec566ec7c23534e63df792918c3afe72f280ce,1.88e+18,1.77e-06,3.53e-06,0x3f45d142ac87166944702098266a5771ba3d40aa,Good Afternoon,GA,1.88e+18,9,40,0xc689279a2f6fe1946a10d3e1c1236103d389e06f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,5.5,600000000000.0,1636717816,2021-11-12 11:50,1,39,0,0,5560,0,34,5,94623,swap,1636717816,2021-11-12 11:50,10.73452577,1.77e-06,-0.999999835,26.284166666666668h,True,1636717816,0.025641026,0.974358974,0.0,6.8,57.44562647,0xc689279a2f6fe1946a10d3e1c1236103d389e06f,100.0,0.0,1000000000000.0,0xc689279a2f6fe1946a10d3e1c1236103d389e06f,
11231352,2020-11-10,0xabded040d563448035424c4dbba42a2c3654fadc,6.4e-17,1.58e-14,1.28e-16,0xd7f2852153bf4d6643051d2bbeb00cc7ddcbe8c3,yearnHotEarn.Finance,YHEFI,1.58e-14,18,27,0xc68641e4a462d491f09669294975d407a55e1021,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,25.0,30000.0,1605036578,2020-11-10 19:29,1,25,1,0,1385,4419,22,3,4419,burn,1605036578,2020-11-10 19:29,54.79772825,6.4e-17,-1.0,1.2275h,True,1605036578,0.038461538,0.961538462,0.0,5.5,866.0254038,0xc68641e4a462d491f09669294975d407a55e1021,100.0,0.0,90000.0,0xc68641e4a462d491f09669294975d407a55e1021,90000.0
11983128,2021-03-06,0x429a19b464b9808798b0db1603226c2466338eae,1.29e-13,8e-18,1.6e-17,0x210839f2d76ac58ea55ff7344195bce8ffe06106,Nextchain.dev,NEXT,1.29e-13,18,16,0xc683d96b99922228919c33de73b841b4ba65d4a3,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,4000000.0,1615052904,2021-03-06 17:48,1,14,1,0,2493,41840,14,0,41840,burn,1615052904,2021-03-06 17:48,218.7392462,8e-18,-1.0,11.622222222222222h,True,1615052904,0.066666667,0.933333333,0.0,14.0,28284.27125,0xc683d96b99922228919c33de73b841b4ba65d4a3,100.0,0.0,9000000.0,0xc683d96b99922228919c33de73b841b4ba65d4a3,9000000.0
12701116,2021-06-25,0x1cee3b40e995a896aa2f7319c75cfd6e82502181,6.49e-09,1e-18,2e-18,0x3882db9eb5281d019f1c9bbb246c357f6759d446,ForeverShiba,FHIBA,6.49e-09,18,7,0xc682c3b63af80ffdfb70176ae46406e03665263b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,8.0,459000000000000.0,1624595653,2021-06-25 13:34,1,5,1,0,448,809,5,0,809,burn,1624595653,2021-06-25 13:34,9.425663196,1e-18,-1.0,0.2247222222222222h,True,1624595653,0.166666667,0.833333333,0.0,5.0,60609152.67,0xc682c3b63af80ffdfb70176ae46406e03665263b,100.0,0.0,1000000000000000.0,0xc682c3b63af80ffdfb70176ae46406e03665263b,
12726969,2021-06-29,0x7942dcddf2aca19fcc3d7eeccff6aa51394e8fb2,6.33e-14,1.6e-17,3.2e-17,0x4d0a31fb99fb07f2ce978e75ba229353d309f741,Current.com,CUT,6.33e-14,18,642,0xc6829b7f868f0ad4483d6b09811d71916e7905d7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,76.02394956,68908234.69,1624984398,2021-06-29 16:33,1,638,3,0,5907,18675,638,0,41795,burn,1624984398,2021-06-29 16:33,317.5812239,1.6e-17,-1.0,11.609722222222222h,True,1624984398,0.001560062,0.995319813,0.003120125,638.0,19947.56962,0xc6829b7f868f0ad4483d6b09811d71916e7905d7,100.0,0.0,125000000.0,0xc6829b7f868f0ad4483d6b09811d71916e7905d7,1000000000.0
11004333,2020-10-06,0x781226617ec61299215b43ade98fa53c1f1b380c,1.19e-16,8.49e-15,1.19e-16,0xfd3e7ccd8071a119c2393aec075bb1f5dcd54ee1,Islamic Digital Finance,IDF,8.49e-15,18,9,0xc67ffc0e4c8faf08a311d43eb1b732a470c4b28e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,0.3,20.0,1602879416,2020-10-17 5:16,2,6,1,32475,74976,863262,3,3,863262,burn,1602879416,2020-10-17 5:16,0.576180976,1.19e-16,-1.0,239.795h,True,1602879416,0.25,0.75,0.0,0.75,4.862973303,0xc67ffc0e4c8faf08a311d43eb1b732a470c4b28e,100.0,0.0,24000.0,0xc67ffc0e4c8faf08a311d43eb1b732a470c4b28e,13018.70162
11422381,2020-12-10,0x809e1b1c28787942d90ecf8334b99bef7f309dad,2.57e-14,3.9e-17,7.8e-17,0xb4278c68bda362e177cd03f2c7c5213587c60f8c,Tcoin,TCOIN,6.95e-10,18,95,0xc67f3ecc7cfafd09dfe517ff450f451214b9c2fa,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,4.39457,24969.0,1607580219,2020-12-10 15:03,2,3,3,3956,2964,9693,2,1,14575,burn,1607580219,2020-12-10 15:03,4.035212866,3.9e-17,-1.0,4.048611111111111h,True,1607580219,0.285714286,0.428571429,0.285714286,1.0,103.4796335,0xc67f3ecc7cfafd09dfe517ff450f451214b9c2fa,100.0,0.0,200000.0,0xc67f3ecc7cfafd09dfe517ff450f451214b9c2fa,200000.0
13514461,2021-10-29,0xbe49646a69cbceaa2edc0727ae667e163c34801c,3.6e+16,6.091915801,12.1838316,0x262d60e3e58a1dc7c41a73627edbfb5f74dfb3a6,Koromaru Inu,KORO,3.6e+16,9,1423,0xc679aa874efb24da448a7b3cfe981ea6a3191d8a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,7.0,3e+16,1636223485,2021-11-06 18:31,289,1134,0,57545,49297,0,592,542,677355,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636223485,0.202674173,0.797325827,0.0,1.092250923,14491.37675,0xc679aa874efb24da448a7b3cfe981ea6a3191d8a,50.0,49.83245724,1e+17,0xc679aa874efb24da448a7b3cfe981ea6a3191d8a,
12428548,2021-05-13,0x6d42974c4690528d2562ce5c6948dabf1f1a163c,7.94e-11,1e-18,2e-18,0xa755f965a2bd8e9bf301eeeddb8c79d686a1c413,Baby Vitalik,bVitalik,7.94e-11,18,17,0xc6788e5924e3a703bfb77e3f7c97e0f5bf43c0d3,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,8.0,30000000000.0,1620942697,2021-05-13 21:51,1,15,1,0,303,951,7,8,951,burn,1620942697,2021-05-13 21:51,6.182773913,1e-18,-1.0,0.26416666666666666h,True,1620942697,0.0625,0.9375,0.0,0.777777778,489897.9486,0xc6788e5924e3a703bfb77e3f7c97e0f5bf43c0d3,100.0,0.0,100000000000.0,0xc6788e5924e3a703bfb77e3f7c97e0f5bf43c0d3,
12978002,2021-08-07,0xdda42a796dd7a37cc03887ea8a057bb7b048a929,2530000000000000.0,2.99e-05,5.98e-05,0x7ca5804ec198fa91f5f34935a7853c3f21df98f5,StarEth,STARETH,2530000000000000.0,18,25,0xc67720e2b3c54df44f30a5e490ef328361dcfa1f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,1.5,50000000000.0,1628599211,2021-08-10 12:40,1,24,0,0,16614,0,19,5,258787,swap,1628599211,2021-08-10 12:40,2.445929921,2.99e-05,-0.999987767,71.88527777777777h,True,1628599211,0.041666667,0.958333333,0.0,3.8,273861.2788,0xc67720e2b3c54df44f30a5e490ef328361dcfa1f,100.0,0.0,100000000000.0,0xc67720e2b3c54df44f30a5e490ef328361dcfa1f,1010000000000.0
13586006,2021-11-10,0xf9a4a8e48afd6ae762a2a5e653d17f4bf35e2f30,338000000000000.0,6.99e-07,1.4e-06,0x6f883eb54fe6475f28525343b1077f744197dfb2,Unstoppable Domains,UNS,338000000000000.0,9,32,0xc673b72230c3ee754b1e805e5fc1553dfb33b6cf,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,6.7,35000000.0,1636625930,2021-11-11 10:18,1,31,0,0,6369,0,28,3,112548,swap,1636625930,2021-11-11 10:18,16.7598647,6.99e-07,-0.999999958,31.263333333333332h,True,1636625930,0.032258065,0.967741935,0.0,9.333333333,0.484252001,0xc673b72230c3ee754b1e805e5fc1553dfb33b6cf,100.0,0.0,100000000.0,0xc673b72230c3ee754b1e805e5fc1553dfb33b6cf,
11161583,2020-10-31,0x0c55a053d89b7caf88b142dd784a52c9724b1ab8,8.45e-14,1.2e-17,2.4e-17,0x8f29708b9cb44cc55846d51d1b6dbef80c855c1b,Pteria,PTERIA,8.45e-14,18,51,0xc67211013db35ded50ffc083bc90d248b9889b0c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,80.0,2000000.0,1604109932,2020-10-31 2:05,1,49,1,0,1522,3706,43,6,3706,burn,1604109932,2020-10-31 2:05,150.0557697,1.2e-17,-1.0,1.0294444444444444h,True,1604109932,0.02,0.98,0.0,6.142857143,12649.11064,0xc67211013db35ded50ffc083bc90d248b9889b0c,100.0,0.0,7200000.0,0xc67211013db35ded50ffc083bc90d248b9889b0c,7200000.0
11158043,2020-10-30,0xf8b0a6c16af99a48d7bf88b61ae5aa08033ee89f,2.65e-14,3.8e-17,7.6e-17,0x431ac730a2a0bdde26ca434c154c09dc63d4c845,BurnKP3R,BKP3R,2.65e-14,18,23,0xc67211013db35ded50ffc083bc90d248b9889b0c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,115.0,102222.0,1604105755,2020-10-31 0:55,1,21,1,0,4558,46018,19,2,46018,burn,1604105755,2020-10-31 0:55,129.5106652,3.8e-17,-1.0,12.782777777777778h,True,1604105755,0.045454545,0.954545455,0.0,6.333333333,3428.633839,0xc67211013db35ded50ffc083bc90d248b9889b0c,100.0,0.0,200000.0,0xc67211013db35ded50ffc083bc90d248b9889b0c,200000.0
11155581,2020-10-30,0xdd23a858b6ade2d01661fd81579f371500aec7e7,1.78e-14,5.7e-17,1.14e-16,0x4faa86e2c806579b1288dec237b204f9437e15bd,YFI Mobi,YFIM,1.78e-14,18,15,0xc67211013db35ded50ffc083bc90d248b9889b0c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,105.0,35000.0,1604058506,2020-10-30 11:48,1,13,1,0,3225,31901,11,2,31901,burn,1604058506,2020-10-30 11:48,107.6706219,5.7e-17,-1.0,8.86138888888889h,True,1604058506,0.071428571,0.928571429,0.0,3.666666667,1917.028951,0xc67211013db35ded50ffc083bc90d248b9889b0c,100.0,0.0,60000.0,0xc67211013db35ded50ffc083bc90d248b9889b0c,60000.0
11155434,2020-10-30,0x82356fa314f3290d70715fdcd48655c907e64528,2.14e-15,4.67e-16,9.34e-16,0x6dcee538a46502173f042f50fa50268ad6faddbb,Lsd.finance,TABS,2.14e-15,18,10,0x6e3397a7456d53a8e8da44f03378722ce1716bdc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,80.0,400.0,1604059061,2020-10-30 20:57,1,8,1,0,7455,34337,7,1,34337,burn,1604059061,2020-10-30 20:57,83.47750803,4.67e-16,-1.0,9.538055555555555h,True,1604059061,0.111111111,0.888888889,0.0,3.5,178.8854382,0xc67211013db35ded50ffc083bc90d248b9889b0c,100.0,0.0,419.0,0xc67211013db35ded50ffc083bc90d248b9889b0c,419.0
11658033,2021-01-15,0x3f759c3f4cdba32e69ddf607e0cdcc2547061b97,173.6921635,32.90036682,65.80073363,0x831091da075665168e01898c6dac004a867f1e1b,Gains V2,GFARM2,173.6921635,18,15495,0xc66fbe50dd33c9aadd65707f7088d597c86fe00f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.0001,0.01,1636853070,2021-11-14 1:24,1909,12929,654,876543,7181973,3990892,6109,6820,26161071,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636853070,0.123232845,0.834549093,0.042218062,0.895469872,0.001,0xc66fbe50dd33c9aadd65707f7088d597c86fe00f,0.480769231,1.717221306,0.01,0xc66fbe50dd33c9aadd65707f7088d597c86fe00f,35849.45016
12581220,2021-06-06,0xfd9e7aa7d4bf4c0338c9a194373bab02cc2e92b6,249000000000000.0,21.87012439,43.74024877,0x1ca02dd95f3f1e33da7f5afe15ea866dab07af04,King Arthur,BKING,249000000000000.0,9,4252,0x26013a6b94e64bb57cdc62c7b510c990326da3fa,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,10.0,495000000000000.0,1636814745,2021-11-13 14:45,5,4243,4,1930063,1693339,2336988,2855,1388,13828575,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636814745,0.001176194,0.997882851,0.000940955,2.054715623,2224.746042,0xc66dcaf2a06987cd83ac2ef9b4453ad1e8dacdf5,50.0,49.7512397,1000000000000000.0,0xc66dcaf2a06987cd83ac2ef9b4453ad1e8dacdf5,200000000000000.0
12762574,2021-07-04,0xe49e3a9d1f30e109e0d7ca051b72618f7008ee6d,1e-18,3.28e-09,2e-18,0xc70bbc82bf7dee65359c230dce3ff07c562c0268,StarAlgo,StarAlgo,3.28e-09,18,42,0xc66944b8476030f67d67c352ddb20cd820be9178,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.0,424000000000000.0,1625426384,2021-07-04 19:19,1,40,1,0,1543,4070,34,6,4070,burn,1625426384,2021-07-04 19:19,14.17152983,1e-18,-1.0,1.1305555555555555h,True,1625426384,0.024390244,0.975609756,0.0,4.857142857,46056618.65,0xc66944b8476030f67d67c352ddb20cd820be9178,100.0,0.0,1000000000000000.0,0xc66944b8476030f67d67c352ddb20cd820be9178,1000000000000.0
13302536,2021-09-26,0x5f3d2ba1f41ea34665e0e4340f842bb7af38360e,2.61e-12,1e-18,2e-18,0x012163df437a816a9071cf9c9bdcd26d56655f9e,Shinrinyoku,sYkY,2.61e-12,18,28,0xc667e0b0d4cf3f7298e14f8590305226ecbae0d7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,10.0,100000000.0,1632676249,2021-09-26 17:10,1,26,1,0,260,1770,22,4,1770,burn,1632676249,2021-09-26 17:10,12.13838174,1e-18,-1.0,0.49166666666666664h,True,1632676249,0.037037037,0.962962963,0.0,4.4,31622.7766,0xc667e0b0d4cf3f7298e14f8590305226ecbae0d7,100.0,0.0,100000000.0,0xc667e0b0d4cf3f7298e14f8590305226ecbae0d7,
12653032,2021-06-17,0xbce2eea669fa30d4ef650980bd6a6d0db883e982,0.006393838,11700000000000.0,0.006393838,0xe66fd80a0483e130982e3dcd8683c6fe2f07d9e9,BitDao,BDA,11700000000000.0,18,358,0xc665a41c9dd8ea16b17a0433a896dd87cb486e9d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,99.0,750000000.0,1624109428,2021-06-19 13:30,1,357,0,0,4299,0,355,2,161523,swap,1623960539,2021-06-17 20:08,200.0024938,0.002493838,-0.999987531,3.5094444444444446h,True,1623960539,0.002816901,0.997183099,0.0,176.5,272488.5319,0xc665a41c9dd8ea16b17a0433a896dd87cb486e9d,100.0,0.0,1000000000.0,0xc665a41c9dd8ea16b17a0433a896dd87cb486e9d,1e+28
11154231,2020-10-29,0xee4f0c067843e784a851deebb93591a989a4db3f,42.81846376,0.01829229,0.036584581,0xa6cc2fb55923f88ec67350f0d6289a4df342bd56,BItCORE,BITCORE,42.81846376,18,631,0xc6649c9e264622f8dc621cd5b8365ad09542f349,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,5.0,16552.2,1606685019,2020-11-29 21:23,9,613,9,43185,49918,935270,257,356,2676711,burn,1606685019,2020-11-29 21:23,6.097430148,0.01829229,-0.997,743.5308333333334h,True,1606685019,0.014285714,0.973015873,0.012698413,0.719887955,287.6821162,0xc6649c9e264622f8dc621cd5b8365ad09542f349,100.0,0.0,21000.0,0xc6649c9e264622f8dc621cd5b8365ad09542f349,21000.0
11142584,2020-10-28,0xb380a891ef5abdbf5ea5c31587d4ae9ab72591ce,122.8129,0.007474018,0.007474018,0x366cc98441e59d006a1e5e9de68c6bc797be1635,BOOGEYMANCOINv2,BOOGEY2,122.8129,4,382,0xc6635c3c36def4ef2ee5746e7f7e7e7bed6ecfb0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,7.2,13680.0,1606523769,2020-11-28 0:36,1,380,1,0,20750,133214,182,198,2669277,burn,1603987706,2020-10-29 16:08,3.403773576,0.010211321,-0.997,37.00388888888889h,True,1603987706,0.002638522,0.997361478,0.0,0.923857868,3.14e-05,0xc6635c3c36def4ef2ee5746e7f7e7e7bed6ecfb0,100.0,0.0,100000.0,0xc6635c3c36def4ef2ee5746e7f7e7e7bed6ecfb0,100000.0
12718161,2021-06-27,0x6f1610b97e72b5597a0162f41967eb1ebf04e911,3.79e-10,1e-18,2e-18,0x1679a88b2f280f557af8981dc0124712230af3d2,BMAT https://s4.bmaclub.com/,BMAT,3.79e-10,18,20,0xc662d4e6fbc84bbc2b6f61bf6d7ed8f121640369,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,30.0,6000000000000.0,1624827719,2021-06-27 21:01,1,18,1,0,970,3127,16,2,3127,burn,1624827719,2021-06-27 21:01,35.45375976,1e-18,-1.0,0.8686111111111111h,True,1624827719,0.052631579,0.947368421,0.0,5.333333333,13416407.86,0xc662d4e6fbc84bbc2b6f61bf6d7ed8f121640369,100.0,0.0,10000000000000.0,0xc662d4e6fbc84bbc2b6f61bf6d7ed8f121640369,
12433195,2021-05-14,0xc5defd68e8521d4739012b0e9c0ee08909480eef,4.18e-09,1e-18,1e-18,0x72d036b2cf695bac21541f248b8df9acd11b2bfa,Yunbi,YUNBI,4.18e-09,18,142,0x1eb36ea7323bef2081e25a2d631adb3f4ae06f1a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,9.0,2000000000000000.0,1621408991,2021-05-19 7:23,1,137,4,0,53968,203618,134,3,404146,burn,1621408991,2021-05-19 7:23,0.206563159,1e-18,-1.0,112.26277777777777h,True,1621408991,0.007092199,0.971631206,0.021276596,33.5,858650.1034,0xc6578b5352af6823f399575521ab564db3832ecb,100.0,0.0,3000000000000000.0,0xc6578b5352af6823f399575521ab564db3832ecb,1000000000000.0
13574991,2021-11-08,0x50ec6013c21bcd96e4bdbeeaae67c50e58eed6a9,806000000000.0,0.010000194,0.010000194,0xa215c7f1d5d86a2d30ee871b175070e97939621d,Dogs Of Lord Edge,DOLE,806000000000.0,9,22,0xc65763a320a3de9eed80c412a9b1244470cac39b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,5.0,1600000000.0,1636522377,2021-11-10 5:32,1,21,0,0,20105,0,18,3,158371,swap,1636501600,2021-11-09 23:46,8.511784294,1.94e-07,-0.999999977,38.220555555555556h,True,1636501600,0.05,0.95,0.0,5.666666667,2.828427125,0xc65763a320a3de9eed80c412a9b1244470cac39b,100.0,0.0,2000000000.0,0xc65763a320a3de9eed80c412a9b1244470cac39b,
13500054,2021-10-27,0x8fb1d8a3a6a9dfd27afcc8f796f2b72c198c7f73,0.002958024,1e-18,2e-18,0x41ea6d7c14606cf9f001440234d1c30debb6902c,Daisuke Inu,DAISUKE,0.002958024,9,243,0xc654a505e3d38932cab03ccc14418044a078f8a4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.0,8.99e+17,1635366968,2021-10-27 20:36,1,241,1,0,7708,20334,182,59,20334,burn,1635366968,2021-10-27 20:36,14.89397031,1e-18,-1.0,5.648333333333333h,True,1635366968,0.004132231,0.995867769,0.0,3.033333333,42402.59188,0xc654a505e3d38932cab03ccc14418044a078f8a4,100.0,0.0,1e+18,0xc654a505e3d38932cab03ccc14418044a078f8a4,1e+18
