createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_ratio,swap_ratio,burn_ratio,swap_rate,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,initial_supply,receiver_list,current_token_total_supply
12436199,2021-05-15,0x51d33918dd9ccf5729e52dce41ac5e08691cc51b,1.0,1.64e-09,3.28e-09,0x78e3df1d64ce72ed0175e970ab7e9b79de74e081,PandaSwap,PND,1.0,0,6,0x4ef13b6dfb30c8b0fc63a12afabc3fad7a2c0777,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,7.7,3333333.0,1621044848,2021-05-15 11:14,1,4,1,0,242,746,4,0,746,burn,1621044848,2021-05-15 11:14,8.314825925,1.64e-09,-1.0,0.20722222222222222h,True,1621044848,0.2,0.8,0.0,4.0,5.07e-06,0x4ef13b6dfb30c8b0fc63a12afabc3fad7a2c0777,100.0,0.0,5000000.0,0x4ef13b6dfb30c8b0fc63a12afabc3fad7a2c0777,
12797942,2021-07-10,0xfeeed96fdcaa5632c7def0bc18c483f1d9f6079b,0.00213978,8.3e-05,0.00213978,0xfd957f21bd95e723645c07c48a2d8acb8ffb3794,Ethereum Meta,ETHM,8.3e-05,18,1069,0x4ef0fa9c1f3e468e942f4ac48da9c5cd2f7be1fb,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,1.0,95000000.0,1636839125,2021-11-13 21:32,6,1062,1,763941,2345541,3403506,647,415,10942368,burn,1629300263,2021-08-18 15:24,2.954188173,1e-18,-1.0,945.4183333333333h,True,1629300263,0.006269592,0.993730408,0.0,1.74351585,69122.30751,0x4ef0fa9c1f3e468e942f4ac48da9c5cd2f7be1fb,100.0,0.0,99000000000.0,0x4ef0fa9c1f3e468e942f4ac48da9c5cd2f7be1fb,992000000000000.0
12732674,2021-06-30,0x45fd689a9f0e1429d58b1394eb9ee9193a61383f,9.99e-13,2e-18,4e-18,0x7ab5d9bcfaeb3b4d5886639102e8487a8a384a9f,ETHEREUM APE,eAPE,9.99e-13,18,8,0x4eee02c4aa050e90e81a7aecb4b6fd246dc916aa,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,1.0,1000000.0,1625020188,2021-06-30 11:29,1,6,1,0,79,223,3,3,223,burn,1625020188,2021-06-30 11:29,1.006772225,2e-18,-1.0,0.06194444444444445h,True,1625020188,0.2,0.8,0.0,1.5,1000.0,0x4eee02c4aa050e90e81a7aecb4b6fd246dc916aa,100.0,0.0,1000000.0,0x4eee02c4aa050e90e81a7aecb4b6fd246dc916aa,
12559911,2021-06-03,0x95c2ba82e5c0ec6e67e5061817015f9ac081ba05,1.03e-11,1e-18,2e-18,0x8ab714c6ff0044691fc487363a9bceb98380b054,Loopring Exchange,https://looprlng.org/#/,1.03e-11,18,6,0x4eecc31fb6cb446d5b34feb8083d8714cb407c76,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9.0,1000000000.0,1622720688,2021-06-03 20:44,1,4,1,0,3025,19101,4,0,19101,burn,1622720688,2021-06-03 20:44,9.251241319,1e-18,-1.0,5.305833333333333h,True,1622720688,0.2,0.8,0.0,4.0,94868.32981,0x4eecc31fb6cb446d5b34feb8083d8714cb407c76,100.0,0.0,1000000000.0,0x4eecc31fb6cb446d5b34feb8083d8714cb407c76,1000000000000000.0
12418870,2021-05-12,0xb6f91e2b74d0332daac6ea552d7fe99e1a94a119,50800000000000.0,12.8856274,25.7712548,0x384e12f6bc9e4f1f0c42f57a28652750a4d53c09,BabyInu,BINU,50800000000000.0,18,6756,0x4ee8e84b2c5543285c0aa53d39227903b527fac4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,4.5,88500000000000.0,1636031846,2021-11-04 13:17,2,6742,1,128677,266811,4002,4235,2507,15219329,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636031846,0.00029656,0.99955516,0.00014828,1.689270044,19956202.04,0x4ee8e84b2c5543285c0aa53d39227903b527fac4,50.0,49.99512764,100000000000000.0,0x4ee8e84b2c5543285c0aa53d39227903b527fac4,5000000000.0
12538695,2021-05-30,0x5aba2935b2290620140d3a2293d84aedbfe38da1,5.2e-09,1e-18,2e-18,0x1decb83790f49e3c7a35daca0e11f8f6e5751ebc,Inoue Inu,IOINU,5.2e-09,18,36,0xae3a6fcc64fb970afe294e876cc30aab0e47a9dd,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,12.0,500000000000000.0,1622418899,2021-05-30 23:54,1,34,1,0,436,1134,25,9,1134,burn,1622418899,2021-05-30 23:54,14.94676877,1e-18,-1.0,0.315h,True,1622418899,0.028571429,0.971428571,0.0,2.5,77459666.92,0x4ee848780323f0561d303ea39aeee8f26870dbb1,100.0,0.0,1000000000000000.0,0xae3a6fcc64fb970afe294e876cc30aab0e47a9dd,
12524326,2021-05-28,0x924ac2244e1c3b8f5b151c3670997aed7c35ff50,4.01e-09,1e-18,2e-18,0x827966d2d6295384c91c9dc55930d9e04763376a,Hall Network,HALL,4.01e-09,18,9,0xae3a6fcc64fb970afe294e876cc30aab0e47a9dd,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9.0,160000000000000.0,1622229447,2021-05-29 4:17,1,7,1,0,622,4170,4,3,4170,burn,1622229447,2021-05-29 4:17,9.466464281,1e-18,-1.0,1.1583333333333334h,True,1622229447,0.125,0.875,0.0,1.0,37947331.92,0x4ee848780323f0561d303ea39aeee8f26870dbb1,100.0,0.0,500000000000000.0,0xae3a6fcc64fb970afe294e876cc30aab0e47a9dd,1000000000.0
12524690,2021-05-28,0xc5c04afbe9652e7788cb6dda7ba8c28690220170,2.88e-12,1e-18,2e-18,0x71474e848409b48990015776451eabbded1e2e8b,Midland Bank,MLNK,2.88e-12,18,8,0xae3a6fcc64fb970afe294e876cc30aab0e47a9dd,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9.0,80000000.0,1622246573,2021-05-29 9:02,1,6,1,0,717,16227,5,1,16227,burn,1622246573,2021-05-29 9:02,9.317692372,1e-18,-1.0,4.5075h,True,1622246573,0.142857143,0.857142857,0.0,2.5,26832.81573,0x4ee848780323f0561d303ea39aeee8f26870dbb1,100.0,0.0,100000000.0,0xae3a6fcc64fb970afe294e876cc30aab0e47a9dd,8992.535998
12474068,2021-05-20,0xc48a363540fe67f49a23fd7772e0163ad3352ae4,100.0,1e-18,1e-18,0x7b44e6aa55c212db45549f1d736d3a635583beba,Akita Puppy,AKITAP,100.0,18,35,0x4ee761726e8157cd7c493787d775e4957a26de74,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,10.0,408000000000.0,1621640153,2021-05-21 23:35,1,33,1,0,3105,628,22,11,89255,burn,1621551526,2021-05-20 22:58,11.29813318,1e-18,-1.0,0.17444444444444446h,True,1621551526,0.03125,0.96875,0.0,1.909090909,2020385.104,0x4ee761726e8157cd7c493787d775e4957a26de74,100.0,0.0,1000000000000.0,0x4ee761726e8157cd7c493787d775e4957a26de74,
11223312,2020-11-09,0xc2a930c3888ee2c9828c7ca1c27dc3ef46111abf,0.035301913,33.34104336,0.035301913,0xd261d8f1f94946942f80f62951edc30cf75df007,yfin.me,YFIN,33.34104336,18,740,0x68b6daf2d94a4787fbb1e1b0a39aa50adc31b2aa,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,10.0,1000.0,1624880059,2021-06-28 11:34,13,714,13,248119,522161,867825,329,385,19954965,burn,1605024007,2020-11-10 16:00,16.95909857,0.052653758,-0.99689525,27.475833333333334h,True,1605024007,0.011940299,0.985074627,0.002985075,0.902298851,237.3252339,0x4ee5eb194650f30f0efc41d691cdc3e58716cd32,50.0,49.68952502,60000.0,0x68b6daf2d94a4787fbb1e1b0a39aa50adc31b2aa,60000.0
13123627,2021-08-30,0xd1d91d066af7cd1bce499eace1e5456742ad243a,500000000000000.0,0.004650607,0.009301214,0x6de5cb9a43e431abfc5ee52f32325c2847887506, Interstellar - InterStellarToken.org,👾 Interstellar 🛸,500000000000000.0,9,94,0x4ee3816f31510301aa66584d15923aec6b1fe027,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,4.0,573000000000.0,1630302266,2021-08-30 5:44,1,93,0,0,2968,0,78,15,18880,swap,1630302266,2021-08-30 5:44,23.66206776,0.004650607,-0.999803457,5.2444444444444445h,True,1630302266,0.010752688,0.989247312,0.0,5.2,47.879599,0x4ee3816f31510301aa66584d15923aec6b1fe027,100.0,0.0,573000000000.0,0x4ee3816f31510301aa66584d15923aec6b1fe027,366000000000.0
12520796,2021-05-28,0xb8e2fff542e5c57cb97f2fcd8c47e6ae7c2317e9,6.7e-09,1e-18,2e-18,0x6fe14636afc7ac973dc330099d3e581a5035d8b3,Vira Inu,VIRA,6.7e-09,18,21,0x4ee08733d96b6565e705000133bfae53ce7efc57,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,5.0,500000000000000.0,1622178792,2021-05-28 5:13,1,19,1,0,499,1023,15,4,1023,burn,1622178792,2021-05-28 5:13,7.481169708,1e-18,-1.0,0.2841666666666667h,True,1622178792,0.05,0.95,0.0,3.0,50000000.0,0x4ee08733d96b6565e705000133bfae53ce7efc57,100.0,0.0,1000000000000000.0,0x4ee08733d96b6565e705000133bfae53ce7efc57,
11327757,2020-11-25,0xdf88847e8b26ce8c30b0f6b47452b882c38a4e6a,5.3e-17,1.9e-14,1.06e-16,0xd603bc4204750169110dab5f32df8d18e1267afa,Bird.Money,BIRD,1.9e-14,18,11,0x4edd8f99f46b1e07abce5ab70383f8d51f41fc7c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,295.0,108000.0,1606338268,2020-11-26 6:04,1,9,1,0,1696,27406,9,0,27406,burn,1606338268,2020-11-26 6:04,297.58538,5.3e-17,-1.0,7.612777777777778h,True,1606338268,0.1,0.9,0.0,9.0,5644.466317,0x4edd8f99f46b1e07abce5ab70383f8d51f41fc7c,100.0,0.0,139950.0,0x4edd8f99f46b1e07abce5ab70383f8d51f41fc7c,140000.0
13460766,2021-10-21,0xc87198a42077708faf76d8c5c0fda8f1467d2d0d,1.53e-10,1e-18,2e-18,0x58e8be1e246023352627b49cf29d0c190d238910,KENSHINFLOKI,KENFLOKI,1.53e-10,18,25,0x4edd3ec0918a220658cbe4253c77fd9d40d14f08,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.0,70000000000.0,1634828216,2021-10-21 14:56,1,23,1,0,193,10835,13,10,10835,burn,1634828216,2021-10-21 14:56,2.447483361,1e-18,-1.0,3.0097222222222224h,True,1634828216,0.041666667,0.958333333,0.0,1.181818182,374165.7387,0x4edd3ec0918a220658cbe4253c77fd9d40d14f08,100.0,0.0,200000000000.0,0x4edd3ec0918a220658cbe4253c77fd9d40d14f08,100000000000.0
12883969,2021-07-23,0x2cb35cfda38f5b4d1056dc851a64248f9afc77e7,3.75e-10,1e-18,2e-18,0x3aa4c2a091ce770398214933cdcaf0d535d781df,MINI  Fox  INU,MINI  Fox,3.75e-10,18,30,0x4edc2ab8c8cffec054e97bb89552f6e60cb7916e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,20.0,7000000000000.0,1627065478,2021-07-23 18:37,1,28,1,0,914,3929,25,3,3929,burn,1627065478,2021-07-23 18:37,31.57188071,1e-18,-1.0,1.091388888888889h,True,1627065478,0.034482759,0.965517241,0.0,6.25,11832159.57,0x4edc2ab8c8cffec054e97bb89552f6e60cb7916e,100.0,0.0,10000000000000.0,0x4edc2ab8c8cffec054e97bb89552f6e60cb7916e,1e+24
12429320,2021-05-14,0xc3937526a946c441bea7a6e798391ea619dc2151,1.0,3.96e-10,7.93e-10,0x36748c488f56c4545b71ab8e4b39190cd104fd40,Fox Inu,FOX,1.0,0,11,0x4ecd6991966dc1b95a38d93d4214e5e1a482b3b7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,6.6,50000000.0,1620953064,2021-05-14 9:44,1,9,1,0,338,1009,7,2,1009,burn,1620953064,2021-05-14 9:44,7.200939446,3.96e-10,-1.0,0.2802777777777778h,True,1620953064,0.1,0.9,0.0,2.333333333,1.82e-05,0x4ecd6991966dc1b95a38d93d4214e5e1a482b3b7,100.0,0.0,100000000.0,0x4ecd6991966dc1b95a38d93d4214e5e1a482b3b7,
12265353,2021-04-18,0x34344fc725de6479a9434553dabb25af10a5e51a,7.07e-12,1e-18,1e-18,0x8ab3da1d9618a70c875b670ff1beb04675e1fdd2,AWA,AWA,7.07e-12,18,6,0x4ecb4867a3f4038c9c15da8d179a1d5be64cf468,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.0,50000000.0,1620563125,2021-05-09 21:25,1,4,1,0,78951,1797392,2,2,1797392,burn,1620563125,2021-05-09 21:25,1.001614941,1e-18,-1.0,499.27555555555557h,True,1620563125,0.2,0.8,0.0,0.666666667,7071.067812,0x4ecb4867a3f4038c9c15da8d179a1d5be64cf468,100.0,0.0,1000000000000.0,0x4ecb4867a3f4038c9c15da8d179a1d5be64cf468,1000000000000.0
12524803,2021-05-28,0x706c59a35a01a03c36e320df95d2cc2255800eb3,661000000000.0,2.749054105,5.49810821,0x4e40ca486dea5b2f78ca7c4fe460da4f9daa3011,Sheriff Inu,$SHERIFF,661000000000.0,9,163,0x4ec96831b9387d66630417a294021e2bc720626b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,4.0,450000000000.0,1627366894,2021-07-27 6:21,1,161,1,0,40672,217411,86,75,5134965,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1627366894,0.00617284,0.987654321,0.00617284,1.118421053,42.42640687,0x4ec96831b9387d66630417a294021e2bc720626b,100.0,0.0,1000000000000.0,0x4ec96831b9387d66630417a294021e2bc720626b,
11146811,2020-10-28,0xd3162cdb331410977919aed371e03591de182710,7.4e-17,1.37e-14,1.48e-16,0xcf745c063aa64d9a29bea72fa4445d811eed12b7,Geo.Finance,GEO,1.37e-14,18,24,0x4ec8deb5d9c008d2a3df65b2c4150217a361fa07,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,25.0,18000.0,1603911911,2020-10-28 19:05,1,22,1,0,882,1974,17,5,1974,burn,1603911911,2020-10-28 19:05,49.16802374,7.4e-17,-1.0,0.5483333333333333h,True,1603911911,0.043478261,0.956521739,0.0,2.833333333,670.8203932,0x4ec8deb5d9c008d2a3df65b2c4150217a361fa07,100.0,0.0,40000.0,0x4ec8deb5d9c008d2a3df65b2c4150217a361fa07,
13576828,2021-11-08,0xbee39c2b9c76412052323035aebe4efa2fdf1eca,1e-18,0.007782541,2e-18,0xcd214be756de93ab6ac9de75c0971c6f0220ee29,Inugami Inu,INUGAMI,0.007782541,9,48,0x4ec1f4079392bc38c46bfd0868042142318ef419,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,2.0,9.47e+17,1636458349,2021-11-09 11:45,1,46,1,0,9548,69681,40,6,69681,burn,1636458349,2021-11-09 11:45,5.963092854,1e-18,-1.0,19.355833333333333h,True,1636458349,0.021276596,0.978723404,0.0,5.714285714,43528.57501,0x4ec1f4079392bc38c46bfd0868042142318ef419,100.0,0.0,1e+18,0x4ec1f4079392bc38c46bfd0868042142318ef419,
11145931,2020-10-28,0x98922caa3a91a79c455edef43771dd5c242111e8,4.7e-14,2.2e-17,4.4e-17,0x7f09692c2cb19a9c7799c59da6ba6098e2882a1d,keep3r.info,KPRI,4.7e-14,18,12,0x4ead40c37c3f550f0ddaafed84cac010d9ba6949,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,40.0,100000.0,1603907690,2020-10-28 17:54,1,10,1,0,887,9231,10,0,9231,burn,1603907690,2020-10-28 17:54,42.59981791,2.2e-17,-1.0,2.5641666666666665h,True,1603907690,0.090909091,0.909090909,0.0,10.0,2000.0,0x4ead40c37c3f550f0ddaafed84cac010d9ba6949,100.0,0.0,100000.0,0x4ead40c37c3f550f0ddaafed84cac010d9ba6949,100000.0
13442893,2021-10-18,0x885248b26b3e445c8c538f4833df992175c8e57d,320000000000.0,2.011313627,4.022627254,0x6b6b8a7b5abf7c8a2c8d29c37ac7eedf610a3b5e,Marvain The Martian,MARVMARTIAN,320000000000.0,9,177,0x4eacb9328485162f8f50eb243200fb729b6a9c79,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,1.5,416000000000.0,1634662683,2021-10-19 16:58,1,176,0,0,6090,0,78,98,88120,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1634662683,0.005714286,0.994285714,0.0,0.804123711,24.96599648,0x4eacb9328485162f8f50eb243200fb729b6a9c79,100.0,0.0,1000000000000.0,0x4eacb9328485162f8f50eb243200fb729b6a9c79,1000000000000.0
11182805,2020-11-03,0x4cf7efb25d7e76d51f764850a422f44616fb88b7,1.53e-14,6.6e-17,1.32e-16,0x14c5a05536001c73a1fccccb527f620660221493,TrumpWIN,DJT,1.53e-14,18,19,0x4ea3ff5a16808be8f2546298a2a022a923a97cf5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,5.0,4000.0,1604421169,2020-11-03 16:32,1,17,1,0,6441,33241,14,3,33241,burn,1604421169,2020-11-03 16:32,9.255985776,6.6e-17,-1.0,9.233611111111111h,True,1604421169,0.055555556,0.944444444,0.0,3.5,141.4213562,0x4ea3ff5a16808be8f2546298a2a022a923a97cf5,100.0,0.0,4500.0,0x4ea3ff5a16808be8f2546298a2a022a923a97cf5,4500.0
12023230,2021-03-12,0x9c3458cad6e4690a3c435d7b8ec6fceda8a4b5a5,2.12e-14,4.8e-17,9.6e-17,0x18cd2a4ed795dbf59eac16a798c9238af788abd3,Kine Governance Token,KINE,2.12e-14,18,22,0x4ea385ad12b96c1113b55fbee5d1bc41b9756d7a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,140.0,85000.0,1615625112,2021-03-13 8:45,2,19,1,2902,11753,79419,17,2,79419,burn,1615625112,2021-03-13 8:45,163.2502862,4.8e-17,-1.0,22.060833333333335h,True,1615625112,0.095238095,0.904761905,0.0,5.666666667,3455.996778,0x4ea385ad12b96c1113b55fbee5d1bc41b9756d7a,100.0,0.0,100000000.0,0x4ea385ad12b96c1113b55fbee5d1bc41b9756d7a,100000000.0
12627055,2021-06-13,0x9d3dc0ca34b8d90bbde36273e4562beeb061057d,9.34e-09,1e-18,2e-18,0x7f5904c62a73cbffd3f3d9a590a1bb371d032059,Shiba Husky,SHIBH,9.34e-09,18,10,0x4e9e1de5efd77a3fe76b3273b22486272d776cc5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,10.0,1000000000000000.0,1623670007,2021-06-14 20:26,1,8,1,0,6911,70363,8,0,70363,burn,1623670007,2021-06-14 20:26,10.71033793,1e-18,-1.0,19.545277777777777h,True,1623670007,0.111111111,0.888888889,0.0,8.0,100000000.0,0x4e9e1de5efd77a3fe76b3273b22486272d776cc5,100.0,0.0,1000000000000000.0,0x4e9e1de5efd77a3fe76b3273b22486272d776cc5,10000000000000.0
12698420,2021-06-24,0x4cf5fe76342d743662bbe2115e864613d5eda3e2,1e-18,5.62e-09,2e-18,0xe78c0f8871f6cbd43cc67b910969a401f78035b9,EverWaves,EverWaves,5.62e-09,18,14,0x4e9a91d7453c5e418ebb393221e747946098dab4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,424000000000000.0,1624560513,2021-06-24 18:48,1,12,1,0,371,1323,12,0,1323,burn,1624560513,2021-06-24 18:48,8.249132692,1e-18,-1.0,0.3675h,True,1624560513,0.076923077,0.923076923,0.0,12.0,46056618.65,0x4e9a91d7453c5e418ebb393221e747946098dab4,100.0,0.0,1000000000000000.0,0x4e9a91d7453c5e418ebb393221e747946098dab4,
11884921,2021-02-19,0x986c7016d9d0315ccfea9770d36f3cfcdd44cdc4,2.18e-13,5e-18,1e-17,0x37776ff25bb2c392e46a5e490f90ca5438248c1d,eRowan,eRowan,2.18e-13,18,15,0x4e93101a38e48d0874ab4740b168e6c6cb735474,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,220.0,15000000.0,1613721025,2021-02-19 7:50,1,13,1,0,2419,15341,13,0,15341,burn,1613721025,2021-02-19 7:50,263.4630966,5e-18,-1.0,4.261388888888889h,True,1613721025,0.071428571,0.928571429,0.0,13.0,57445.62647,0x4e93101a38e48d0874ab4740b168e6c6cb735474,100.0,0.0,70000040.0,0x4e93101a38e48d0874ab4740b168e6c6cb735474,70000040.0
11273954,2020-11-17,0xe206ed339d64a5203d85720cb79f467df2edc2c7,8.34e-14,1.3e-17,1.3e-17,0xb88aef419b7acfae7dae23cde0432285fb0b726f,Oasis Network,ROSE,8.34e-14,18,75,0x4e8f97c41a374b035c4c155bf077ab08e07c12f7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,200.0,10000000.0,1605637818,2020-11-17 18:30,2,71,2,11002,13193,38012,58,13,41269,burn,1605631305,2020-11-17 16:41,537.818,1.7e-09,-1.0,9.654444444444444h,True,1605631305,0.02739726,0.97260274,0.0,4.142857143,44721.35955,0x4e8f97c41a374b035c4c155bf077ab08e07c12f7,50.0,50.0,100000000.0,0x4e8f97c41a374b035c4c155bf077ab08e07c12f7,100000000.0
12607710,2021-06-10,0x024674f6c95612e812438f7d21a13cb7a3ebdaf3,1e-18,3.14e-08,1e-18,0xe7907d67d0f82670ea99caecf4d4750ccea69cd9,PAWGcoin,PAWG,3.14e-08,18,6,0x4e8e6b826bcaedc2d3bfd5b6bb221e135e757755,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,0.19259673,300000000000000.0,1623363110,2021-06-11 7:11,1,4,1,0,3206,22484,4,0,22484,burn,1623363110,2021-06-11 7:11,0.242472833,1e-18,-1.0,6.245555555555556h,True,1623363110,0.2,0.8,0.0,4.0,7601251.156,0x4e8e6b826bcaedc2d3bfd5b6bb221e135e757755,100.0,0.0,1000000000000000.0,0x4e8e6b826bcaedc2d3bfd5b6bb221e135e757755,1000000000000.0
11303830,2020-11-21,0xff3591ed55e645aec2c5265a2ff87420e6abeb7f,0.000515281,1947.605197,0.000515281,0xfc83bc485ef209e6a6bf9910e4b239585b934512,2+2=4+4=8,2248,1947.605197,18,14,0x4e8cdcd5b862b106903fd96b490c438a2b3bc6f7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,20.0,2010.0,1605997461,2020-11-21 22:24,1,12,1,0,797,4623,11,1,4686,burn,1605997398,2020-11-21 22:23,24.22,0.120798381,-0.995012453,1.2841666666666667h,True,1605997398,0.083333333,0.916666667,0.0,11.0,200.4993766,0x4e8cdcd5b862b106903fd96b490c438a2b3bc6f7,100.0,0.0,2248.0,0x4e8cdcd5b862b106903fd96b490c438a2b3bc6f7,2248.0
12449974,2021-05-17,0xab704c7780588ee4939b85b7d7a8a6c968de5f20,6.2e-10,1e-18,2e-18,0xa3350784197c9fd80c10d82170ab9758db4cb72f,Players Swap,PUBG,6.2e-10,18,9,0x4e88f76a495204783f76d059c929ec66c875fdf8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,25.0,10000000000000.0,1621229181,2021-05-17 14:26,1,7,1,0,409,775,5,2,775,burn,1621229181,2021-05-17 14:26,25.48698116,1e-18,-1.0,0.2152777777777778h,True,1621229181,0.125,0.875,0.0,1.666666667,15811388.3,0x4e88f76a495204783f76d059c929ec66c875fdf8,100.0,0.0,10000000000000.0,0x4e88f76a495204783f76d059c929ec66c875fdf8,
12600769,2021-06-09,0x814fc5a18cd7eab64c30013bf78c062fc3228de6,8.63e-14,1.2e-17,2.4e-17,0xa404d745737a43bc2ebc9f8ae5ad8a15c91f9b6c,Stratos Token,STOS,8.63e-14,18,7,0x4e860d2655d1131b6ee8c28fe64603d7482109db,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,13.0,100000.0,1623254592,2021-06-10 1:03,1,5,1,0,706,6652,4,1,6652,burn,1623254592,2021-06-10 1:03,13.21002934,1.2e-17,-1.0,1.8477777777777777h,True,1623254592,0.166666667,0.833333333,0.0,2.0,1140.175425,0x4e860d2655d1131b6ee8c28fe64603d7482109db,100.0,0.0,100000000.0,0x4e860d2655d1131b6ee8c28fe64603d7482109db,1000000000000000.0
11119707,2020-10-24,0x5160f6e8b6b00dd6274608f8f349706aa95a511f,1e-08,1.15e-10,1.15e-10,0x4c6e796bbfe5eb37f9e3e0f66c009c8bf2a5f428,FC Bitcoin,FCBTC,2e-08,8,152,0xb4607b6e1dad358b36a0ccfa329ce04a68dc2e73,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,0.137,0.1,1617255140,2021-04-01 5:32,2,56,2,704,1791898,7014436,40,16,13703828,burn,1617255140,2021-04-01 5:32,0.135071201,1.15e-10,-0.999999999,3806.6188888888887h,True,1617255140,0.033898305,0.949152542,0.016949153,2.352941176,1.17e-06,0x4e85207d349430e606a3de6ef7a861254794d666,100.0,0.0,21000000.0,0xb4607b6e1dad358b36a0ccfa329ce04a68dc2e73,21000000.0
