createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_ratio,swap_ratio,burn_ratio,swap_rate,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,initial_supply,receiver_list,current_token_total_supply
11465049,2020-12-16,0xf689aab2faed6ef0ddc224bc988ca9e68dfc6ee7,1250.0,1e-18,1e-18,0x3684b581db1f94b721ee0022624329feb16ab653,GUNTHY,GUNTHY,1250.0,18,26,0x355e1602d223ead302861cef5aeaafa07e6dc3ca,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,1.0,1500.0,1634153194,2021-10-13 19:26,2,23,1,196,5550225,2233,11,12,26019279,burn,1608136148,2020-12-16 16:29,1.362879826,2.6e-17,-1.0,0.6202777777777778h,True,1608136148,0.125,0.875,0.0,0.666666667,52.93699814,0x19c81f8c59ce0071ea3b5f9994ac19ce42f29728,100.0,0.0,400000000.0,0x355e1602d223ead302861cef5aeaafa07e6dc3ca,
12336463,2021-04-29,0xb763a0505cd7d7d03f67995f4b8bd3f65f111658,1.15e-13,9e-18,1.8e-17,0xbd9ec62b71690a968f0dcb183bc953146928bbe3,NAOS Finance,NAOS,1.15e-13,18,51,0x19c7acaadfd341138dd7b603ac58250dd42b0e2a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,320.0,5890133.0,1619795484,2021-04-30 15:11,1,49,1,0,26370,81541,40,9,81541,burn,1619795484,2021-04-30 15:11,377.6268984,9e-18,-1.0,22.650277777777777h,True,1619795484,0.02,0.98,0.0,4.0,43414.77352,0x19c7acaadfd341138dd7b603ac58250dd42b0e2a,100.0,0.0,100000000.0,0x19c7acaadfd341138dd7b603ac58250dd42b0e2a,100000000.0
11724783,2021-01-25,0xae59e5dc3cbc181bbcea1bfdc9fbb19937858c82,2.04e-13,5e-18,1e-17,0x80d1e0a01157a3e9db6b427d0b493ea603fdb155,paidnetwork.com,PAID,2.04e-13,18,30,0xf1ad7282d7cc0c22396bec438d4baf512e43bf7f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,180.0,12000000.0,1611589897,2021-01-25 15:51,1,28,1,0,2557,12982,28,0,12982,burn,1611589897,2021-01-25 15:51,228.3309572,5e-18,-1.0,3.6061111111111113h,True,1611589897,0.034482759,0.965517241,0.0,28.0,46475.80015,0x19c3eb2439ce0a0d2abc0b3ac4cd994d0906f799,100.0,0.0,594717456.0,0xf1ad7282d7cc0c22396bec438d4baf512e43bf7f,2500000000.0
12144356,2021-03-31,0x26f7fc145867f7b3b4942b5b9c252e26f77a3ed4,500004733.7,4.55e-05,4.55e-05,0xbd601a392d2a22e4f5896c213ea5280dc965cefa,Backup.Finance,BACKUP,500004733.7,18,9,0x19baf56d87a9615b3d6a5e9f929ed57cfe0d2b46,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,3.0,7541.0,1617157405,2021-03-31 11:23,1,8,0,0,296,0,6,2,693,swap,1617157377,2021-03-31 11:22,5.132,4.55e-05,-0.999991144,0.18472222222222223h,True,1617157377,0.142857143,0.857142857,0.0,6.0,150.4094412,0x19baf56d87a9615b3d6a5e9f929ed57cfe0d2b46,100.0,0.0,10000.0,0x19baf56d87a9615b3d6a5e9f929ed57cfe0d2b46,
12529344,2021-05-29,0x4dda6caa4b5aff0f4da528b970c9d38bf64ff3c0,5.12e-09,1e-18,2e-18,0x1c90c1acee82550f51b1d96392dba2b0fa7640be,Polyshiba,PLYSHIB,5.12e-09,18,18,0x19b75a94da9cfd70a6ab33d022f6a64e3ca3e7b0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,19.0,500000000000000.0,1622325456,2021-05-29 21:57,1,16,1,0,797,32924,14,2,32924,burn,1622325456,2021-05-29 21:57,19.02688654,1e-18,-1.0,9.145555555555555h,True,1622325456,0.058823529,0.941176471,0.0,4.666666667,97467943.45,0x19b75a94da9cfd70a6ab33d022f6a64e3ca3e7b0,100.0,0.0,1000000000000000.0,0x19b75a94da9cfd70a6ab33d022f6a64e3ca3e7b0,1000000000000.0
12107923,2021-03-25,0x4fc53f0d6b07b40385b6b3558818e1509b1aa08c,1e-18,1.38e-12,2e-18,0xf9dcac19a76251df10f285d2c6302f8af955fdec,SuperHeroes NFT,SUNFT,1.38e-12,18,16,0x19af153d3f0511cf20a01b999c90c4bed9178051,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.6,5000000.0,1616675462,2021-03-25 12:31,1,14,1,0,565,2405,10,4,2405,burn,1616675462,2021-03-25 12:31,2.0562985,1e-18,-1.0,0.6680555555555555h,True,1616675462,0.066666667,0.933333333,0.0,2.0,2828.427125,0x19af153d3f0511cf20a01b999c90c4bed9178051,100.0,0.0,10000000.0,0x19af153d3f0511cf20a01b999c90c4bed9178051,
12567881,2021-06-04,0x2a92ea66b8b416f01192567fd475ec331085462b,6138570.416,15.60556176,31.21112353,0x54efda7fae8316c210cbd1bd85f8cb87bdbda461,Crop Finance,CROP,6138570.416,18,222,0x180385e6c03fb596d0eb5c33d3f9b461bf8aa635,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,38.0,2499950.0,1636349385,2021-11-08 5:29,1,221,0,0,1008289,0,60,161,13540802,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636349385,0.004524887,0.995475113,0.0,0.364197531,9746.696876,0x19a953816f5dcb7ccdb8b37bb684320304e2fd18,100.0,0.0,500000000.0,0x180385e6c03fb596d0eb5c33d3f9b461bf8aa635,
12531193,2021-05-29,0xa4a1292694154a4c4c6a44c31d3f1f3a7b596b8d,2899820232.0,0.062289821,0.062289821,0x7c96933a2ca4cb8c57e2e7ec4ad7331a388cc1d5,Mancity Token,Mancity,2899820232.0,18,24,0x19a19836452b42dc9a50da7b5f1dac5467a3e45d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,6.0,300000000000.0,1629193552,2021-08-17 9:45,1,22,1,0,626241,30422,12,10,6876670,burn,1622347304,2021-05-30 4:01,6.028982081,0.060289821,-0.99,8.450555555555555h,True,1622347304,0.047619048,0.952380952,0.0,0.909090909,1341640.786,0x19a19836452b42dc9a50da7b5f1dac5467a3e45d,100.0,0.0,1000000000000.0,0x19a19836452b42dc9a50da7b5f1dac5467a3e45d,
11275091,2020-11-17,0x264fca61cc2d2ec4b9709c929cacc18de12893ad,4.52e-14,2.3e-17,4.6e-17,0x75d6784222d07e4fe72d6906e03d1740de0bd3e3,Briefs,BFS,4.52e-14,18,116,0x199dcb6df96384b51aec9268c01abe158ce23977,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,100.0,800000.0,1605625991,2020-11-17 15:13,1,114,1,0,3238,14494,90,24,14494,burn,1605625991,2020-11-17 15:13,198.7331152,2.3e-17,-1.0,4.026111111111111h,True,1605625991,0.008695652,0.991304348,0.0,3.6,8944.27191,0x199dcb6df96384b51aec9268c01abe158ce23977,100.0,0.0,1000000.0,0x199dcb6df96384b51aec9268c01abe158ce23977,1000000.0
11270769,2020-11-16,0xfaba4b2075588455e88f29338ad1de624bc13713,3.84e-14,2.7e-17,5.4e-17,0x7497e201ffcd4f80f02284c266c401e91cefec74,Spring Water,SWC,3.84e-14,18,68,0x199dcb6df96384b51aec9268c01abe158ce23977,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,100.0,480000.0,1605561516,2020-11-16 21:18,1,66,1,0,2023,6968,54,12,6968,burn,1605561516,2020-11-16 21:18,180.8215907,2.7e-17,-1.0,1.9355555555555555h,True,1605561516,0.014925373,0.985074627,0.0,4.153846154,6928.20323,0x199dcb6df96384b51aec9268c01abe158ce23977,100.0,0.0,500000.0,0x199dcb6df96384b51aec9268c01abe158ce23977,500000.0
11280957,2020-11-18,0x094ff9debd9d168e51b6290c29187a04b4f31d63,5.74e-14,1.8e-17,3.6e-17,0x27602ec2b9fc530e67b84c6812c3bd21739a2642,Pen Token,PEN,5.74e-14,18,45,0x199dcb6df96384b51aec9268c01abe158ce23977,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,100.0,750000.0,1605694659,2020-11-18 10:17,1,43,1,0,1881,5026,33,10,5026,burn,1605694659,2020-11-18 10:17,151.1073756,1.8e-17,-1.0,1.396111111111111h,True,1605694659,0.022727273,0.977272727,0.0,3.0,8660.254038,0x199dcb6df96384b51aec9268c01abe158ce23977,100.0,0.0,800000.0,0x199dcb6df96384b51aec9268c01abe158ce23977,800000.0
11271154,2020-11-16,0xbffc93db34c04e01dfeeb675fb9eb851eb41dd0a,7.4e-17,1.37e-14,1.48e-16,0xdd90489102a7c7c376a47d3b87b3ce2d1332a49e,Social Coin,SOC,1.37e-14,18,24,0x199dcb6df96384b51aec9268c01abe158ce23977,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,20.0,10000.0,1605589034,2020-11-17 4:57,2,21,1,1088,3813,29581,17,4,29581,burn,1605589034,2020-11-17 4:57,153.649842,7.4e-17,-1.0,8.216944444444444h,True,1605589034,0.086956522,0.913043478,0.0,3.4,2091.129721,0x199dcb6df96384b51aec9268c01abe158ce23977,100.0,0.0,100000.0,0x199dcb6df96384b51aec9268c01abe158ce23977,100000.0
11274609,2020-11-17,0xc5ca27f760895b84b92d954a33b5c8a3f5cbfd56,9.72e-14,1.1e-17,2.2e-17,0x3cd0f5942d7043773e168d9db8aa2cae1525fc50,Sweet Token,SWEET,9.72e-14,18,11,0x199dcb6df96384b51aec9268c01abe158ce23977,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,100.0,1200000.0,1605606464,2020-11-17 18:47,1,9,1,0,617,1042,8,1,1042,burn,1605606464,2020-11-17 18:47,112.7267475,1.1e-17,-1.0,0.28944444444444445h,True,1605606464,0.1,0.9,0.0,4.0,10954.45115,0x199dcb6df96384b51aec9268c01abe158ce23977,100.0,0.0,1200000.0,0x199dcb6df96384b51aec9268c01abe158ce23977,
12485424,2021-05-22,0x490d5e6226a20d7044018d0ea2c4facb2eced44f,623000000000.0,2.681067456,5.362134911,0xbfc0d2aa93b73b59bb2324f38a630fcfd5aea9ff,Dozer Token,DOZER,623000000000.0,9,282,0x19981415e52192056919a9015db7f0b1a70b800e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,3.0,500000000000.0,1628030662,2021-08-03 22:44,1,281,0,0,129421,0,122,159,6324250,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1628030662,0.003571429,0.996428571,0.0,0.772151899,38.72983346,0x19981415e52192056919a9015db7f0b1a70b800e,100.0,0.0,1000000000000.0,0x19981415e52192056919a9015db7f0b1a70b800e,
11007259,2020-10-07,0x8cf9ff9fdfb3405594ee4aa35cd10030995f4a85,7.92e-14,1.3e-17,2.6e-17,0x682f9bb69ebde8aa6c9972541139995dd5619e93,GameSwap,GSWAP,7.92e-14,18,19,0x199654b9aabb06821a5390491ad525b9f8096e0c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,95.0,800000.0,1602065227,2020-10-07 10:07,1,17,1,0,4017,9761,16,1,9761,burn,1602065227,2020-10-07 10:07,110.1986264,1.3e-17,-1.0,2.711388888888889h,True,1602065227,0.055555556,0.944444444,0.0,8.0,8717.797887,0x199654b9aabb06821a5390491ad525b9f8096e0c,100.0,0.0,1000000.0,0x199654b9aabb06821a5390491ad525b9f8096e0c,1000000.0
10980640,2020-10-03,0xb16ce40c6edabdba842c990db2b82810e92541a1,4.82e-15,2.08e-16,4.16e-16,0xa9198e12e5494ed6ac0cb7a5900e7eaf846e513e,FuruCombo,FURU,4.82e-15,18,17,0x199654b9aabb06821a5390491ad525b9f8096e0c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,615.0,16000.0,1601713546,2020-10-03 8:25,1,15,1,0,4698,16946,13,2,16946,burn,1601713546,2020-10-03 8:25,651.0627742,2.08e-16,-1.0,4.707222222222223h,True,1601713546,0.0625,0.9375,0.0,4.333333333,3136.877428,0x199654b9aabb06821a5390491ad525b9f8096e0c,100.0,0.0,18000.0,0x199654b9aabb06821a5390491ad525b9f8096e0c,18000.0
11000318,2020-10-06,0xf99c9c94997a5153298293f2298fffc9ed062ff9,5.07e-14,2e-17,4e-17,0x02d9a9d0e876be9719d745c77a894714649abe33,unfuddable.finance,UNFUD,5.07e-14,18,12,0x199654b9aabb06821a5390491ad525b9f8096e0c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,95.0,270000.0,1602049199,2020-10-07 5:39,1,10,1,0,2675,87049,9,1,87049,burn,1602049199,2020-10-07 5:39,99.88450962,2e-17,-1.0,24.18027777777778h,True,1602049199,0.090909091,0.909090909,0.0,4.5,5064.582905,0x199654b9aabb06821a5390491ad525b9f8096e0c,100.0,0.0,300000.0,0x199654b9aabb06821a5390491ad525b9f8096e0c,300000.0
11032250,2020-10-11,0xf2fa8db1b1f6a6072ca2e44a9b10ca905fb0c8fa,5.93e-15,1.69e-16,3.38e-16,0x5de2e38f0df05e1837266c21b9bb510609ff9b5c,COREI,COREI,5.93e-15,18,11,0x199654b9aabb06821a5390491ad525b9f8096e0c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,100.0,4500.0,1602424599,2020-10-11 22:56,1,9,1,0,2912,31158,9,0,31158,burn,1602424599,2020-10-11 22:56,113.2331071,1.69e-16,-1.0,8.655h,True,1602424599,0.1,0.9,0.0,9.0,670.8203932,0x199654b9aabb06821a5390491ad525b9f8096e0c,100.0,0.0,5000.0,0x199654b9aabb06821a5390491ad525b9f8096e0c,5000.0
11021953,2020-10-09,0x52d52c755d085cf74f9b5bb777df6f359bc73f79,1.71e-14,5.9e-17,1.18e-16,0x734cc8e3c65183b5add3b6c685abade27e074849,NinjaBoom.Finance,NIB,1.71e-14,18,10,0x199654b9aabb06821a5390491ad525b9f8096e0c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,100.0,32000.0,1602380590,2020-10-11 10:43,1,8,1,0,8100,125042,8,0,125042,burn,1602380590,2020-10-11 10:43,104.7872032,5.9e-17,-1.0,34.73388888888889h,True,1602380590,0.111111111,0.888888889,0.0,8.0,1788.854382,0x199654b9aabb06821a5390491ad525b9f8096e0c,100.0,0.0,35000.0,0x199654b9aabb06821a5390491ad525b9f8096e0c,35000.0
11007983,2020-10-07,0xc6c9bc85aa678b1255f01467d317acaa123c3300,8.71e-14,1.2e-17,2.4e-17,0x3626c81082db291b708de7d5334f5c7d4e4b8e0b,GameSwap,GSWAP,8.71e-14,18,8,0x199654b9aabb06821a5390491ad525b9f8096e0c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,105.0,900000.0,1602145247,2020-10-08 17:20,1,6,1,0,1776,79670,5,1,79670,burn,1602145247,2020-10-08 17:20,111.6059348,1.2e-17,-1.0,22.130555555555556h,True,1602145247,0.142857143,0.857142857,0.0,2.5,9721.111048,0x199654b9aabb06821a5390491ad525b9f8096e0c,100.0,0.0,1000000.0,0x199654b9aabb06821a5390491ad525b9f8096e0c,1000000.0
11396460,2020-12-06,0xcdaa04cd72fcd3e547a8b2bf57736ceb2a61b486,1.64e-14,6.2e-17,1.24e-16,0x43d9b1024f05a16b16c9ec60c46ea06533b8a03f,conflux.finance,CFX,1.64e-14,18,20,0x198f92d371d63cb55f52f32ac4e1aeabafcb70b0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,100.0,40999.0,1607224835,2020-12-06 3:20,1,18,1,0,1395,2606,14,4,2606,burn,1607224835,2020-12-06 3:20,123.5811465,6.2e-17,-1.0,0.7238888888888889h,True,1607224835,0.052631579,0.947368421,0.0,2.8,2024.82098,0x198f92d371d63cb55f52f32ac4e1aeabafcb70b0,100.0,0.0,50000.0,0x198f92d371d63cb55f52f32ac4e1aeabafcb70b0,
11028499,2020-10-10,0x859dee28245300c3428c8432dbda76284fcc901e,1.38e-13,8e-18,1.6e-17,0x20fdc55f196dd93fbba5e85fb069ac9200b2bce0,RAMP DEFI,RAMP,1.38e-13,18,15,0x198d4c1be1caab962c14dcc9ee87a82d7eacf564,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,100.0,4200000.0,1602593467,2020-10-13 12:51,1,13,1,0,2543,249517,10,3,249517,burn,1602593467,2020-10-13 12:51,148.9886545,8e-18,-1.0,69.31027777777778h,True,1602593467,0.071428571,0.928571429,0.0,2.5,20493.90153,0x198d4c1be1caab962c14dcc9ee87a82d7eacf564,100.0,0.0,1000000000.0,0x198d4c1be1caab962c14dcc9ee87a82d7eacf564,1000000000.0
11047438,2020-10-13,0x9048f6f36698776bd437d1bcbe013c0d75f7d877,4.65e-14,2.2e-17,4.4e-17,0x4dda8ad90060335525ec24ff9ef90760b76e3796,PLOT,PLOT,4.65e-14,18,12,0x198d4c1be1caab962c14dcc9ee87a82d7eacf564,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,150.0,570000.0,1602730048,2020-10-15 2:47,1,10,1,0,494,136012,9,1,136012,burn,1602730048,2020-10-15 2:47,199.0059516,2.2e-17,-1.0,37.78111111111111h,True,1602730048,0.090909091,0.909090909,0.0,4.5,9246.621004,0x198d4c1be1caab962c14dcc9ee87a82d7eacf564,100.0,0.0,200000000.0,0x198d4c1be1caab962c14dcc9ee87a82d7eacf564,200000000.0
12459686,2021-05-18,0xac7a1037fe561ffbcb5433a889e3d75c7499d0b3,6.47e-10,1e-18,2e-18,0x3f07ace850d90011ed5e85f136e01fa5e6935ced,Shoga Inu,SHOGA,6.47e-10,18,18,0x198a4952e29a7955c1279a87b66bdacbabef751a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,19.5,10000000000000.0,1621364682,2021-05-18 19:04,1,16,1,0,764,6240,15,1,6240,burn,1621364682,2021-05-18 19:04,21.58204264,1e-18,-1.0,1.7333333333333334h,True,1621364682,0.058823529,0.941176471,0.0,7.5,13964240.04,0x198a4952e29a7955c1279a87b66bdacbabef751a,100.0,0.0,10000000000000.0,0x198a4952e29a7955c1279a87b66bdacbabef751a,1000000000000000.0
11818422,2021-02-08,0xe7ec53f495cc554e636db1bcfbb2d81e808d92c5,5.608538053,493525.0185,11.21707611,0xef6344de1fcfc5f48c30234c16c1389e8cdc572c,DNA,DNA,493525.0185,18,837,0xc6d0ff07d590aa85fd8304939db6db1b53c58bf7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.5,20000.0,1636572477,2021-11-10 19:27,17,798,13,3528243,8070163,7396192,419,379,23750229,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636572477,0.020556227,0.963724305,0.015719468,1.1,0.0,0x1988718375ab3083d457d2a026170d0b5827da97,100.0,0.0,70938084.47,0xc6d0ff07d590aa85fd8304939db6db1b53c58bf7,70938084.47
11159752,2020-10-30,0x1d0970c61eaaadb466c92a881d52f41fade85cdb,4.03e-07,2.5e-16,2.5e-16,0x1a19f9e44852f4a92969228f28b14a0fadfea13d,boogeyman,BGM,4.03e-07,10,10,0x19870ec2ac5ebae64dbc83d162355206d422eadf,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.05870764,99000000.0,1604436809,2020-11-04 5:53,1,8,1,0,1285,354482,5,3,354482,burn,1604436809,2020-11-04 5:53,0.060123592,2.5e-16,-1.0,98.46722222222222h,True,1604436809,0.111111111,0.888888889,0.0,1.25,0.241082068,0x19870ec2ac5ebae64dbc83d162355206d422eadf,100.0,0.0,100000000.0,0x19870ec2ac5ebae64dbc83d162355206d422eadf,100000000.0
13534974,2021-11-02,0x0af6f77d357abe4d84578d502407d8562956adcd,3e-18,0.000430751,6e-18,0xe6560fedff8c1d759d2f3263971440ef9801e8b6,Kirara,KIRARA,0.000430751,9,36,0x19864027989936ff949a1a5b4eaedf505dc2425b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.0,890000000000000.0,1635820416,2021-11-02 2:33,1,34,1,0,130,331,25,9,331,burn,1635820416,2021-11-02 2:33,3.111652876,3e-18,-1.0,0.09194444444444444h,True,1635820416,0.03030303,0.96969697,0.0,3.125,1334.166406,0x19864027989936ff949a1a5b4eaedf505dc2425b,100.0,0.0,1000000000000000.0,0x19864027989936ff949a1a5b4eaedf505dc2425b,
12546146,2021-06-01,0xd570d6dfd523ab0535826b73dc527e4e6b531fa9,7.85e-05,1.3e-17,2.6e-17,0x0c6bf92d7cd2ca5351f326996c012e8e5bf5f0ad,EthereumReborn,ReBORN,7.85e-05,9,48,0x197b48589ef4292841940f4b78bf2589831948bd,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,3.0,49000000000000.0,1622518593,2021-06-01 3:36,7,40,1,289,207,494,27,13,494,burn,1622518593,2021-06-01 3:36,4.959124899,1.3e-17,-1.0,0.13722222222222222h,True,1622518593,0.14893617,0.85106383,0.0,1.928571429,383.4273835,0x197b48589ef4292841940f4b78bf2589831948bd,100.0,0.0,100000000000000.0,0x197b48589ef4292841940f4b78bf2589831948bd,
13598969,2021-11-12,0x919be7a6ea2a1537faf41af51ce829786c9f077d,5.95e-06,1.72e-16,3.44e-16,0xac32022dd0d4f2de9737a50f52c22115440ab1e8,GH,GH,5.95e-06,9,32,0x1977122449305593183957452033219876057207,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,19.07186704,918000000000.0,1636714438,2021-11-12 10:53,1,30,1,0,455,26047,20,10,26047,burn,1636714438,2021-11-12 10:53,22.71101693,1.72e-16,-1.0,7.235277777777778h,True,1636714438,0.032258065,0.967741935,0.0,1.818181818,132.3441723,0x1977122449305593183957452033219876057207,100.0,0.0,1000000000000.0,0x1977122449305593183957452033219876057207,
12488414,2021-05-23,0xea64304142e5f78b945212d2e6542ea2e5afb4f2,4.74e-10,1.91e-09,1.91e-09,0x53ae8d78d2c2a322abc53febdc4255cad46461e5,Kitsune Inu,KITSUNE,4.74e-10,18,14,0x19731159ef9133291683cac5078fa764e1de935b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,20.0,50000000000000.0,1621902598,2021-05-25 0:29,2,8,4,968,20295,880,3,5,158598,burn,1621744603,2021-05-23 4:36,9.22767935,1e-18,-1.0,0.1675h,True,1621744603,0.125,0.625,0.25,0.5,14514854.46,0x19731159ef9133291683cac5078fa764e1de935b,100.0,0.0,100000000000000.0,0x19731159ef9133291683cac5078fa764e1de935b,
11106576,2020-10-22,0x335aec3bf2bb3d73bea6a8093ef0b55b54a350b9,1.93e-14,5.2e-17,1.04e-16,0x62f454fbfc1f81b393dbb17f5a88098a9a271e30,univault.finance,UNV,1.93e-14,18,11,0x196ea0e90b6a258673e3415e7fa79fbc6735c611,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,20.0,9000.0,1603377622,2020-10-22 23:40,1,9,1,0,130,230,8,1,230,burn,1603377622,2020-10-22 23:40,22.03599002,5.2e-17,-1.0,0.06388888888888888h,True,1603377622,0.111111111,0.888888889,0.0,8.0,424.2640687,0x196ea0e90b6a258673e3415e7fa79fbc6735c611,100.0,0.0,10000.0,0x196ea0e90b6a258673e3415e7fa79fbc6735c611,
12693328,2021-06-23,0xdb01740752e0630f10dfdd85a8462965df1035dc,9950000000000.0,0.018310238,0.036620477,0x17089d96e15682a6f9d3878a5638ab80e69b4569,PET SU INU,PETSUINU,9950000000000.0,18,25,0x196cd6c519ebf3ebcca8cd4d0b581b9688ac6664,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,3.0,60000000000.0,1624542915,2021-06-24 13:55,1,24,0,0,4947,0,21,3,52752,swap,1624542915,2021-06-24 13:55,3.854301769,0.018310238,-0.995249402,14.653333333333334h,True,1624542915,0.041666667,0.958333333,0.0,7.0,424264.0687,0x196cd6c519ebf3ebcca8cd4d0b581b9688ac6664,100.0,0.0,100000000000.0,0x196cd6c519ebf3ebcca8cd4d0b581b9688ac6664,998000000000000.0
12962901,2021-08-05,0x57bb9f5d98368d4af974e48850191e103ab32a4a,6.05e-13,2e-18,4e-18,0x94bed05b25d374832ce39cdc94e1133dbcf6e49c,Lithium,LITH,6.05e-13,18,28,0x196c9982caaf015b9bbc71a302e9470ad1541bd4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,200.0,90000000.0,1628492829,2021-08-09 7:07,1,26,1,0,6485,354699,26,0,354699,burn,1628492829,2021-08-09 7:07,221.6900167,2e-18,-1.0,98.5275h,True,1628492829,0.037037037,0.962962963,0.0,26.0,134164.0786,0x196c9982caaf015b9bbc71a302e9470ad1541bd4,100.0,0.0,10000000000.0,0x196c9982caaf015b9bbc71a302e9470ad1541bd4,1000000000000.0
11109276,2020-10-23,0x7a85409ea7ccc208794d1ead331497775cf9277f,43817334.0,9.49e-05,9.49e-05,0x15f88203fcf9e1693247b541db1e675289d4f640,t.me/RoboBurnToken,RBRN,43817334.0,0,164,0x196b8f907b6351b447698a42dc5a690fb4cad3e5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,5.0,90000000.0,1603995156,2020-10-29 18:12,2,160,2,218,9456,292039,88,72,582760,burn,1603995050,2020-10-29 18:10,7.670486619,0.02301146,-0.997,161.84833333333333h,True,1603995050,0.012345679,0.981481481,0.00617284,1.222222222,2.12e-05,0x196b8f907b6351b447698a42dc5a690fb4cad3e5,100.0,0.0,100000000.0,0x196b8f907b6351b447698a42dc5a690fb4cad3e5,49040990.0
