createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,`,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,initial_supply,receiver_list
11022323,2020-10-09,0xb168ea3af0d80bd908dcb982a653c0d861a1a54a,7.16e-14,1.5e-17,3e-17,0xac39b38a21bda9d21367a7ba356ed18959c4ef04,lido.fi,LIDO,7.16e-14,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,1.4,7840.0,1602261804,2020-10-10 1:43,1,7,1,0,220,1010,4,3,1010,burn,1602261804,2020-10-10 1:43,1.4695534959999998,1.5e-17,-1.0,0.28055555555555556h,True,1602261804,8000.0,[{'address': '0xf1c6855d7416d47b473dea97ce89190821d8403c'}]
13569335,2021-11-07,0x30cdfb7d22bb568a5692730d9fb21538123ae1b0,5.799999999999998e-17,1.75e-05,1.1599999999999999e-16,0xe80c150ffc6ff750db690eaa95d86fef1e6b95e0,Polka Inu,POLKA INU,1.75e-05,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,1.5,1000000000000.0,1636436862,2021-11-09 14:47,1,7,1,0,2519,149008,7,0,149008,burn,1636436862,2021-11-09 14:47,2.219911476,5.799999999999998e-17,-1.0,41.39111111111111h,True,1636436862,1000000000000.0,[{'address': '0x22d5553d5b217a83af0a5d4f6bb67ebeef943f6e'}]
13548126,2021-11-04,0xb83524e6bb2c56e7e2900b697d1f1146dabfe9a6,0.000435081,3e-18,6e-18,0x1c223b90a627d141924b81c594b8a70e1e79e9d8,Kabosu Inu,KABOSU INU,0.000435081,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,1.5,1000000000000000.0,1636097693,2021-11-05 16:34,1,7,1,0,744,97234,7,0,97234,burn,1636097693,2021-11-05 16:34,2.82,3e-18,-1.0,27.009444444444444h,True,1636097693,1000000000000000.0,[{'address': '0xe75a913a298f05e5e898e2335ab01c4f03a5ec0b'}]
12905544,2021-07-27,0x057e7d32cbcd87e9e590be0b708e64393c427698,0.005172997,1e-18,1e-18,0x739d6d184fcc3e4da5d0933c3c9f791b48425f5a,SafeKishu Inu,SAFEKISHU,0.005172997,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,1.5,4.51e+16,1627417152,2021-07-28 5:19,1,7,1,0,19994,63679,6,1,63679,burn,1627417152,2021-07-28 5:19,1.604625001,1e-18,-1.0,17.68861111111111h,True,1627417152,1e+17,[{'address': '0x42a9d519a784c812bfa77e26ad9744dfc7a94b00'}]
11436746,2020-12-12,0x588e8c3582e9f3389038f57152e478a99d80027c,6.04e-14,1.7000000000000002e-17,3.4000000000000004e-17,0x024f4a3090863d97c1e5b531310a3d3c335e11a5,REVERB,REVERB,6.04e-14,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,1.5,9950.0,1607771603,2020-12-12 20:13,1,7,1,0,899,13369,7,0,13369,burn,1607771603,2020-12-12 20:13,2.024771463,1.7000000000000002e-17,-1.0,3.713611111111111h,True,1607771603,10000.0,[{'address': '0x683d3f33ac9c006f242d5fefa8ea2af54759889f'}]
13542921,2021-11-03,0x90a5b9ac17b01bd53384d878871c1addc5b9e448,4.979999999999999e-07,2.0100000000000003e-15,4.03e-15,0x303e50b432ce0866fb587159009e463b691a53a4,META INU,META INU,4.979999999999999e-07,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,1.5,900000000.0,1635935595,2021-11-03 19:33,1,7,1,0,2156,6149,7,0,6149,burn,1635935595,2021-11-03 19:33,2.34,2.0100000000000003e-15,-1.0,1.7080555555555557h,True,1635935595,1000000000.0,[{'address': '0xf46bb82bd78a5a108e350f11efed123d91b91fc5'}]
11042172,2020-10-12,0x2af40a57d2f8f1346c60c589a61cf456850b585c,5e-18,2.19e-13,1e-17,0xd16370353c62bb7215cdd50ba0d103bf31c2d088,Bifrost,BNC,2.19e-13,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,1.5,80000.0,1602528058,2020-10-13 3:40,1,7,1,0,84,3401,3,4,3401,burn,1602528058,2020-10-13 3:40,1.586181387,5e-18,-1.0,0.9447222222222222h,True,1602528058,80000000.0,[{'address': '0x79d871617c8237c5cb2fcaf6ddd57d63b665802f'}]
12679596,2021-06-21,0x5c6548a834aa224291458619108fc3cf583bb9e8,2.08e-05,4.9e-17,4.9e-17,0x2ac47a15542d3274933a03575f5d76770943dcdd,CHU    ,RAICHU ,2.08e-05,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,1.5,1000000000000.0,1624307645,2021-06-22 5:34,1,7,1,0,444,2927,6,1,2927,burn,1624307645,2021-06-22 5:34,1.866596383,4.9e-17,-1.0,0.8130555555555555h,True,1624307645,1000000000000.0,[{'address': '0xec8f6c95fb0d8865c10b203699761bf2138f7a89'}]
13523656,2021-10-31,0x4ff4db4fa11e7b4d19d6b97674de806aad0bdf05,0.019117934,1e-18,1e-18,0x3ff6951bcb60bc93dc7534fbb9022cb9ac523c48,Akira Inu,AKN,0.019117934,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,1.5,9.18e+17,1635669161,2021-10-31 17:32,1,7,1,0,895,1405,7,0,1405,burn,1635669161,2021-10-31 17:32,1.979300753,1e-18,-1.0,0.3902777777777778h,True,1635669161,1e+18,[{'address': '0x04d667dc03555168c6296403c942ac61d4fa219a'}]
12980031,2021-08-07,0x02fcfdbbca157d3e41b93756e34044cbcccc97d9,5.04e-14,2e-07,5.04e-14,0xc31a822c913cd13e6cf38040e65b84019389ac6a,REQUIEM Token,REQ,2e-07,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,1.6,7500000.0,1628370789,2021-08-08 6:13,1,7,1,0,1160,3918,6,1,3918,burn,1628370789,2021-08-08 6:13,1.745977055,5.04e-14,-1.0,1.0883333333333334h,True,1628370789,10000000.0,[{'address': '0x9db3caebd79914d1b24c234ed25a4f980a4276eb'}]
12292956,2021-04-22,0xbe2cb300719a444db4f3cd2bd1c4284c63fe40ba,9.04e-14,12.0,1.8100000000000006e-13,0xcd438934ccaf12858e9284471e272b3b14e15dfc,DarkETH,DETH,12.0,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.6,490000000000000.0,1619136918,2021-04-23 9:15,1,7,1,0,1080,3310,7,0,3310,burn,1619136918,2021-04-23 9:15,2.53186073,9.04e-14,-1.0,0.9194444444444444h,True,1619136918,1000000000000000.0,[{'address': '0xe70abc27fd78e3749afebd298c9a9a537531bf80'}]
12391968,2021-05-08,0x865dbeb593a6f152bed324d8d7efd850476ab9f4,1e-18,5.04e-10,2e-18,0xdbac753939924cc5076637665e11205bedffceec,THEDOGEFATHERETH,$DFET,5.04e-10,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.8,500000000000.0,1620455296,2021-05-08 15:28,1,7,1,0,526,1074,4,3,1074,burn,1620455296,2021-05-08 15:28,1.883646288,1e-18,-1.0,0.29833333333333334h,True,1620455296,1000000000000.0,[{'address': '0x0a7b38e688d5b9bd0ebb228cdb7e686d581e5e47'}]
12623329,2021-06-13,0xd077038ce98db6f909b4e5b03c4bfc0a98efa5b4,1e-18,9.47e-11,2e-18,0xe502e70375692ed104530dd5400fccc5ab02e1c8,Blue Wombat Coin,BLW,9.47e-11,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,2.0,20000000000.0,1625283966,2021-07-03 12:46,1,7,1,0,2352,1734352,5,2,1734352,burn,1625283966,2021-07-03 12:46,2.115493503,1e-18,-1.0,481.76444444444445h,True,1625283966,1e+16,[{'address': '0x69ebdc9c4f6b1b498b459f8abf5fc034168266d3'}]
11001264,2020-10-06,0xfb29d87000c9a0df6cc29a4f8f60bc4ea4a137f5,3.16e-15,3.1800000000000004e-16,6.360000000000001e-16,0x2500d9730c5426706afbd4e5293772fab938f562,Internet Protocol Version X,IPVX,3.16e-15,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,2.0,20.0,1602064441,2020-10-07 18:54,1,7,1,0,238,89702,3,4,89702,burn,1602064441,2020-10-07 18:54,2.006591015,3.1800000000000004e-16,-1.0,24.91722222222222h,True,1602064441,16000000.0,[{'address': '0x91806f086081e796386fef31167edce212ff3c25'}]
11051020,2020-10-14,0x776a5899412ad6761214d0c728d608ddd7da3054,1.1e-17,9.97e-14,2.2e-17,0xd1d0d66ae92b703b80c401eff6a5988fa457115f,Defi now,DEFIX,9.97e-14,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,2.0,25000.0,1602728574,2020-10-15 11:22,1,7,1,0,713,86973,5,2,86973,burn,1602728574,2020-10-15 11:22,2.244035345,1.1e-17,-1.0,24.159166666666668h,True,1602728574,1000000.0,[{'address': '0x957ed1b79a46d1cd1ca810cacdd246dea6cc6cdb'}]
13563944,2021-11-06,0x2706bb9b24fa9036d49f0e9390ac9b1ac46ff054,0.0006947539999999999,2e-18,4e-18,0x136160a2c035b9c98afa7e42ca7ad25d6c4d4c16,XinguInu,XINU,0.0006947539999999999,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.0,1000000000000000.0,1636287625,2021-11-07 21:20,1,7,1,0,22191,72842,3,4,72842,burn,1636287625,2021-11-07 21:20,2.039614242,2e-18,-1.0,20.233888888888888h,True,1636287625,1000000000000000.0,[{'address': '0xe8ccc9907a97ce991025e94824b94edaaa8060de'}]
12631004,2021-06-14,0x9b62ecb575f6737f9c2cce18dd51927a96e71711,1.46e-05,7.1e-17,1.42e-16,0x4679ea96f15a4742274dc72e1a58e01af333d302,Mars Official | https://t.me/marsproject1,MARS,1.46e-05,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,2.0,454000000000.0,1623700133,2021-06-15 4:48,1,7,1,0,2500,47222,6,1,47222,burn,1623700133,2021-06-15 4:48,2.111492254,7.1e-17,-1.0,13.117222222222223h,True,1623700133,1000000000000.0,[{'address': '0x5901fe0301ba9566227bd3741ca88d87763b9e48'}]
12556709,2021-06-02,0xc3b01b4607c4be6b9f06027d04db378ec619bb31,0.00186438,6e-18,1.2e-17,0x86ab36844f963524e10c07a4073690422b1a1c74,basenji.finance, Basenji Inu,0.00186438,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,2.0,980000000000000.0,1622699117,2021-06-03 14:45,1,7,1,0,5370,40225,7,0,40225,burn,1622699117,2021-06-03 14:45,2.375813115,6e-18,-1.0,11.17361111111111h,True,1622699117,999999999999999.9,[{'address': '0x2ea9a731845a8a42c963b730626edec4b9c68754'}]
11103487,2020-10-22,0x11a3e72e49d18fa88edf10821c87e45805aec874,3.2e-17,3.15e-14,6.4e-17,0xfda8c90c468b9048cbf5d18201294e7546678862,Yearn Finance Dot,YFDOT,3.15e-14,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,2.0,2000.0,1603376492,2020-10-22 23:21,1,7,1,0,159,40135,3,4,40135,burn,1603376492,2020-10-22 23:21,2.017927667,3.2e-17,-1.0,11.14861111111111h,True,1603376492,2000.0,[{'address': '0xecdf0206bec0cbd2294d38cff1c34730d587a3ec'}]
11019526,2020-10-09,0x10285d7e2c456dd09563147cab2a7091917dae1d,176.3756754,0.057603224,0.057603224,0x2f17f0167ce743e22520049d8f575136e25eab7a,ARBITANO,ABTN,176.3756754,67,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,0.1,100.0,1622904843,2021-06-05 14:54,2,64,1,659458,4152245,4394157,23,41,20681817,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1622904843,10000000.0,[{'address': '0xbeae0f25befe3a0bb82a0adc3b4beef79a498d84'}]
12598274,2021-06-09,0x02adf526a455ab325165a800f3c3d39686224c16,9.9e-09,1e-18,2e-18,0x76f68129f6fd6ba7a8bf98f0404320fc51cfc39d,AlphaDoge,ADOGE ♂,9.9e-09,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,2.0,200000000000000.0,1623236810,2021-06-09 20:06,1,7,1,0,3036,22971,4,3,22971,burn,1623236810,2021-06-09 20:06,2.022751459,1e-18,-1.0,6.380833333333333h,True,1623236810,1000000000000000.0,[{'address': '0xcbb1be8035b57b9f4cf1c1b4489dc460c00fb90d'}]
12795198,2021-07-09,0x0343638952f6341a8f97ebfdf7a1b33c97285502,1e-18,9.46e-09,2e-18,0xd5bf85dc2d52334e00fbdac42f1232fc5e21c7cb,KingElon,KingElon,9.46e-09,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,2.0,200000000000000.0,1625875870,2021-07-10 9:11,1,7,1,0,1613,14894,5,2,14894,burn,1625875870,2021-07-10 9:11,2.114445825,1e-18,-1.0,4.137222222222222h,True,1625875870,1000000000000000.0,[{'address': '0x9bdb4bbcd3bb4a286943715304fc52551e932995'}]
11221839,2020-11-09,0x94a7a59e251ebef4b4b5f28b4383869dcf92e720,2.6397409990000003,0.006479861999999999,0.012959723,0x2a40c87e9b91b7aace8b3d468bbb1f1d8ef46279,prizegame,PZGM,2.6397409990000003,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,2.0,950.0,1604919788,2020-11-09 20:03,1,7,1,0,1847,14020,5,2,14020,burn,1604919788,2020-11-09 20:03,2.159953845,0.006479861999999999,-0.997,3.8944444444444444h,True,1604919788,1000.0,[{'address': '0x146f8732dab00d8d0b39561fd3eadf3454bc6c7d'}]
12640084,2021-06-15,0x5b8510e4f04ab7b7998833faeba52e047bca49a6,4.08e-10,1e-18,2e-18,0x78122caa9f056fc03614231c05cf032c11d93463,https://t.me/dogeda,DOGEDA,4.08e-10,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,2.0,500000000000.0,1623786548,2021-06-16 4:49,1,7,1,0,1636,12206,7,0,12206,burn,1623786548,2021-06-16 4:49,2.452941752,1e-18,-1.0,3.3905555555555558h,True,1623786548,1000000000000.0,[{'address': '0xeb6df08f2cff1f26c777032741868480522cad81'}]
12359938,2021-05-03,0xa01417b8860167957be2f99f957d08b3140fa088,1.7e-11,1e-18,2e-18,0xbb7675a0f067437b17b78c77b928f2d725122e20,Shikha Inu,SHIKHA,1.7e-11,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,2.0,900000000.0,1620036981,2021-05-03 19:16,1,7,1,0,383,9096,7,0,9096,burn,1620036981,2021-05-03 19:16,2.49682383,1e-18,-1.0,2.526666666666667h,True,1620036981,10000000000.0,[{'address': '0x6bf763668adaee8ff56c751b98001aec85b0a81a'}]
13586081,2021-11-10,0x67e5cef26ceeec7877183cb58d7322457fed704f,1.4e-08,7.299999999999999e-14,1.4599999999999998e-13,0x4d3f9cb50e8d7bf6cf14e3f6dcfed0e0af72be7a,MiniRoshiInu,MiniRoshi,1.4e-08,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,2.0,900000.0,1636522939,2021-11-10 14:42,1,7,1,0,758,8579,7,0,8579,burn,1636522939,2021-11-10 14:42,3.09529643,7.299999999999999e-14,-1.0,2.3830555555555555h,True,1636522939,1000000.0,[{'address': '0x2c96f274c2c082b6b110a545f886ab3a81a33dd6'}]
13474145,2021-10-23,0xb4cd6ce386ba724c601226d17b901582b7060f85,7.639999999999999e-12,1e-18,2e-18,0x8e475115a3023e6fce4819a8352188a1dfdc1c31,Bulbasaur Inu,BULBASAUR,7.639999999999999e-12,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.0,140000000.0,1635003784,2021-10-24 0:43,1,7,1,0,2383,6692,4,3,6692,burn,1635003784,2021-10-24 0:43,2.192614912,1e-18,-1.0,1.8588888888888888h,True,1635003784,140000000.0,[{'address': '0xed7e31483b8abce1a33635bccf9373729e75900c'}]
11169490,2020-11-01,0x7f0cc0b9d8aa1e53d09429f1f9abcc3c497e58f8,1.66e-14,6.099999999999999e-17,1.2199999999999999e-16,0x2918e6eb3c155529544fc4a71590486063e91fa3,DoubleTheGameToken,DTGT,1.66e-14,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,2.0,1500.0,1604217779,2020-11-01 17:02,1,7,1,0,1156,6041,7,0,6041,burn,1604217779,2020-11-01 17:02,3.309054594,6.099999999999999e-17,-1.0,1.6780555555555556h,True,1604217779,1500.0,[{'address': '0x40cc37af4deec48bc9055337fca9cc91da37da13'}]
13580665,2021-11-09,0xc2147d752f26aa9464d9c77fce86a767ca820ee2,1e-18,1.71e-08,2e-18,0xe0c265e53b63df43f6dd4c088416871c0b85dcb8,Elon Go To Moon,egtm,1.71e-08,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,2.0,750000000000000.0,1636444957,2021-11-09 17:02,1,7,1,0,271,4779,5,2,4779,burn,1636444957,2021-11-09 17:02,2.271513702,1e-18,-1.0,1.3275h,True,1636444957,1000000000000000.0,[{'address': '0x86d6c2946bff1f60bfaad893031158a0b3aa82aa'}]
12549350,2021-06-01,0xd171b5f777a01e12e2dd63b2bdad61a083fa59ed,0.000454879,3e-18,6e-18,0x80de78a80d2cee8c298d75a541e20cb737232124,SHIBASWAP,SHIBASWAP,0.000454879,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,2.0,500000000000000.0,1622565360,2021-06-02 1:36,1,7,1,0,1538,4382,7,0,4382,burn,1622565360,2021-06-02 1:36,2.199007249,3e-18,-1.0,1.2172222222222222h,True,1622565360,1000000000000000.0,[{'address': '0x9de2a5833a2319b861f441950668c9bdd05076f1'}]
12696626,2021-06-24,0x18bd770f6e18bca801b20ce8564c2a1344199233,8.06e-10,1e-18,2e-18,0xa786b45b3c88997067105fc6bb4a4eb7ba714c8e,Rap Hookaidu,RapHookaidu,8.06e-10,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,2.0,2000000000000.0,1624539103,2021-06-24 21:51,1,7,1,0,799,4292,7,0,4292,burn,1624539103,2021-06-24 21:51,2.483589896,1e-18,-1.0,1.1922222222222223h,True,1624539103,10000000000000.0,[{'address': '0xb42428b5b7ad223aba9328f08eaf657a1a684483'}]
12306111,2021-04-25,0x208311f0823efbdec8f54eebddb57d7f2ac5b96a,4.870000000000001e-09,1e-18,2e-18,0x130742173f2db86c1a7e46328bd3456009be5078,MemeMoney,MEMO,4.870000000000001e-09,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,2.0,50000000000000.0,1619312349,2021-04-25 9:59,1,7,1,0,768,3088,5,2,3088,burn,1619312349,2021-04-25 9:59,2.124390631,1e-18,-1.0,0.8577777777777778h,True,1619312349,100000000000000.0,[{'address': '0xb6c2d5091388b16b5e522210d643c65841ab10c5'}]
12549004,2021-06-01,0x1273fa18cbf0153117a309c2783424a8d90a95b4,0.000362657,3e-18,6e-18,0x7eb760320855bbfb53550efba8f578a21ae8856e,Ethereum KEANU,eKEANU,0.000362657,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,2.0,500000000000000.0,1622559411,2021-06-01 23:56,1,7,1,0,401,2921,7,0,2921,burn,1622559411,2021-06-01 23:56,2.76,3e-18,-1.0,0.8113888888888889h,True,1622559411,1000000000000000.0,[{'address': '0x6c9343efb13b2df72b1d518002aab99763ef3148'}]
10975353,2020-10-02,0x8bca33da3b3ece90df30fd631d38e0299bef8b82,2.16e-14,4.7e-17,9.4e-17,0x68a0c321a982a99b9c4317493b2650c361d0dc1d,QUICKflip.app,QUICK,2.16e-14,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,2.0,1000.0,1601627314,2020-10-02 17:28,1,7,1,0,431,2521,4,3,2521,burn,1601627314,2020-10-02 17:28,2.0824961980000003,4.7e-17,-1.0,0.7002777777777778h,True,1601627314,1000.0,[{'address': '0x9d7e0a2b9995f867532238e2adaa47b574672506'}]
12734559,2021-06-30,0xa84eb7b9a0987cbc9c9168cf5469bb167b905466,0.000147836,7.000000000000001e-18,1.4000000000000006e-17,0x23c652acc11b71d03768a86a3208373e41cca687,BigFloki,t.me/bigfloki,0.000147836,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,2.0,50000000000000.0,1625048412,2021-06-30 19:20,1,7,1,0,1457,2415,6,1,2415,burn,1625048412,2021-06-30 19:20,2.139526479,7.000000000000001e-18,-1.0,0.6708333333333333h,True,1625048412,99999999999999.98,[{'address': '0x8ab0792a3ef9372899f53a305ce0d2189bad63eb'}]
12343475,2021-04-30,0x3111bc91644d261b0f6580a26138fd4c726228bd,0.12586766,64723219042.0,0.12586766,0xdfadf0c464eec8621ff1d73754d85cf64eb813cf,Elon Musketeer,MTEER,64723219042.0,66,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,0.06,100000000000.0,1624045549,2021-06-18 19:45,2,64,0,103799,409109,0,41,23,4237751,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1624045549,99999999999.99998,[{'address': '0x0c744cb4bcadc6b28953f9dbc5e555caedfb46c6'}]
12443516,2021-05-16,0x0e41277ec29ef0870f98da2eeab5f025fe39ab40,2.12e-08,1e-18,2e-18,0x003da78deb9dd263d46bf992da4fa255aa9766fc,CuteBullCoin,CBC,2.12e-08,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,2.0,1000000000000000.0,1621143367,2021-05-16 14:36,1,7,1,0,668,2293,6,1,2293,burn,1621143367,2021-05-16 14:36,2.112550164,1e-18,-1.0,0.6369444444444444h,True,1621143367,1e+20,[{'address': '0xe97290713e17a14cbbc72bab3eee8f50a860b99b'}]
12575286,2021-06-05,0x44155c208d947a0c569f47eb5100584ad8d47d60,1e-18,1.03e-08,2e-18,0xdc30fcdb6dfe2064b225877cfa1622d9393cacac,Elion,ELION,1.03e-08,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,2.0,250000000000000.0,1622909079,2021-06-06 1:04,1,7,1,0,265,1630,5,2,1630,burn,1622909079,2021-06-06 1:04,2.172969955,1e-18,-1.0,0.4527777777777778h,True,1622909079,1000000000000000.0,[{'address': '0x9581d6d48e2f7859853843da58d4636ec26d8280'}]
12546494,2021-06-01,0xe5390eb9acdda4a7896ab0b4c9e4622e82de4e27,6.83e-12,1e-18,2e-18,0xb762c499f17bc62d06065d941deea5006fe413f9,Ethereum Summer,eSummer,6.83e-12,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,2.0,100000000.0,1622523929,2021-06-01 14:05,1,7,1,0,557,1577,5,2,1577,burn,1622523929,2021-06-01 14:05,2.0754726480000003,1e-18,-1.0,0.43805555555555553h,True,1622523929,100000000.0,[{'address': '0xfc149721f27c7c1eb0a11b284296041dde5eeadb'}]
13600173,2021-11-12,0xe6525e900e876caf9a4e27b349eac278536f004f,1e-18,6.87e-08,1e-18,0xf72a622ccadf6824a80aac26ca04d9045eac26e1,MadWorld,MW,6.87e-08,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,2.0,100000000000000.0,1636705547,2021-11-12 17:25,1,7,1,0,254,1186,5,2,1186,burn,1636705547,2021-11-12 17:25,0.206670445,1e-18,-1.0,0.32944444444444443h,True,1636705547,1000000000000000.0,[{'address': '0x90b2ca0e65e3d00641c98d4f2ae43ff91fa03817'}]
12827364,2021-07-14,0xbd8bbaa86ad7316388933ab0e18ac969fa3ffabf,2.19e-14,4.6e-17,9.2e-17,0x48c50b99b136ba056d5669b7a483a9108b1486e8,Millionare,MN,2.19e-14,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,2.0,1000.0,1626296951,2021-07-15 6:09,1,7,1,0,138,1166,4,3,1166,burn,1626296951,2021-07-15 6:09,2.042998581,4.6e-17,-1.0,0.3238888888888889h,True,1626296951,1000.0,[{'address': '0xd24394c3342cddba4ae9a51ad5df779043244f67'}]
12748857,2021-07-02,0xcd1ec4ca4a9efe626965704c5606bb30e6296084,5.91e-09,1e-18,2e-18,0x39007e54875a16e9318bbceb66e3e0c291ec58e7,Baby Feg,Baby Feg,5.91e-09,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,2.0,100000000000000.0,1625238632,2021-07-03 0:10,1,7,1,0,583,944,6,1,944,burn,1625238632,2021-07-03 0:10,2.394792037,1e-18,-1.0,0.26222222222222225h,True,1625238632,1000000000000000.0,[{'address': '0x742c2e5802d0cb6373788d4c831b163d6f50186c'}]
12793666,2021-07-09,0x5f9ac958d1b5a781bcd72b76d49370028338044f,5.1000000000000005e-11,1e-18,2e-18,0x223f9b31c7a65ef9f2d7b6e1497346227ab05170,Ethereum ElonMusk,EELON,5.1000000000000005e-11,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,2.0,5300000000.0,1625841520,2021-07-09 23:38,1,7,1,0,347,897,3,4,897,burn,1625841520,2021-07-09 23:38,2.022542406,1e-18,-1.0,0.24916666666666668h,True,1625841520,10000000000.0,[{'address': '0x6ece6329ec0d1d748009e4ab919ee5e6566672de'}]
