createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,`,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,initial_supply,receiver_list
11579363,2021-01-03,0x4100a29f160a20d6e288b43397f4d4bce97512e8,2e-09,7.52e-13,1.5e-12,0x8eb5e8fdc060d8da175a04f8a9df9d5ebbd34f05,explosion,EXT,2e-09,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,3.6,8355.344439,1610253807,2021-01-10 4:43,1,57,1,0,958,605267,32,25,605267,burn,1610253807,2021-01-10 4:43,4.12685095,7.52e-13,-1.0,168.12972222222223h,True,1610253807,10000.0,[{'address': '0xfd5515397979d90ac48f02237beda92e0c64b140'}]
12395835,2021-05-08,0x494f6a772dd6ca10fbd812becd1cd740e76e8df3,4.689999999999999e-09,1e-18,2e-18,0x6c58d735f665c695bf97090e062573b91c4a8b8b,SafeShib,SAFESHIB,4.689999999999999e-09,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,4.0,990000000000000.0,1620607052,2021-05-10 0:37,1,57,1,0,27407,101318,57,0,101318,burn,1620607052,2021-05-10 0:37,13.4527718,1e-18,-1.0,28.14388888888889h,True,1620607052,1000000000000000.0,[{'address': '0xd0b9afac4cb89b017757945965886484779558b6'}]
13502725,2021-10-28,0xb2d9853f058db11ca19636b002434bc0af9e5e9e,0.006730295,1e-18,2e-18,0x9e7e2e881fdc4308ac56f911f5ac5aedcb6b6ffa,Shinobu Inu,SHINOBU,0.006730295,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,4.0,9.49e+17,1635417088,2021-10-28 10:31,1,57,1,0,10048,33573,45,12,33573,burn,1635417088,2021-10-28 10:31,9.326187601,1e-18,-1.0,9.325833333333334h,True,1635417088,1e+18,[{'address': '0x01f46aff768bda5a07216128ea3ee58bd86eceac'}]
12932243,2021-07-31,0xfb3f73204116c2080f9bd0462e6bd3ece654ea0d,8e-18,1.3e-13,1.6e-17,0xe0d0d4298dc9e0e18e99ab191f7b784ba590add4,DeFine,DFA,1.3e-13,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,4.07,100000.0,1627894123,2021-08-02 8:48,1,57,1,0,45075,174311,37,20,174311,burn,1627894123,2021-08-02 8:48,4.912424587,8e-18,-1.0,48.41972222222222h,True,1627894123,500000000.0,[{'address': '0x4525936e5e08d66210be12633deaa7ea8071294e'}]
12674916,2021-06-21,0x7e7435ed49e4c2acdb695750542117016d4f20b6,0.000194436,0.002178939,0.002178939,0x9245dfd515848eebcc1ebc1bca63646ec0d381e8,Ape Finance,APE,0.000194436,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,349000000000000.0,1624262775,2021-06-21 8:06,1,57,1,0,1557,1869,51,6,22041,burn,1624242603,2021-06-21 2:30,6.633611729,6e-18,-1.0,0.5191666666666667h,True,1624242603,1000000000000000.0,[{'address': '0x50453324bbc82bc622c77454d2a3e1cfacb91dc4'}]
13058486,2021-08-19,0xbf75ba5bcfbb50705273982ac158515d7b646468,100000000000.0,0.002867418,0.005734836,0xb4d898b8b6776f5c5991b30d3b7a0ed4b1c485f8,LAWMAGE ACADEMY | t.me/LawmageAcademy,LAWM,100000000000.0,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,6.5,40000000.0,1629470581,2021-08-20 14:43,2,57,0,1687,2934,0,40,17,57990,swap,1629470581,2021-08-20 14:43,11.52561765,0.002867418,-0.999751213,16.108333333333334h,True,1629470581,100000000.0,[{'address': '0xa7e38dfd056882a7fc06c5096700978b9c245ac6'}]
12419603,2021-05-12,0xb48b6f3af6583bce236518e54f5ca0a24938a6b9,6.520000000000001e-09,1e-18,2e-18,0x9a5880ebac8665396a7eefa197d8e94b4bb58bc3,Puppy Doge Inu,PUPPYDOGE,6.520000000000001e-09,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,7.0,1000000000000000.0,1620824078,2021-05-12 12:54,1,57,1,0,655,1764,42,15,1764,burn,1620824078,2021-05-12 12:54,12.96133206,1e-18,-1.0,0.49h,True,1620824078,1000000000000000.0,[{'address': '0x743df806915292c351c74fd659417ebf5086333c'}]
12979756,2021-08-07,0xa2e366875d1a8ba269df62b26396b4829afeeb2a,1.22e-12,1e-18,2e-18,0x3467f170ddd1f1c9905672d0f2ca979abe6169f9,Tomorrowland,T-LAND,1.22e-12,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,7.5,25000000.0,1628548298,2021-08-09 22:31,1,57,1,0,7787,185092,42,15,185092,burn,1628548298,2021-08-09 22:31,11.28974846,1e-18,-1.0,51.41444444444444h,True,1628548298,25000000.0,[{'address': '0x5eb506961567d8c7ece7bafb1cc2d610218ebda4'}]
12303747,2021-04-24,0xaeccd50485ed464af0a9f82dbef154fcae1b9841,3.19e-09,1e-18,2e-18,0x8d66ad14da74bed8992aff4b6c7fd1b2544397d2,MarsELON ,mELON,3.19e-09,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,9.4,500000000000000.0,1619381275,2021-04-25 20:07,1,57,1,0,12422,103248,57,0,103248,burn,1619381275,2021-04-25 20:07,21.52893292,1e-18,-1.0,28.68h,True,1619381275,1000000000000000.0,[{'address': '0xbb335cb39327bf4fd2c53ac24f526dec0f6b9452'}]
12325778,2021-04-28,0x7fda181bc8e7488e1a54925dc62b9050799455b1,23359.99059,1e-17,1e-17,0xa3b339a8153459c1c54945d8d514c2b942af473c,Dogemon,DMON,23359.99059,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,9.5,8500000.0,1622828397,2021-06-04 17:39,1,57,1,0,57553,953,39,18,3257209,burn,1619572141,2021-04-28 1:09,11.90745797,1e-18,-1.0,0.26472222222222225h,True,1619572141,20000000.0,[{'address': '0x08008ebbfb317f4bfac70fda1c7ecde0fce2dcdc'}]
11386296,2020-12-04,0xf5b5d5ae9c4a89d76f150f359c335da184285ccd,0.000268695,8918.529948000001,0.000268695,0xc15d709d24384fdc97031a7cd6b0633d80bcbaef,t.me/Uniburn,UBR,8918.529948000001,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,10.0,9500.0,1607345393,2020-12-07 12:49,1,57,1,0,30307,258467,26,31,258561,burn,1607345299,2020-12-07 12:48,10.71573362,0.053578668,-0.995,71.79638888888888h,True,1607345299,10000.0,[{'address': '0x6035c34e632ebef18339b2ef200f3e97ef73e784'}]
12444442,2021-05-16,0x791c62c9f4022b3f6334ef613fd0318fe05be113,5946440719.0,0.07591325,0.07591325,0x6cce8dee56ab7a335a80734020edcbbe1375aa39,Yoshi Inu,Yoshi,5946440719.0,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,15.0,300000000000.0,1621169797,2021-05-16 12:56,1,57,1,0,2533,14227,33,24,15646,burn,1621168378,2021-05-16 12:32,15.63916073,0.156391607,-0.99,3.9519444444444445h,True,1621168378,1000000000000.0,[{'address': '0x84c73a5bd5cae2ed37f0c15400fef804eb97b8a5'}]
12892111,2021-07-24,0xe774c6961d139f2f337517f6d2a8565cb20dafe7,3.59e-12,1e-18,2e-18,0x9b856941f1596c5aa71e66b61d2049af57cb28cb,Baby Bezos,BABYBEZOS,3.59e-12,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,15.0,254800000.0,1627177372,2021-07-25 1:42,1,57,1,0,3282,3729,27,30,3729,burn,1627177372,2021-07-25 1:42,17.28229728,1e-18,-1.0,1.0358333333333334h,True,1627177372,1000000000.0,[{'address': '0x5b6bd1e063eaa48b586cc00f03299479c14107ec'}]
12712008,2021-06-26,0x3c616f1004f6109f13ff3b9f50020a34ae39cfe1,3.72e-10,1e-18,2e-18,0x60d35f0142b9dde854cde1e5fa14412dabd3f683,xPlatinum,xPLAT,3.72e-10,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,15.0,5500000000000.0,1624745077,2021-06-26 22:04,1,57,1,0,578,2465,49,8,2465,burn,1624745077,2021-06-26 22:04,24.43332753,1e-18,-1.0,0.6847222222222222h,True,1624745077,10000000000000.0,[{'address': '0x00fa990f1c41009d81c558e3fab790bd42de4228'}]
12457473,2021-05-18,0xc019f76790f5c7674010130b9cb1f6a2c9908492,5.1e-09,1e-18,2e-18,0x168453c14669ce4049cc9f5f6f7a51a13128e9f3,SpaceOdysseyDoge,SODOGE,5.1e-09,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,15.0,500000000000000.0,1621330977,2021-05-18 9:42,1,57,1,0,767,1952,32,25,1952,burn,1621330977,2021-05-18 9:42,17.08859235,1e-18,-1.0,0.5422222222222223h,True,1621330977,1000000000000000.0,[{'address': '0x71a078fd8039e1eb613b2386efdcff2390a5843f'}]
12541464,2021-05-31,0xfb61d6b7eb0dc5df4896dd38b276f5b30919791b,4.41e-09,1e-18,2e-18,0x0e46f609d79af09b4f75f751af4949983629ef1c,EthereumPlus,EPLUS,4.41e-09,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,20.0,490000000000000.0,1622456655,2021-05-31 10:24,1,57,1,0,286,1478,41,16,1478,burn,1622456655,2021-05-31 10:24,22.63306516,1e-18,-1.0,0.41055555555555556h,True,1622456655,1000000000000000.0,[{'address': '0xff4b06bf282c1b5fd4958991120191da71184d68'}]
12441589,2021-05-15,0x3f25d8c7a095ec60b9f66f3047e553df155d6e3a,3.95e-14,2.6e-17,5.2e-17,0x47620e275bf223a9c61e4fb00b497bb44d87d82f,Freela ,FREL,3.95e-14,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,30.0,100000.0,1621250420,2021-05-17 11:20,1,57,1,0,6541,134590,54,3,134590,burn,1621250420,2021-05-17 11:20,43.95524637,2.6e-17,-1.0,37.38611111111111h,True,1621250420,1000000.0,[{'address': '0xe6fdf60eb1c1d1f674a2f518a9e40cb05682c56e'}]
12707876,2021-06-26,0x551b644ceba432a05a5dfc117ff320a29672032f,4.5e-12,1e-18,2e-18,0x973c30d614b7c4c79b015db496aa883246562eee,eBucks,eBucks,4.5e-12,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,30.0,1000000000.0,1624702503,2021-06-26 10:15,1,57,1,0,1556,16062,47,10,16062,burn,1624702503,2021-06-26 10:15,38.48115444,1e-18,-1.0,4.461666666666667h,True,1624702503,1000000000.0,[{'address': '0x4471e87ebec201f14194646c5641d70b70d3e614'}]
12888181,2021-07-24,0x017ec1d12764193d8aa4dcd5b7ec115d71c90725,4.08e-12,1e-18,2e-18,0x203a62cd2ab56a0c6e519646e30cca731415ff22,Inu Master Coin,IMC,4.08e-12,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,32.0,1000000000.0,1627174673,2021-07-25 0:57,1,57,1,0,3540,55877,51,6,55877,burn,1627174673,2021-07-25 0:57,43.8672518,1e-18,-1.0,15.52138888888889h,True,1627174673,1000000000.0,[{'address': '0x2b2fb89d7b71d89013fd6f91338ab69e34896edf'}]
12748367,2021-07-02,0xb066eea960b05840494fcfe79ff21dc90a6be88e,1e-18,4.04e-12,2e-18,0xd5c9a03c4c65ab2bf03bc8bc13ad0a2a2c2564f4,Roaring Bear,ROARING BEAR,4.04e-12,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,32.0,1000000000.0,1625268090,2021-07-02 23:21,1,57,1,0,1356,37017,51,6,37017,burn,1625268090,2021-07-02 23:21,44.30121149,1e-18,-1.0,10.2825h,True,1625268090,1000000000.0,[{'address': '0x4471e87ebec201f14194646c5641d70b70d3e614'}]
12849154,2021-07-18,0xd588d21c29570e34f25c7349b2dd29db1091ec77,1e-18,4.5e-12,2e-18,0xe57cee8d4c1b52bade1df58663e33e9cb3f9f58d,Smart Coin,SCOIN,4.5e-12,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,35.8,1000000000.0,1626689588,2021-07-19 10:13,1,57,1,0,3622,98422,46,11,98422,burn,1626689588,2021-07-19 10:13,42.0998218,1e-18,-1.0,27.339444444444446h,True,1626689588,1000000000.0,[{'address': '0x2b2fb89d7b71d89013fd6f91338ab69e34896edf'}]
13479756,2021-10-24,0x100b717d688bfe52288066d884c29cb6e6164ec0,3.5399999999999995e-11,1e-18,2e-18,0x74d4721da808991a51b333c28877eba749ea6201,SHIBAROCKET,SHIBAROCKET,3.5399999999999995e-11,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,50.0,1000000000000.0,1635236497,2021-10-26 8:21,1,57,1,0,5174,163629,57,0,163629,burn,1635236497,2021-10-26 8:21,200.7200076,1e-18,-1.0,45.4525h,True,1635236497,1000000000000.0,[{'address': '0x116dc128f324efe99271845d90c558661905d6f0'}]
11157184,2020-10-30,0xc2a54a8876aa19f5c28cafd2276c55d0729b6fcf,1.8e-17,5.82e-14,3.6e-17,0xe326e57af6a439d41503c578491275bfdafe9598,JMSwap,JMS,5.82e-14,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,50.0,500000.0,1604058473,2020-10-30 11:47,1,57,1,0,2582,10782,49,8,10782,burn,1604058473,2020-10-30 11:47,86.07875773,1.8e-17,-1.0,2.995h,True,1604058473,500000.0,[{'address': '0x69de3a18ee4083c935ed2b8b28b43ca4a09bfc58'}]
12432497,2021-05-14,0xded7922a32065017ee39906b80d3bc6e2740907c,5.82e-11,1e-18,2e-18,0x58aecec640a9d75003762ae48498b836cbee05b7,SpaceX SHIB,SSHIB,5.82e-11,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,55.0,850000000000.0,1621012594,2021-05-14 17:16,1,57,1,0,1549,17374,57,0,17374,burn,1621012594,2021-05-14 17:16,117.6701029,1e-18,-1.0,4.8261111111111115h,True,1621012594,1000000000000.0,[{'address': '0x884743a561989f9cda6fc2f2986448e91401a5cb'}]
12376229,2021-05-05,0x121e3bf18b9cc3ebbf6c5ddc2c4b3f7446e8ddf0,5e-18,2.05e-13,1e-17,0xe09acb313e22b10cceb9f38547925fd65ffeae6d,Bull Bear Trade,BBTR,2.05e-13,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,70.0,5000000.0,1620327573,2021-05-06 18:59,1,57,1,0,12470,83441,43,14,83441,burn,1620327573,2021-05-06 18:59,91.88285906,5e-18,-1.0,23.178055555555556h,True,1620327573,10000000.0,[{'address': '0x648c6d8d1546a83fe2a301ddb3fd2566160070cc'}]
11283533,2020-11-18,0x29da09d34bc48865cc4e69b1c4444b3ffaedd64a,1.12e-14,9.000000000000001e-17,1.8000000000000002e-16,0x040663286278ffb8c9558adedc419a8df489ff78,NFTLootbox,LOOT,1.12e-14,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,90.0,30000.0,1605765365,2020-11-19 5:56,1,57,1,0,7588,41229,52,5,41229,burn,1605765365,2020-11-19 5:56,147.1163204,9.000000000000001e-17,-1.0,11.4525h,True,1605765365,40000.0,[{'address': '0x933357615d1234cbe64823909962191ed730c9de'}]
12200974,2021-04-08,0xc2865d268162768409ac008830ec9bebaf8ec322,1.6100000000000002e-05,1e-18,1e-18,0x9781cbc0f6c58d0375f5ba5e0b66bf2c44cabde8,Ethereum Push Notification Service,PUSH,1.6100000000000002e-05,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,100.0,5000000.0,1618776377,2021-04-18 20:06,1,57,1,0,28974,211046,40,17,867387,burn,1618120036,2021-04-11 5:47,293.6001605,1.4000000000000006e-17,-1.0,58.62388888888889h,True,1618120036,100000000.0,[{'address': '0xb58ce7bbc9b8a6dd931e9bd445a6477d983532a2'}]
11236857,2020-11-11,0x9fe4da3671becdbe3c8f66839d269eafee18e46b,4e-18,2.62e-13,8e-18,0xd325c9a46b324c7d635da50d7ac30a66b584a51c,Clash.Finance,CLASH,2.62e-13,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,100.0,20000000.0,1605136456,2020-11-11 23:14,1,57,1,0,4670,31579,57,0,31579,burn,1605136456,2020-11-11 23:14,171.0827304,4e-18,-1.0,8.771944444444445h,True,1605136456,100000000.0,[{'address': '0xf022445aa513d6f140367b4d20a58f3122a227f3'}]
12624141,2021-06-13,0xfd9aec491545580359c55623ba64834de4f83751,6e-18,1.86e-13,1.2e-17,0xe2e8c8d7b1d4e6b95db84f8fdff7afd09a32c93e,iBetYou,IBY,1.86e-13,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,150.0,10000000.0,1623733895,2021-06-15 5:11,1,57,1,0,9309,173504,57,0,173504,burn,1623733895,2021-06-15 5:11,208.570274,6e-18,-1.0,48.19555555555556h,True,1623733895,100000000.0,[{'address': '0xfae3f036cae79e195b5c59ea3a88dda4215c8e9f'}]
11400205,2020-12-06,0x706d7a226a334959b0d6375bef5022e90f8d8185,3e-17,3.36e-14,6e-17,0xf5d262c2fb0c6d3656a386c3d3f37705315e8a35,SSC Token,SSC,3.36e-14,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,150.0,300000.0,1607274581,2020-12-06 17:09,1,57,1,0,1195,3311,46,11,3311,burn,1607274581,2020-12-06 17:09,199.9632628,3e-17,-1.0,0.9197222222222222h,True,1607274581,500000.0,[{'address': '0xb76a598c91dc657e5c5d45fe8f2a3924dfb41ca0'}]
12403709,2021-05-10,0x29b3ab03fe2aa31f9d789d9aca2193b0caaa1e3d,7.000000000000001e-18,1.51e-13,1.4000000000000006e-17,0xeff88f0d9f2ada0fde78f0d7836279cce738d356,PolkaRare,PRARE,1.51e-13,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,200.0,8000000.0,1620878948,2021-05-13 4:09,1,57,1,0,31400,267911,57,0,267911,burn,1620878948,2021-05-13 4:09,265.5548195,7.000000000000001e-18,-1.0,74.41972222222222h,True,1620878948,100000000.0,[{'address': '0x346e0eeb1a4d207c45d4126c0bffe7cfa40f7c23'}]
11390587,2020-12-05,0x9732c8bc3c4bff4d0e6dd5d3e8b59d1c447af10f,8.25e-15,1.2199999999999999e-16,2.4399999999999997e-16,0x44aeec06a209792a0cd156cbf8b49fbe12f7c1a6,Ethereum Stake,ETHYS,8.25e-15,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,200.0,20000.0,1607249662,2020-12-06 10:14,1,57,1,0,5108,105548,39,18,105548,burn,1607249662,2020-12-06 10:14,242.7358406,1.2199999999999999e-16,-1.0,29.31888888888889h,True,1607249662,99999.99999999999,[{'address': '0x0ec269a914e1ce6997dfa9a44d00f2a64a6958c1'}]
12611892,2021-06-11,0x5daa7c5218bc4104b5659b9c623853a1381c60e4,1.18e-09,1e-18,2e-18,0x6e476f54844c15673020ad7c2b295330d2875f02,Jejudoge Swap,JEJUDOGESWAP,1.18e-09,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,200.0,500000000000000.0,1623501603,2021-06-12 12:40,1,57,1,0,6853,105488,57,0,105488,burn,1623501603,2021-06-12 12:40,268.3797106,1e-18,-1.0,29.302222222222223h,True,1623501603,1000000000000000.0,[{'address': '0xf559ff62dc439aa12e2da60337b41ff507008803'}]
12560062,2021-06-03,0x8669f086ba375901c71d2c3167283ad9ce853353,1.32e-09,1e-18,2e-18,0x01b12471f701eca76b583796cf3fd84e2ce6f8ff,Shiba Inu Bone,BONE,1.32e-09,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,200.0,500000000000000.0,1622784813,2021-06-04 5:33,1,57,1,0,11379,81182,57,0,81182,burn,1622784813,2021-06-04 5:33,240.4115322,1e-18,-1.0,22.550555555555555h,True,1622784813,1000000000000000.0,[{'address': '0x840b99762c1390079c925a8993e96f15ae45b7fa'}]
11163978,2020-10-31,0x42e2b9ce99342adfbc23c3a73348fc3722068dc9,1.91e-14,5.3000000000000005e-17,1.06e-16,0x530865c027da686bbc1cbd049fdf11eabb251754,KEPR,KEPR,1.91e-14,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,200.0,100000.0,1604159505,2020-10-31 15:51,1,57,1,0,2839,20572,51,6,20572,burn,1604159505,2020-10-31 15:51,234.2692392,5.3000000000000005e-17,-1.0,5.714444444444444h,True,1604159505,199999.99999999997,[{'address': '0xeab4f5ae71093b0c31f5becf9047936446a8843e'}]
11314450,2020-11-23,0x49696728867a9909bac8d54aede169fcb26252be,5.08e-14,2e-17,4e-17,0x41fb5011a765c9ed882e1975444d40bec9fa3dea,Deriswap,DWP,5.08e-14,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,280.01,740000.0,1606168379,2020-11-23 21:52,1,57,1,0,10191,34471,50,7,34471,burn,1606168379,2020-11-23 21:52,283.64367589999995,2e-17,-1.0,9.575277777777778h,True,1606168379,750000.0,[{'address': '0x1712409d516db3a741f6a5759f37c3150c409564'}]
11452223,2020-12-14,0x4c683627d046abfb5a94324d99abf29bc0cbe1c0,1.12e-13,9e-18,1.8e-17,0x488d14781b2899c6b1770ce18e584356341cb986,Bitpower,BPP,1.12e-13,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,300.0,5400000.0,1608250584,2020-12-18 0:16,1,57,1,0,5737,286976,46,11,286976,burn,1608250584,2020-12-18 0:16,359.0213345,9e-18,-1.0,79.71555555555555h,True,1608250584,100000000.0,[{'address': '0x0309de7b044c62153fdf9f02ae85032982d50385'}]
11351214,2020-11-29,0x78947a57433fad8af256e3efaa014ae3c153faa5,6.099999999999999e-17,1.67e-14,1.2199999999999999e-16,0xf6bcf98ebe20ab7b68b3d703652e0029115b4a7a,Hype.Bet,Hype.Bet,1.67e-14,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,300.0,120000.0,1606646357,2020-11-29 10:39,1,57,1,0,1613,25421,42,15,25421,burn,1606646357,2020-11-29 10:39,360.5501139,6.099999999999999e-17,-1.0,7.061388888888889h,True,1606646357,1000000.0,[{'address': '0x2cf915bcdf8e297c364f63275336a78ef4976ca4'}]
10996438,2020-10-05,0x2b57f3d2161418cbfbb7370ca777035a8504e1d8,1.6e-17,6.27e-14,3.2e-17,0xe0c6e0b0e9027c6c8406cc4a9ca036a21662d8b8,PointPay.io,PXP,6.27e-14,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,300.0,5000000.0,1601932049,2020-10-05 21:07,1,57,1,0,8908,21675,48,9,21675,burn,1601932049,2020-10-05 21:07,618.7924222,1.6e-17,-1.0,6.020833333333333h,True,1601932049,1000000000.0,[{'address': '0xce37bca450a0ed3ac8665f45df97371bf77ad0ac'}]
11722475,2021-01-25,0xeb2e01759fb8e43a4d8ca009099b6a2e98ca6d61,2.05e-15,4.900000000000002e-16,9.800000000000001e-16,0xbf85bde3cb9e87ec7e9a1c8979678eacbfa80b56,matcha.xyz,MATCHA,2.05e-15,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,320.0,5000.0,1611597146,2021-01-25 17:52,1,57,1,0,9308,50563,46,11,50563,burn,1611597146,2021-01-25 17:52,618.5800724,4.900000000000002e-16,-1.0,14.045277777777779h,True,1611597146,10000.0,[{'address': '0x8b67046f937c5f290c63b9e5eb7a1e31e492eaa6'}]
12205667,2021-04-09,0x5bc8207e9702c71da26b87f27c2dfe0d21a05ad7,4.21e-14,2.4e-17,4.8e-17,0xaae072001b50520b55d6400ba623400a52a5fa96,Kattana Token,KTN,4.21e-14,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,350.0,910000.0,1617986764,2021-04-09 16:46,1,57,1,0,3306,15176,46,11,15176,burn,1617986764,2021-04-09 16:46,423.820571,2.4e-17,-1.0,4.2155555555555555h,True,1617986764,10000000.0,[{'address': '0x8cbdb93f46f763820b668ca82f59657e35013828'}]
13386921,2021-10-09,0x7c28287717d90af65a7605c1edd748157b8e101e,1000000000000000.0,0.004041702,0.008083404,0xaba29e2877ec84da0a79b7445cfbef1bbbc112a1,ShibShimi,🍣ShibShimi,1000000000000000.0,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,4.0,1000000000000.0,1633846582,2021-10-10 6:16,1,58,0,0,1513,0,45,13,32084,swap,1633846582,2021-10-10 6:16,11.04582619,0.004041702,-0.999634097,8.912222222222223h,True,1633846582,1000000000000.0,[{'address': '0xa402e70009047a7362bdc3f5637e735ec482b94a'}]
12589348,2021-06-07,0xccbf72d8644a761f9b23ecfbe7f997de7ef1a1e9,10000000000000.0,0.002076101,0.004152202,0x0421c7b9f424056afa7d4dd53560b37823b00ba0,Flamingo Hype t.me/FlamingoHype,FLAHY,10000000000000.0,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,4.9,4200000000.0,1623096314,2021-06-07 20:05,1,58,0,0,575,0,43,15,1104,swap,1623096314,2021-06-07 20:05,6.241081015,0.002076101,-0.999667349,0.30666666666666664h,True,1623096314,20000000000.0,[{'address': '0x28904fa284dac2a48b71db2ec15df346a588b237'}]
