createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,token0.name,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,`,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp
11184680,2020-11-03,0xcb57a014f5818fa1c2460e288103646f28fc03e8,1.89e-14,5.3e-17,kp4r.network,1.06e-16,0x8a7233e67df83d9d4a19ba9e1aff73233fe91e25,kp4r.network,KP4R,1.89e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,28.0,10000.0,1604415378,2020-11-03 23:56,1,4,1,0,94,2129,2,2,2129,burn,1604415378,2020-11-03 23:56,28.02152407,5.3e-17,-1.0,0.5913888888888889h,True,1604415378
13520533,2021-10-30,0x91efe50638706a9a1dd3856446547404a58a57e2,49100000000000.0,10.47617824,NEKO,20.95235648,0x7265573b7405742758bbead8d492d95e44f27ccb,NEKO,NEKO,49100000000000.0,1321,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,5.0,98500000000000.0,1636886003,2021-11-14 10:33,1,1320,1,0,93042,740319,765,555,1247830,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636886003
13323530,2021-09-29,0xeb197bde5ac4128f4ebf8a78baa23593022459e8,641000000000.0,8.442197648,The Simpsons,16.8843953,0xb94230a3d2731f0f82a697e29e5bf4cc67e76bf3,The Simpsons,SIMPSONS,641000000000.0,1323,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,5.0,998000000000.0,1634683154,2021-10-19 22:39,1,1321,0,0,56669,0,604,717,1726301,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1634683154
11160166,2020-10-30,0x543c8303335291f707a5b310b06acf9b20379e0c,1.04e-15,9.67e-16,YFIN STAKE v2n,1.93e-15,0xb0868178122231ab91f2f5d742db9b96296b0a37,YFIN STAKE v2n,YFINv2N,1.04e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,28.0,30.0,1604088473,2020-10-31 5:07,1,4,1,0,483,757,2,2,757,burn,1604088473,2020-10-31 5:07,28.0072786,9.67e-16,-1.0,0.21027777777777779h,True,1604088473
11192880,2020-11-04,0xd6a5dc84fc609d27a1f366aa2518100f97a2024f,2.23e-14,4.5e-17,Emma.Financa,9e-17,0x09f0fe43e8625df44ea92ee5971e05e96bc6068f,Emma.Financa,EMMA,2.23e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,28.0,14000.0,1604522407,2020-11-05 5:40,1,4,1,0,139,378,2,2,378,burn,1604522407,2020-11-05 5:40,28.02899085,4.5e-17,-1.0,0.105h,True,1604522407
12533637,2021-05-30,0x339916a62bef01114f170f884df6d0cec1454fc7,260000000000000.0,2.985566884,Bobo Inu,5.971133768,0xbd84b793bdd6e0127d0f31ca5fb7280f4444e77d,Bobo Inu,BOBO,260000000000000.0,1327,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,1.5,480000000000000.0,1629218429,2021-08-17 16:40,1,1325,1,0,58563,99885,771,554,6868713,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1629218429
12288348,2021-04-22,0xda0c4bfae28b2aee0b8206c9a98c092bde46af9d,6.35e-12,1e-18,ALI TOKEN,2e-18,0x15016190610be195c1f97a419926c31ceb169e14,ALI TOKEN,ALI,6.35e-12,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,28.5,1200000000.0,1619097816,2021-04-22 22:23,1,4,1,0,380,25679,4,0,25679,burn,1619097816,2021-04-22 22:23,29.13945767,1e-18,-1.0,7.133055555555556h,True,1619097816
13569450,2021-11-07,0xaf92edf37611a81499a49f4219c3ee261269c895,1.76e-11,1e-18,MATESHIBA,2e-18,0x58e1eba7cb68d439b50526e4f5539b419fb5e217,MATESHIBA,MATESHIBA,1.76e-11,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,29.0,9500000000.0,1636498977,2021-11-10 8:02,1,4,1,0,1892,209601,4,0,209601,burn,1636498977,2021-11-10 8:02,29.83492217,1e-18,-1.0,58.2225h,True,1636498977
12549242,2021-06-01,0xf62fca15b06c0eeae4e12060fc7cabaaf809d26b,5190000000000000.0,3.938355834,Ethereum Rocket,7.876711668,0x0e0d5f125543fdbc3870ac44108bcb82f5edff1d,Ethereum Rocket,eROCKET,5190000000000000.0,1333,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,6.0,3000000000000000.0,1625223689,2021-07-02 11:01,2,1330,1,553,38006,12728,820,510,2664129,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1625223689
11131309,2020-10-26,0x07c03578a412fe52617f92e52158e6c05ea40e24,34772.0,3.340046291,Ape Theory,6.680092582,0x0c8eb72f849140c7e4c17e8d88cd7967dfeb9d28,Ape Theory,APORY,34772.0,1337,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,1.0,95000.0,1634463099,2021-10-17 9:31,1,1336,0,0,7686852,0,775,561,30757573,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1634463099
13467591,2021-10-22,0xdd21a37f1cd7f1454ad36ec7653ffd45581ae133,1933581215.0,9.493204195,IRONMAN,18.98640839,0x88ad95cd21b0a88972fb87a4c1c83d29125a0e30,IRONMAN,IRONMAN,1933581215.0,1340,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,1.5,10000000000.0,1636886712,2021-11-14 10:45,3,1336,2,887683,835609,1207486,658,678,1978606,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636886712
13350485,2021-10-04,0x3b7143336130cfb7c45f246e0085f6e74afd3fa8,1195874.315,61.30807654,RBX,122.6161531,0x8254e26e453eb5abd29b3c37ac9e8da32e5d3299,RBX,RBX,1204579.264,1344,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,67.4865027,1056718.147,1636878541,2021-11-14 8:29,2,1338,1,1533,1211669,521706,663,675,3556811,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636878541
11157620,2020-10-30,0xd359426232f3478c0a9d49cd5e881f0669fc5d1e,2.8e-17,3.66e-14,Wrapped Ether,5.6e-17,0xc6bd0ace99926ce052fcbdc2aa71262ba9005d7d,gene.finance,GENE,3.66e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,29.0,40000.0,1604056039,2020-10-30 20:07,1,4,1,0,617,2416,3,1,2416,burn,1604056039,2020-10-30 20:07,29.46849576,2.8e-17,-1.0,0.6711111111111111h,True,1604056039
12564044,2021-06-03,0xe3b2d2eae80cd8eadb72bf3f14e23c0a621b4f05,69800000000000.0,9.025166096,SafeBitcoin,18.05033219,0x62d693fe5c13b5a5b24c9ec3f423e51c35f5624f,SafeBitcoin,SafeBTC,69800000000000.0,1441,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,33.57041186,16800000000000.0,1636879706,2021-11-14 8:48,66,1349,26,5328469,4689782,5894775,916,433,13865861,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636879706
13505949,2021-10-28,0x3194c08ec6492f89c45b0510e57d69f59bc35c89,373000000000.0,2.753083056,Nadeko Inu,5.506166111,0xa5d7fdd37600b009746be994005e3f38e3b66740,Nadeko Inu,Nadeko,373000000000.0,1355,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,1.0,823000000000.0,1636718118,2021-11-12 11:55,2,1353,0,117361,141220,0,725,628,1291282,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636718118
11052604,2020-10-14,0x3cdef780dad1cda56c15f914b60bd5454357a542,1.82e-13,6e-18,The Graph,1.2e-17,0x3599dc45db1e9fd2bb20edf536c187193d8b3724,The Graph,GRT,1.82e-13,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,30.0,1180000.0,1606022119,2020-11-22 14:15,1,4,1,0,883724,3359741,4,0,3359741,burn,1606022119,2020-11-22 14:15,32.75405065,6e-18,-1.0,933.2613888888889h,True,1606022119
11861262,2021-02-15,0x11341b18c1e50a528a868d6a4d8c2d95abfbb156,1.45e-13,7e-18,Apollo $AOX (https://apolloprotocol.org),1.4e-17,0x837c257dd50fd20edc0a52afbbc9253ecb132678,Apollo $AOX (https://apolloprotocol.org),AOX,1.45e-13,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,30.0,720000.0,1613461465,2021-02-16 16:44,1,4,1,0,10193,70319,4,0,70319,burn,1613461465,2021-02-16 16:44,32.09096807,7e-18,-1.0,19.533055555555556h,True,1613461465
11118608,2020-10-24,0x0a234e34b9ce8e2013b18abdd136d3fd9d094117,0.089767207,63633.19104,Wrapped Ether,0.089767207,0xdb78f97b26757330bedc2b4d9729c3e4c4560736,Goddess Token,GDS,63659.55384,1562,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,0.012,1.0,1632975594,2021-09-30 4:19,154,1355,42,1948326,3182776,4848896,367,988,29438926,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1632975594
11028396,2020-10-10,0xe8392ff924b1a190787958043a1496c55b084da1,2.58e-16,3.9e-15,Wrapped Ether,5.16e-16,0xf62420721dd40473b2b07b83eda52b8943122319,ZAN.Finance,ZAN,3.9e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,30.0,600.0,1602385059,2020-10-11 11:57,1,4,1,0,1776,42503,4,0,42503,burn,1602385059,2020-10-11 11:57,34.60135215,2.58e-16,-1.0,11.80638888888889h,True,1602385059
12899166,2021-07-26,0xa8208da95869060cfd40a23eb11f2158639c829b,12.53158135,6160730.336,Wrapped Ether,25.0631627,0xc9fa8f4cfd11559b50c5c7f6672b9eea2757e1bd,QUATERNION,QTN,6160730.336,1356,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,8.0,9000000.0,1636057145,2021-11-04 20:19,1,1355,0,0,689438,0,762,593,8786463,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636057145
12547777,2021-06-01,0x49e0c498137c4badf85da070f4dca027e5997a0c,19222596.78,115.9180387,PAD,231.8360774,0x5067006f830224960fb419d7f25a3a53e9919bb0,PAD,PAD,19222596.78,1360,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,272.7524,8000000.0,1636857290,2021-11-14 2:34,3,1356,1,3555720,7349892,1466266,596,760,14317122,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636857290
13235408,2021-09-16,0xb6758ec2996b238bdb17a4b6fc84f2987b1f0b74,46810877.04,6.914455399,Baby Floki Pup,13.8289108,0x43326fa9dff053963bd21182ad381c6c42dfd5ab,Baby Floki Pup,BabyFlokiPup,46810877.04,1359,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,2.8,100000000.0,1635993377,2021-11-04 2:36,1,1357,0,0,248569,0,652,705,4216088,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635993377
13051509,2021-08-18,0xf29dc81a21d4c32781702b2b8b191de664314904,384000000000.0,9.432299306,Bank BTC | https://bankbtc.app,18.86459861,0x55986c1dcbf2fa1f3402c5df256272621624821f,Bank BTC | https://bankbtc.app,BANKBTC,384000000000.0,1358,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,10.0,350000000000.0,1634992772,2021-10-23 12:39,1,1357,0,0,375233,0,856,501,5670804,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1634992772
11060833,2020-10-15,0x4e4a2face9ca317afca8be9ce35469af5967a3f1,0.01,2.1e-09,UniLend Finance,4.19e-09,0xa9a737322078e33aad60355ffdd84fc802609fc7,UniLend Finance,UFT,0.01,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,30.0,75000.0,1602789884,2020-10-16 4:24,1,4,1,0,897,19042,3,1,19042,burn,1602789884,2020-10-16 4:24,31.44181321,2.1e-09,-1.0,5.289444444444444h,True,1602789884
10967232,2020-10-01,0x7186141bd5b90576019de6988b295a2210565618,26905.5065,0.7554162,Honey Finance,0.7554162,0x37c9eb4cef7571f27136145c82c37a01f2a8aa16,Honey Finance,HONEY,27006.46146,2020,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,0.05,2.0,1629461454,2021-08-20 12:10,111,1359,54,2719300,3829765,3834550,489,870,27945896,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1629461454
12781522,2021-07-07,0x9a2fd1e2ac0ce181e409858068b00a9e5e665da8,509000000000000.0,19.32286425,PussyCredit V2 | PussyCredit.com,38.6457285,0xa9d945559f6e799c3a4f4aa08db9674f54db3e80,PussyCredit V2 | PussyCredit.com,PUSSC 💹,509000000000000.0,1364,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,25.0,385000000000000.0,1636367600,2021-11-08 10:33,1,1362,1,0,715988,401410,611,751,10684038,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636367600
11343342,2020-11-27,0x6c8565d070f29bdf50ac886b4074a191c930c113,9789.25,17.23783271,W3RLD,34.47566542,0xabd9b59dc308b3f09f5736d5eb4375c679530d18,W3RLD,W3RLD,9789.25,1366,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,62.5,2500.0,1610203614,2021-01-09 14:46,1,1364,0,0,52796,0,716,648,3685507,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1610203614
11878685,2021-02-18,0xe7f70c26ac86cc6c512c9d2d84496ecdb8d2b744,12986205.35,34.74650896,MixMarvel Token,69.49301792,0x5d285f735998f36631f678ff41fb56a10a4d0429,MixMarvel Token,MIX,26067605.23,1955,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.0,450000.0,1636889600,2021-11-14 11:33,12,1369,8,12452215,11636805,11832229,739,630,23266643,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636889600
11232439,2020-11-10,0xb65e0f904755d7afb3046c2288853fecfdd6d356,2.434077434,3805.072333,Wrapped Ether,4.868154868,0xf84a01e71388f9038b8c2732de05e140ae312093,FUME,FUME,3805.072333,1412,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.1,5000.0,1621642900,2021-05-22 0:21,35,1370,6,180301,153667,558215,744,626,16595471,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1621642900
13380723,2021-10-08,0x81fa7ecd239e5a8642e1ecc7f309a89321bcb879,19.7080321,12783482833.0,Wrapped Ether,39.41606419,0xd32ed17bc769c7a252a64bd915d6db8f70ca5113,Sasuke Inu,SINU,12783482833.0,1701,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,1.5,44175000000.0,1636882473,2021-11-14 9:34,331,1370,0,909678,748066,0,700,670,3143986,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636882473
12318216,2021-04-26,0xfaad180045fca84b515fd40d3e265dfab6f161a3,4350334770.0,19.49031903,Echo Token,38.98063805,0x171706b7d113c68f2cc68a6ce63b1dbdcdf7b233,Echo Token,ECHO,4350334770.0,1376,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,26.0,3120000000.0,1636407191,2021-11-08 21:33,3,1371,2,227477,538065,5762346,778,593,16674422,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636407191
12372442,2021-05-05,0x208a5b525e5cd7d4948ad66604d9187572c495fb,5.55e-09,1e-18,DefiDOGE,2e-18,0x2b436125c0d7a8b8a1e9fb7daf70e47add285797,DefiDOGE,DEFIDOGE,5.55e-09,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,30.0,950000000000000.0,1620204200,2021-05-05 17:43,1,4,1,0,1078,10374,4,0,10374,burn,1620204200,2021-05-05 17:43,30.445,1e-18,-1.0,2.881666666666667h,True,1620204200
13316010,2021-09-28,0x6f3416f04a7de1630c1887241fe8bc670ea9e78a,16900000000000.0,3.165739625,Project Futurama,6.33147925,0x09402a1cdf6500f92cfdebce34ecc96ca19dc8ec,Project Futurama,Futurama,16900000000000.0,1378,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,1.000629907,36600000000000.0,1636503582,2021-11-10 0:19,3,1374,1,288857,320715,1353870,629,745,3647945,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636503582
12687234,2021-06-23,0x21a56f266f6c1d66b9ea28faa5d7349a81033172,171000000000.0,27.18786045,EternalUp,54.37572089,0x279313ea666ae2f50e9d37f180976c9a6df6920d,EternalUp,EternalUp,171000000000.0,1381,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,8.8,500000000000.0,1628904414,2021-08-14 1:26,1,1378,1,0,121213,34157,641,737,4496649,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1628904414
11692076,2021-01-20,0xed267fff4f8301626ace52756d350a63153a36c6,15237.58508,2.043799192,Holyheld,4.087598383,0x3fa729b4548becbad4eab6ef18413470e6d5324c,Holyheld,HH,15237.58508,1419,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,0.238095238,500.0,1636289742,2021-11-07 12:55,19,1385,15,1727887,7519911,3775371,730,655,25146818,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636289742
12715490,2021-06-27,0xa8d745e5a64c8d590f8fab98ebf51d3b84612d47,5.74e-11,1e-18,Nemo Token,2e-18,0xb6e8a864d56e90f9d6202f1868220af8a3b87c31,Nemo Token,Nemo,5.74e-11,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,30.0,100000000000.0,1624795269,2021-06-27 21:01,1,4,1,0,6324,6751,3,1,6751,burn,1624795269,2021-06-27 21:01,30.19996959,1e-18,-1.0,1.8752777777777778h,True,1624795269
11119369,2020-10-24,0x4efd1e191fa1f5905bc055cf9c0d1f960780aebf,1.82e-13,6e-18,Moon Core,1.2e-17,0xb723209b14b0537fe55ff934d9260fa152ff0fb4,Moon Core,MCORE,1.82e-13,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,30.0,1000000.0,1603552861,2020-10-25 0:21,1,4,1,0,572,6128,2,2,6128,burn,1603552861,2020-10-25 0:21,30.12758989,6e-18,-1.0,1.7022222222222223h,True,1603552861
11487744,2020-12-20,0xdaf20f49473dec4326a60f9a2557f90a56ec60d2,1e-18,1.2e-12,Wrapped Ether,2e-18,0xc1074d69a2575246e08c19c9a95ad4fe8ffb9b42,Velo,VLO,1.2e-12,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,30.0,45000000.0,1608436823,2020-12-20 13:00,1,4,1,0,1037,2205,4,0,2205,burn,1608436823,2020-12-20 13:00,30.52170008,1e-18,-1.0,0.6125h,True,1608436823
12673549,2021-06-20,0x1d3bf90cd2a176d04e74cce9415379661548f417,11.84910527,242000000000.0,Wrapped Ether,23.69821054,0xe65ff9442ffdc9aaec4ef52bd0c664779a51e5d9,Internal Retard Services,IRS,242000000000.0,1389,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,19.5,144000000000.0,1628531101,2021-08-09 17:45,1,1387,1,0,73390,115344,782,605,4290284,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1628531101
11124236,2020-10-25,0x2dfad47d663b05eaf658a28fe29ab97b73132a22,5.39e-12,1e-18,kingswap.io,2e-18,0x3326a8c3cfc0958899aeb8e6709ba711a47e05f9,kingswap.io,$KING,5.39e-12,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,30.0,1000000000.0,1603611691,2020-10-25 16:41,1,4,1,0,188,926,4,0,926,burn,1603611691,2020-10-25 16:41,32.16,1e-18,-1.0,0.25722222222222224h,True,1603611691
12584201,2021-06-07,0xe5cf77cb48adc1c24ccddc9541f450581c36fd3f,3660000000000000.0,2.500345634,PANDAMOGO,5.000691268,0xbdade4fb8ababc2c1270518ac020b4705791178a,PANDAMOGO,PAND$,3660000000000000.0,1391,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,0.186850103,3.95e+16,1635720801,2021-10-31 22:53,2,1388,1,173027,656261,4370495,802,586,12695369,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635720801
13072910,2021-08-22,0x7429d733cd96bffc7474ec9b8c838420701b6b18,25000000000000.0,7.826829957,Trust Community Token,15.65365991,0x84155b2be780c8ecedfe06cdad341f295858579d,Trust Community Token,TCT,25000000000000.0,1396,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.4,35200000000000.0,1635028369,2021-10-23 22:32,4,1390,2,11514,1162588,2647219,537,853,5422734,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635028369
10970659,2020-10-01,0x12217594c0c59a7820a3563d4f1eb04240809ebb,6e-18,1.7e-13,Wrapped Ether,1.2e-17,0xee2cdda3edd33478a5f7424b2ed190312a34293d,Poseidon Network,PSD,1.7e-13,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,30.0,900000.0,1601563135,2020-10-01 23:38,1,4,1,0,283,780,3,1,780,burn,1601563135,2020-10-01 23:38,30.58828307,6e-18,-1.0,0.21666666666666667h,True,1601563135
13401413,2021-10-12,0xe705decee2d6f6bc322726dbfd9e03aff08e4e8b,106000000000.0,18.64231068,KakashiInuV2,37.28462137,0x15a6d1392188cc1fc1d99936e7d3c09e28c21465,KakashiInuV2,KKI,106000000000.0,1642,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,4.15,334000000000.0,1636888548,2021-11-14 11:15,249,1395,1,1018146,1130994,2078148,789,606,2822386,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636888548
13314388,2021-09-28,0xd8901e4b3681955635c9b41b144828629d59d739,372493.9611,40.14733196,Triall,80.29466393,0x58f9102bf53cf186682bd9a281d3cd3c616eec41,Triall,TRL,372493.9611,1396,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,34.48,400000.0,1636866495,2021-11-14 5:08,1,1395,0,0,804971,0,710,685,4032606,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636866495
11497698,2020-12-21,0x7f35d6f76ecc3babb8b51044a8e5e01a8e81d02f,1e-09,1.88e-12,t.me/mahafi,3.77e-12,0x2bf5da2e620a7bc3ec7d002435f7e1247b18eab1,t.me/mahafi,MAHAFI,1e-09,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,30.0,9900.0,1608566491,2020-12-22 1:01,1,4,1,0,457,528,3,1,528,burn,1608566491,2020-12-22 1:01,32.47617715,1.88e-12,-1.0,0.14666666666666667h,True,1608566491
13448276,2021-10-19,0x1c7fda31922a675a7b77c265904c9eb0dd20b151,526363.7636,66.3738202,ShoeFy,132.7476404,0x0fd67b4ceb9b607ef206904ec73459c4880132c9,ShoeFy,SHOE,526363.7636,1402,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,26.0,100100.0,1636888184,2021-11-14 11:09,3,1397,1,34756,393520,6,619,778,2240415,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636888184
11393578,2020-12-05,0xf00819f1abec513a565880a4708596e8dc838027,21.65554708,1928.840317,Wrapped Ether,43.31109417,0xe8d17542dfe79ff4fbd4b850f2d39dc69c4489a2,KiloAmple,kMPL,1928.840317,1798,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,1.08,6.0,1636828795,2021-11-13 18:39,257,1398,133,2368275,8155348,9538322,743,655,29644821,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636828795
12167759,2021-04-03,0x18b9a150d90d532a079d5871a8186558147429b0,1.0,2.67e-09,Doros.Network,5.34e-09,0x08837dd8b40d9246492f59cb05f20a84699bc134,Doros.Network,DRS,1.0,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,34.0,5000000.0,1617470147,2021-04-04 2:15,1,4,1,0,619,1903,4,0,1903,burn,1617470147,2021-04-04 2:15,34.79527893,2.67e-09,-1.0,0.5286111111111111h,True,1617470147
12794817,2021-07-09,0x4983c171031589a162dcd547c2a264895ad04792,32900000000000.0,10.11423433,EthereumPlus,20.22846866,0x79039fad03ac432630b8c81b44be99d529b26d06,EthereumPlus,ePlus,32900000000000.0,1754,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,21.95181184,7060000000000.0,1631843168,2021-09-17 1:46,352,1401,1,87741,63650,10492,703,698,4603874,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1631843168
11193422,2020-11-04,0x2b9b9661991ab1e4500337cf55e7d92d62e9a175,3.12e-15,3.21e-16,M1FINANCE.COM,6.42e-16,0xb6c016c5b57ff2b35a9ce0ee947b51506cb1b0ff,M1FINANCE.COM,M1FIN,3.12e-15,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,35.0,340.0,1604604396,2020-11-06 4:26,1,4,1,0,12817,75830,2,2,75830,burn,1604604396,2020-11-06 4:26,35.00702951,3.21e-16,-1.0,21.06388888888889h,True,1604604396
