createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.decimals,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_our,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_avg,LP_stdev,total_LP_amount
2020-06-06,0x451d26441c2080aa5a748b0e7e40c8d6c74cbcc5,CloudX,CLOX,Wrapped Ether,WETH,0x569708221bc339b4391bab9127422603250fc294,CloudX,CLOX,9,19,0x09623d9831b6a7dacec7ebb5db09b1801aa6381a,19,20000.0,443.8171917,4.0,1e-18,1591635547,2020-06-08 16:59,burn,1591508413,2020-06-07 5:40,4.688331967,4.09e-13,-1.0,9.476666667,True,1591508413,2,15,0,0.11764705882352941,0.8823529411764706,0.0,0.2801425089068067,0.4436527282955185,0.0,9,6,1.2857142857142858,5333,0.011469183372294093,100.0,0.0,0.011469183372294093
2020-06-07,0xac2c10dc0475851b5010793e0d497d35f8cd7d57,Wrapped Ether,WETH,HEX THREE,HEX3,0xd7fa9dd0e7cc1a8d18bd94d920d67088c2fea9cf,HEX THREE,HEX3,8,80,0x5b5dca36a00d6caf19ec2ef961f8094c045e8726,80,200000000000000.0,0.00339483,2.2,4e-18,1591833290,2020-06-10 23:54,burn,1591533557,2020-06-07 12:39,0.019077996,3e-18,-1.0,1.883888889,True,1591533557,2,70,1,0.0273972602739726,0.958904109589041,0.0136986301369863,0.28526363226678686,0.5141955835962145,1.0,46,24,1.84,6657,0,100.0,0.0,6.536319753931554686
2020-06-06,0x3c84452cd9ed9619ce4b9dc5719bf796a0171f9e,Police coin,COPS,Wrapped Ether,WETH,0x5d4eafe131191c7a75f85f8507c7db5659d08508,Police coin,COPS,18,99,0x4873242fd2f0e7806a7aefc9971f0fe2709c789a,99,475000.0,4.71e-13,0.8,3e-18,1592043458,2020-06-13 10:17,burn,1591535101,2020-06-07 13:05,1.562392711,3e-18,-1.0,20.94361111,True,1591535101,5,83,3,0.054945054945054944,0.9120879120879121,0.03296703296703297,0.09314393202309139,0.15888305117727183,0.5251994551469158,52,31,1.625,61668,616.441400296897644025,100.0,0.0,616.441400296897644025
2020-06-07,0xcc74ab8bcdffcec6b7ac423ef739ca07b7f376e6,Event X,EVENT,Wrapped Ether,WETH,0x6da37ef9e26c6fc4004c1c26a8b0e3ea8e36566a,Event X,EVENT,18,296,0x692c480d71c775f005b9d1a96ae24ed3f39f9df4,296,3450000.0,300000.0,4.0,1e-18,1591636535,2020-06-08 17:15,burn,1591539160,2020-06-07 14:12,8.350281944,3e-18,-1.0,1.376944444,True,1591539160,1,288,0,0.0034602076124567475,0.9965397923875432,0.0,0.0,0.5661064992913545,0.0,153,135,1.125,4939,3714.835124201341993197,100.0,0.0,3714.835124201341993197
2020-06-07,0x073e403cc301b24488ec5020cb6f892354cf19a9,Wrapped Ether,WETH,Go PUMP!,PUMP,0xd193140536d0fcad8aac1c57b6a33e8ac2edc795,Go PUMP!,PUMP,16,78,0xd0eb850eff2dcab47b255a3b9d91eac71ab1422f,78,1000000000.0,1.33e-09,4.4,1e-18,1591564542,2020-06-07 21:15,burn,1591564542,2020-06-07 21:15,0.012771407,1e-18,-1.0,7.701944444,True,1591564542,2,74,1,0.025974025974025976,0.961038961038961,0.012987012987012988,0.10096311103034708,0.11451935308013811,0.5169180447028894,44,30,1.4193548387096775,27515,0,100.0,0.0,167.466598375174086937
2020-06-07,0x4e77f0326e02a482dcf5a701570949aa57b6265b,DXdao Fuel ,DXDF,Wrapped Ether,WETH,0x2d45cec6ebe978b5e09e6f8a6a04395d076c2eb9,DXdao Fuel ,DXDF,18,73,0x366b8504d6ef59dc4968d3b214dc8f12961dae11,73,20000.0,2.17e-13,1.0,6e-18,1610873193,2021-01-17 8:46,burn,1591572619,2020-06-07 23:30,1.580379667,1.2e-17,-1.0,3.169722222,True,1591572619,1,62,0,0.015873015873015872,0.9841269841269841,0.0,0.0,0.3088687703260965,0.0,37,25,1.4230769230769231,11377,141.42135623730950388,100.0,0.0,141.42135623730950388
2020-06-08,0x96b37cfcbd505fe47217fa1d2a10bb2bcae2a79b,Wrapped Ether,WETH,UniVerse,UNV,0xc7f6579e18f41c6507e86c211a505f5a2e98b8ad,UniVerse,UNV,18,75,0x769ad12ca18483753f401edca1d0dd0ec2d6bbb3,75,1000000.0,482.1208971,0.1,1.97e-05,1591740270,2020-06-09 22:04,swap,1591594913,2020-06-08 5:41,0.47578377,0.001375132,-0.997109754,4.613333333,True,1591594913,4,63,2,0.057971014492753624,0.9130434782608695,0.028985507246376812,0.34555420219244826,0.44238733252131546,0.590803897685749,39,24,1.56,16420,0,100.0,0.0,362.781120610454185799
2020-05-18,0x99731c13ef1aab58e48fa9a96defefdf1b8de164,FMX Token,FMXT,Wrapped Ether,WETH,0x054b642117892205a6f5a0b8c29ffd10a6369d19,FMX Token,FMXT,18,119,0xdbde0b5d766e16f981c4372717403627f2a9b27d,119,404.0270833,7.19e-14,0.969665,1.5e-17,1591613507,2020-06-08 10:51,burn,1591613507,2020-06-08 10:51,0.308461997,1.5e-17,-1.0,496.9002778,True,1591613507,3,115,0,0.025423728813559324,0.9745762711864406,0.0,0.15001339818797227,0.4982866372523959,0.0,62,53,1.1481481481481481,1619622,21.505686710988977124,100.0,0.0,21.505686710988977124
2020-06-08,0x870cad799baf985250a37040fb164995f368feb3,Wrapped Ether,WETH,BATI,BTI,0xecb8e31ae04bede49cd4fa315e8402492e9073fb,BATI,BTI,18,19,0xc0e4c5a33ccd4c286fd64b91cdca42e2a59a68d7,19,100000.0,2.41e-13,0.5,5e-18,1591615399,2020-06-08 11:23,burn,1591615399,2020-06-08 11:23,50.65045602,5e-18,-1.0,5.056388889,True,1591615399,2,16,0,0.1111111111111111,0.8888888888888888,0.0,0.46104324859689666,0.14317156377242213,0.0,10,6,1.4285714285714286,18174,12114.668042961163052048,100.0,0.0,12114.668042961163052048
2020-06-08,0x88a27d4c1813850f97e7766f0d7be2be03302689,Ghost Lite,GhostL,Wrapped Ether,WETH,0x09d0ce0f0495ae9b9c8efac53a4c2fcaae629d54,Ghost Lite,GhostL,18,11,0xb5dd83253c302ea1603e3b0e539181aee44be30b,11,50000.0,5.08e-13,0.1,2e-18,1591625954,2020-06-08 14:19,burn,1591625954,2020-06-08 14:19,0.140493151,2e-18,-1.0,6.824444444,True,1591625954,1,9,0,0.1,0.9,0.0,0.0,0.13654651449215863,0.0,6,3,1.5,24358,70.71067811865475144,100.0,0.0,70.71067811865475144
2020-06-08,0xa381f58edeaf0988ed82187379c4a4221daa2c32,SNEK stake coin,SNEK,Wrapped Ether,WETH,0x282dd1df41bb4a6165c48470aaeeb0e2b8cb95b7,SNEK stake coin,SNEK,18,17,0x160abdc2b551a4d7fee98f2a02ee029910c1e024,17,10000.0,1.13e-13,0.75,9e-18,1591627274,2020-06-08 14:41,burn,1591627274,2020-06-08 14:41,0.769558248,9e-18,-1.0,1.898333333,True,1591627274,1,15,0,0.0625,0.9375,0.0,0.0,0.2253753753753754,0.0,8,7,1.0,6660,86.602540378443863676,100.0,0.0,86.602540378443863676
2020-06-07,0xcb172c65dfe7e1e3368be634c9e2c9beb3b97706,HEX,HEX3T,Wrapped Ether,WETH,0x3b0e3593ad6e4a7f69cacf70191eecdb243bbda8,HEX,HEX3T,18,237,0x83f46e6c95faa809206f13fb2352a7a157100453,237,400000000.0,101495.9489,2.6,0.0022,1622387321,2021-05-30 15:08,burn,1591627742,2020-06-08 14:49,3.920662088,1e-18,-1.0,17.3125,True,1591627742,1,170,0,0.005847953216374269,0.9941520467836257,0.0,0.0,0.2135136873934442,0.0,102,68,1.4782608695652173,62174,32249.030993194198608466,100.0,0.0,32249.030993194198608466
2020-06-08,0x723b0a53d13fc1ac34e3c7d8ba135f4c7ef10990,UniverseV2,UNV,Wrapped Ether,WETH,0x03aca1181ade0509fd3e7175e5895a2fba90ceea,UniverseV2,UNV,18,286,0x1db04ff92a43fba158da9940336d3432ff11e81e,286,80000000.0,3.5e-11,0.8,1e-18,1592582989,2020-06-19 16:09,burn,1591634593,2020-06-08 16:43,2.694769444,1e-18,-1.0,3.993611111,True,1591634593,1,261,0,0.003816793893129771,0.9961832061068703,0.0,0.0,0.6485241783546158,0.0,176,85,2.046511627906977,14331,7999.999999999999999,100.0,0.0,7999.999999999999999
2020-06-07,0x4416d18bcba9ee6cd6ac6a27d87639808059474f,HEX Money,HXY,Wrapped Ether,WETH,0x44f00918a540774b422a1a340b75e055ff816d83,HEX Money,HXY,8,659,0x7251ffb72c77221d16e6e04c9cd309effd0f940d,83,10.0,8e-08,0.5,2.22e-11,1593387898,2020-06-28 23:44,burn,1591636858,2020-06-08 17:20,0.354568785,1.59e-11,-1.0,22.33833333,True,1591636858,1,65,0,0.015151515151515152,0.9848484848484849,0.0,0.0,0.3763502658080696,0.0,27,38,0.6923076923076923,76559,0.000022360679773997,100.0,0.0,0.000022360679773997
2020-06-08,0x1e408eec7c84bd3373acf56e3f5030c62dff56cd,Wrapped Ether,WETH,XION,XION,0xe5748911482a173bbb8cc5bf333cd9fbd4e68067,XION,XION,8,113,0x94988e1ef5ec87622bc9bde7b95b8b254a9fb5f8,113,480000000.0,28193914.59,2.0,0.0142,1630253374,2021-08-29 16:09,burn,1591637061,2020-06-08 17:24,1.981304119,0.019813041,-0.99,1.478333333,True,1591637061,1,72,0,0.0136986301369863,0.9863013698630136,0.0,0.0,0.3359908883826879,0.0,41,31,1.28125,5268,0.30983866769659235,100.0,0.0,0.30983866769659235
2020-06-08,0xe1a62293583c4a23e790fe4ea18e2787d7cd0716,Wrapped Ether,WETH,Penny Bank,PNY,0xef2889b8d67c59b551254750a726fb4c45bd6494,Penny Bank,PNY,5,224,0xb9714a4a25ef8046a467c98c2c1899d9c70d1b70,224,30000000.0,1e-05,10.0,3.57e-12,1591639626,2020-06-08 18:07,burn,1591639626,2020-06-08 18:07,19.54071402,3.57e-12,-1.0,2.817222222,True,1591639626,1,222,0,0.004484304932735426,0.9955156950672646,0.0,0.0,0.2630516005250934,0.0,133,89,1.4777777777777779,9903,0.005477225575050661,100.0,0.0,0.005477225575050661
2020-06-08,0x3518df2e4bd282add8af1ab58b89abb07cb61803,Forceful,FRC,Wrapped Ether,WETH,0x9b22ccda58a849adc93c7f8987acee9f50ecb925,Forceful,FRC,4,57,0x7b287db79a0f821b02045362dc19b007c4df547f,57,1000000.0,0.0001,6.0,1.15e-11,1591641294,2020-06-08 18:34,burn,1591641294,2020-06-08 18:34,2.826332632,1.15e-11,-1.0,1.944722222,True,1591641294,2,54,0,0.03571428571428571,0.9642857142857143,0.0,0.09413975738937297,0.3222279173073637,0.0,32,22,1.391304347826087,5853,0.000246350506835559,100.0,0.0,0.000246350506835559
2020-06-08,0xda96c12ccde673b8e2a46686f6231af99c6fea7b,Wrapped Ether,WETH,Floyd V.2,FLYD2,0xca6a32b390f70ac7286711249f6e58332be1e799,Floyd V.2,FLYD2,18,18,0xd1748350759f80f2eae5f8c4eb1398ef1620fda7,18,5000000.0,1274.92907,0.8,0.000517,1591831808,2020-06-10 23:30,burn,1591660966,2020-06-09 0:02,0.878567527,1e-18,-1.0,8.176666667,True,1591660966,2,14,0,0.125,0.875,0.0,0.015753938484621154,0.2583014174596281,0.0,9,5,1.5,25327,2159.922186639434321905,100.0,0.0,2159.922186639434321905
2020-06-09,0x87f42529aea63b32d7dc00a26183acbc96d3c6dc,FLAMA,FMA,Wrapped Ether,WETH,0x2afd9ce07d4186e8f3671d52200850760a8e1f70,FLAMA,FMA,18,457,0xc17ed285cc309293c305e319f6bf4cfbd5f1ba58,457,2425000.0,2.53e-13,106.0,6e-18,1593424925,2020-06-29 10:02,burn,1591667497,2020-06-09 1:51,100.0835894,0.097354945,-0.999027264,1.833888889,True,1591667497,2,79,0,0.024691358024691357,0.9753086419753086,0.0,0.23853628909808686,0.3259945338597024,0.0,49,30,1.5806451612903225,6586,16032.77892319357093579,50.0,49.90272636500358,16048.389775286384882437
2020-06-08,0xd69996a41735685bf4955ccfcb6515f8a2b97c21,Wrapped Ether,WETH,Gold Coin.,GOLD,0xe9f5809eb219c1d9b6c87eee3f0ffe3803926e37,Gold Coin.,GOLD,8,22,0xa6102fb9ec167cef3af3e78e698d9824443cc047,22,40000000.0,2.4e-07,6.9,4.26e-14,1591689192,2020-06-09 7:53,burn,1591689192,2020-06-09 7:53,7.079365167,4.26e-14,-1.0,12.20694444,True,1591689192,1,20,0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.08407927613225627,0.0,11,9,1.1,41223,0.166132477258360497,100.0,0.0,0.166132477258360497
2020-06-09,0x4023837e2a117f9411e48caa9ab4850968be2501,TixCoin,TIX,Wrapped Ether,WETH,0x862b479d60573b482480fe28075058fcdde06d6d,TixCoin,TIX,18,72,0xd1748350759f80f2eae5f8c4eb1398ef1620fda7,72,500000.0,9485.638023,1.0,8.56e-12,1592782887,2020-06-21 23:41,burn,1591693364,2020-06-09 9:02,3.121056358,5e-18,-1.0,6.858055556,True,1591693364,1,64,0,0.015384615384615385,0.9846153846153847,0.0,0.0,0.5144447172436369,0.0,41,23,1.7083333333333333,24438,707.1067811865475234,100.0,0.0,707.1067811865475234
2020-06-08,0x97ee853da0463a1c0e320529d63710695586fce7,UniPound Tether,QUID,Wrapped Ether,WETH,0xbaaa4e5ad79dab57d44092cf577eb0e79fe7a1e0,UniPound Tether,QUID,18,13,0xe487b407f5d6087ca7725aca8b5dadf3e7fa59bc,13,270000.0,2.6e-13,4.0,4e-18,1591695484,2020-06-09 9:38,burn,1591695484,2020-06-09 9:38,4.005363152,4e-18,-1.0,16.36527778,True,1591695484,1,11,0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.5012185215272137,0.0,6,5,1.0,1231,1039.230484541326375116,100.0,0.0,1039.230484541326375116
2020-06-08,0xbf6e2488ab99d14b2a7627a3e1ec365eccd79934,Wrapped Ether,WETH,Devils Double,LUCK,0xeeb0ff1db9217a97c87ca9e2770ea0af2684975d,Devils Double,LUCK,7,115,0xd3b9c1deb48083140b274be0ba556db811e6e65f,115,8531.6,1e-07,3.5,1.85e-12,1591696657,2020-06-09 9:57,burn,1591696657,2020-06-09 9:57,0.020617953,1.85e-12,-1.0,25.19916667,True,1591696657,10,101,3,0.08771929824561403,0.8859649122807017,0.02631578947368421,0.641231326792186,0.44346106249447537,0.9247215592680986,49,52,0.9245283018867925,90504,0,100.0,0.0,0.000011160528798431
2020-06-08,0x25be498cb51aadda82afe7bac8a2101325e154dd,Wrapped Ether,WETH,Hot Pot,HOTS,0xc83d978422f2028cde973abe40dbc37705654955,Hot Pot,HOTS,18,43,0x88353f92c6350543c88503402fb6e2cd450dbb1b,43,150000000.0,1.42e-11,0.7,1e-18,1591699386,2020-06-09 10:43,burn,1591699386,2020-06-09 10:43,0.088361153,1e-18,-1.0,19.70472222,True,1591699386,2,38,2,0.047619047619047616,0.9047619047619048,0.047619047619047616,0.043100170284523946,0.09271413692198324,0.28951675566650686,23,15,1.4375,60487,1229.634091915151805867,100.0,0.0,1229.634091915151805867
2020-06-09,0x23fd61636e270ff47e28fdb18e2a51291c1ecdee,Xindice,XDC,Wrapped Ether,WETH,0x39653bf251dd51c59517701911cdb7071b64ec6a,Xindice,XDC,18,162,0x6559b70b47821672cf79a8329a3222c4de2161c3,162,100000000.0,6.38e-12,50.0,1e-18,1592581487,2020-06-19 15:44,burn,1591703126,2020-06-09 11:45,55.32177781,1e-18,-1.0,1.531666667,True,1591703126,1,146,0,0.006802721088435374,0.9931972789115646,0.0,0.0,0.3012925541598398,0.0,86,60,1.4098360655737705,5493,70710.678118654752439084,100.0,0.0,70710.678118654752439084
2020-06-08,0x956ed4f69ac1b8a3136335d40d4479823c15f8a8,Unihex,UHEX,Wrapped Ether,WETH,0x041f79a26c5db2cda8716ea2ff0b26c33e718e3f,Unihex,UHEX,18,44,0x52298bee3b499ab0f51500101fe02e7a9b56933d,44,700000.0,4e-13,3.0,3e-18,1591705372,2020-06-09 12:22,burn,1591705372,2020-06-09 12:22,3.639675955,3e-18,-1.0,19.47055556,True,1591705372,1,42,0,0.023255813953488372,0.9767441860465116,0.0,0.0,0.3635727445407675,0.0,24,18,1.263157894736842,70019,1449.137674618943856371,100.0,0.0,1449.137674618943856371
2020-06-09,0x9c303d910c7010e5a4c38e4fadabf5472aac3d73,Wrapped Ether,WETH,Bradex,BRX,0xcc5c698051b3a68bd083ad1d9366bac4a68459e9,Bradex,BRX,8,70,0x4387bb76f9e6908cdf2226e0168a128e2ff0d031,70,10000000.0,459151.5575,6.5,0.000993,1591760315,2020-06-10 3:38,burn,1591707834,2020-06-09 13:03,0.389571088,4.83e-14,-1.0,1.898888889,True,1591707834,1,64,1,0.015151515151515152,0.9696969696969697,0.015151515151515152,0.0,0.28092275003794204,0.9620579754135681,43,21,1.9545454545454546,6589,0.008062257748298450,100.0,0.0,0.008062257748298450
2020-06-09,0xd4256bdc57db8ef401167a425d8b2df5ebeec736,UniMonero,UMO,Wrapped Ether,WETH,0x951ee3df112328ab251d2cc0396c8e1e27e2eda1,UniMonero,UMO,18,28,0x9f783b069496bc616eaaeefc873c8ad31e080dd4,28,1000000.0,1.07e-12,0.1,1e-18,1591713814,2020-06-09 14:43,burn,1591713814,2020-06-09 14:43,0.300011481,1e-18,-1.0,3.165,True,1591713814,1,26,0,0.037037037037037035,0.9629629629629629,0.0,0.0,0.3192813945215226,0.0,18,8,2.0,11244,316.227766016837932199,100.0,0.0,316.227766016837932199
2020-06-09,0x7d297f218815547d55ee59d8d40e05779fb76442,TerraFormToken,TFT,Wrapped Ether,WETH,0x2def3e866efb90a08972547b4fec76e157dc6c57,TerraFormToken,TFT,18,59,0xd1748350759f80f2eae5f8c4eb1398ef1620fda7,59,50000000.0,3.3e-12,3.0,1e-18,1591717671,2020-06-09 15:47,burn,1591717671,2020-06-09 15:47,3.731204563,1e-18,-1.0,1.253888889,True,1591717671,1,57,0,0.017241379310344827,0.9827586206896551,0.0,0.0,0.34947940244454506,0.0,32,25,1.2307692307692308,4418,12247.448713915890489986,100.0,0.0,12247.448713915890489986
2020-06-09,0xb3ef3f79f0c25763f1813a79d29ef1d341b272f4,MY HERO,HERO,Wrapped Ether,WETH,0xb8576699afa2a54fd139d6bcfd710fe8bbdcaeaf,MY HERO,HERO,18,8,0x89c2f99eea7660a0b16d7fba9188767054ad7e19,8,50000000000.0,3.19e-11,48.0,1e-18,1591717934,2020-06-09 15:52,burn,1591717934,2020-06-09 15:52,48.55608734,1e-18,-1.0,1.414166667,True,1591717934,1,6,0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.40756013745704467,0.0,4,2,1.3333333333333333,1455,1549193.338482966754070706,100.0,0.0,1549193.338482966754070706
2020-06-09,0xb6c53e7cdcb7b43526b1bf26d47a9cbfa5e6128f,DELTA THX,THX,Wrapped Ether,WETH,0x0b39e0698cbbdaee064e8fec36348dab9f9b6892,DELTA THX,THX,8,24,0xd792e9501750517cb5c8453aaf8af843617fe612,24,56000000.0,3.7e-07,8.8,2.71e-14,1591719591,2020-06-09 16:19,burn,1591719591,2020-06-09 16:19,6.024363447,2.71e-14,-1.0,2.083333333,True,1591719591,1,22,0,0.043478260869565216,0.9565217391304348,0.0,0.0,0.2925947353196413,0.0,14,8,1.5555555555555556,6914,0.221990990808184727,100.0,0.0,0.221990990808184727
2020-06-09,0x4b24988d881dc4736f0bdd517076de1ce6b365df,Bitcoin,BTC,Wrapped Ether,WETH,0x4c3674a0ea24cb7601b2bee98f75d30c7dc96a7a,Bitcoin,BTC,18,29,0xbde41f7a088d3a6586fe7bfa1a1d375eea972526,29,21000000.0,9.53e-14,3.0,2.2e-17,1597629774,2020-08-17 2:02,burn,1591723515,2020-06-09 17:25,3.977603694,1e-18,-1.0,1.331111111,True,1591723515,1,26,0,0.037037037037037035,0.9629629629629629,0.0,0.0,0.5652449324324325,0.0,20,6,2.857142857142857,4736,7937.253933193771770504,100.0,0.0,7937.253933193771770504
2020-05-24,0x563e66badc99f36d02161788a2b966e2e488bbb2,AZBI core,AZBI,Wrapped Ether,WETH,0x21efe20be784ac5da569f72070e64525f95ccab6,AZBI core,AZBI,18,6,0xcfaf1c5bca6984ed00e53adfa9b7d90a79ae30f2,6,96000.0,6.95e-13,0.1,2e-18,1591723947,2020-06-09 17:32,burn,1591723947,2020-06-09 17:32,0.541049689,2e-18,-1.0,382.1877778,True,1591723947,2,3,0,0.4,0.6,0.0,0.4999972751598119,0.1573322724622201,0.0,3,0,3.0,183497,364.723618588821501161,100.0,0.0,364.723618588821501161
2020-06-06,0x1c608235e6a946403f2a048a38550befe41e1b85,Wrapped Ether,WETH,Pamp Network,PAMP,0xf0fac7104aac544e4a7ce1a55adf2b5a25c65bd1,Pamp Network,PAMP,18,20975,0x6376ffc4e4a1e3d0b6b67e0c5f22afb7690ab7cd,19514,150459.0,21863.73698,200.0,0.00132,1631900493,2021-09-17 17:41,swap,1591731168,2020-06-09 19:32,205.6066477,0.002068673,-0.999989939,86.16944444,True,1591731168,3,1475,3,0.002025658338960162,0.9959486833220796,0.002025658338960162,0.10262412980250124,0.36350017995700484,0.3551119138022159,1021,454,2.243956043956044,308407,4607.903436488225714635,100.0,0.0,4607.903436488225714635
2020-06-09,0xa2dbaf60c32ab79d416168e957f3ea5e39c7d6bf,Sergey Betrayed Us,7LINK,Wrapped Ether,WETH,0x203ab9af186b0bbd8507a628232432a9aac9c20e,Sergey Betrayed Us,7LINK,18,9,0xf8e9e12bc1a51b4de0a95feb5c58c49a89df7cd6,9,390000.0,1.85e-12,0.17,1e-18,1592247312,2020-06-15 18:55,burn,1591734757,2020-06-09 20:32,0.166646376,1e-18,-1.0,2.116111111,True,1591734757,2,4,0,0.3333333333333333,0.6666666666666666,0.0,0.06088462563282707,0.5041300293098854,0.0,2,2,0.6666666666666666,7506,306.756802386248449298,100.0,0.0,306.756802386248449298
2020-06-09,0xbd8e5cf5d8553b2027e99e11f45ca8c4a577b92b,Wrapped Ether,WETH,FOMO Gaming Token 2,FMG2,0xf4de75807efe020209400d135bd67c581f0fb26b,FOMO Gaming Token 2,FMG2,18,17,0xd1748350759f80f2eae5f8c4eb1398ef1620fda7,17,8000000.0,1.43e-12,3.5,1e-18,1591746600,2020-06-09 23:50,burn,1591746600,2020-06-09 23:50,3.721257926,1e-18,-1.0,5.298888889,True,1591746600,1,15,0,0.0625,0.9375,0.0,0.0,0.3521301701651969,0.0,9,6,1.2857142857142858,8051,5291.502622129181180003,100.0,0.0,5291.502622129181180003
2020-06-09,0x7665fecb393ca45061a6338662751d6cf45a854d,EthPrivate,ETHX,Wrapped Ether,WETH,0x1784741c185b6ba6b7a1c2238fcd67cc38d64c96,EthPrivate,ETHX,18,636,0x008882c5e6d661931e8c0ee3253e95e1faa4ab08,636,12014834.08,2.12e-12,97.39151948,1e-18,1591758437,2020-06-10 3:07,burn,1591758437,2020-06-10 3:07,16.51176355,1e-18,-1.0,16.72888889,True,1591758437,7,622,6,0.011023622047244094,0.9795275590551181,0.009448818897637795,0.08775682716028085,0.24921075784498076,0.41651284351441337,310,312,0.9904153354632588,57967,34207.352249123422940762,100.0,0.0,34207.352249123422940762
2020-06-10,0x067e1a579e52747d5a8c8fb428ab6df20b8d265f,XLink,XLNK,Wrapped Ether,WETH,0xbe0e97a8e67073cc5f004fac5f1693db546472bd,XLink,XLNK,18,6,0xcd8cbe4f338f1cfd6612ca3fe0374406c67d3338,6,15000000000.0,1.86e-11,43.0,1e-18,1591759421,2020-06-10 3:23,burn,1591759421,2020-06-10 3:23,43.12509464,1e-18,-1.0,1.119722222,True,1591759421,1,4,0,0.2,0.8,0.0,0.0,0.296,0.0,3,1,1.5,3125,803118.920210450527024132,100.0,0.0,803118.920210450527024132
2020-06-09,0x827e1a19078337c00e6a2590641eb95354fcd18d,0xBizcoin,0XBZC,Wrapped Ether,WETH,0x8b1085f856277721e7929e4e3cfcc95566341a1d,0xBizcoin,0XBZC,18,65,0x9ca837b9ce69a8359f1da988475691a421d0fc2c,65,1000000.0,2.92e-13,3.0,4e-18,1591762595,2020-06-10 4:16,burn,1591762595,2020-06-10 4:16,6.581334717,4e-18,-1.0,11.69194444,True,1591762595,2,62,0,0.03125,0.96875,0.0,0.34041844861584164,0.35801172885349175,0.0,44,18,2.3157894736842106,39049,1908.875068650232780992,100.0,0.0,1908.875068650232780992
2020-06-09,0x6962a9e7a18265784c0ca97cd56fc814a2ba4610,GHOSTX,GHOSTX Private,Wrapped Ether,WETH,0x32fcf6796ddc3e22fd2d4fbc6b7bb496c9eec8ea,GHOSTX,GHOSTX Private,18,85,0x630935d6f4f91abbedd47ec2ca345a064447dcd7,85,55000000.0,1.31e-12,18.0,1e-18,1591763218,2020-06-10 4:26,burn,1591763218,2020-06-10 4:26,24.15129443,1e-18,-1.0,12.30166667,True,1591763218,1,83,0,0.011904761904761904,0.9880952380952381,0.0,0.0,0.7652798702051222,0.0,51,32,1.5454545454545454,43145,31464.265445104546408743,100.0,0.0,31464.265445104546408743
2020-06-08,0x03ad199673cf7194c0b14675d9d3d219e78fd9b8,King Of Fomo,KOF,Wrapped Ether,WETH,0x6684a1273299f68e627afff6791170bb004e1a2e,King Of Fomo,KOF,18,35,0x12dd8a82f2d1fcfa7293a31414619d95df378d1a,35,2000000.0,1.24e-12,1.9,1e-18,1591769553,2020-06-10 6:12,burn,1591769553,2020-06-10 6:12,1.585577806,1e-18,-1.0,39.66694444,True,1591769553,1,33,0,0.029411764705882353,0.9705882352941176,0.0,0.0,0.1635007458975634,0.0,16,17,0.8888888888888888,40220,1949.358868961792780367,100.0,0.0,1949.358868961792780367
2020-06-09,0x74af4c33ec6ca663eb1336c9024eec6669851df7,XDXDao,XDX,Wrapped Ether,WETH,0x34f06527a3646fc64492fcdeebef668747df0cc7,XDXDao,XDX,4,19,0x5262c72f1feb98a0d38760ab2e50670234265524,19,100000000.0,0.0001,5.0,3.54e-12,1591777295,2020-06-10 8:21,burn,1591777295,2020-06-10 8:21,7.926025502,3.54e-12,-1.0,14.98972222,True,1591777295,1,17,0,0.05555555555555555,0.9444444444444444,0.0,0.0,0.09305259986063767,0.0,13,4,2.6,53099,0.002236067977498789,100.0,0.0,0.002236067977498789
2020-06-10,0x4000cd3c43bee0b4e2b4aa20e2e442f9f45098a6,Wrapped Ether,WETH,HIPOWER,HPOW,0xf9746be64118e549afb0c1132d417127ae8f0db9,HIPOWER,HPOW,18,15,0xe14899ca15fb1bfd1b81af0c185b129707d09eec,15,25000000.0,6.34e-12,0.1,1e-18,1591780872,2020-06-10 9:21,burn,1591780872,2020-06-10 9:21,0.843198786,1e-18,-1.0,2.0275,True,1591780872,2,12,0,0.14285714285714285,0.8571428571428571,0.0,0.20930232558139536,0.4960311934270993,0.0,10,2,3.3333333333333335,7181,5328.194402265758738988,100.0,0.0,5328.194402265758738988
