createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.decimals,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_our,is_rugpull,feature_timestamp
2020-11-15,0x9423082b0674f1bd50089d8d64a611d4d99b56e3,RADR Network,RADR,Wrapped Ether,WETH,0x5a03d464e346b7276ead944b21f814c11c5447f5,RADR Network,RADR,18,14,0xee83f1bdd67b7c0178684b3215deb17c523a7137,14,120000.0,8.49e-14,12.0,1.2e-17,1605444607,2020-11-15 12:50,burn,1605444607,2020-11-15 12:50,14.16763593,1.2e-17,-1.0,8.501666667,True,1605444607
2020-11-13,0x7b84fbada4b1a48df07fad063f919804c4eb59dc,ORO Token,ORO,Wrapped Ether,WETH,0xb2bec07ce6dc751391ed58231cb34e57d3a76d51,ORO Token,ORO,18,68,0x68eb9d4ae317ffca312e8755e08512482643835e,68,1400000.0,5.4e-14,255.0,1.9e-17,1605445551,2020-11-15 13:05,burn,1605445551,2020-11-15 13:05,350.2593871,1.9e-17,-1.0,55.75388889,True,1605445551
2020-11-13,0x4eda9e8d7db94543f2e0ca1cfabe6c396cacd9fd,CyberFi,CyberFi,Wrapped Ether,WETH,0x767f02b92fdf8b737af2af3c4e90df5bac0872da,CyberFi,CyberFi,18,111,0xf41406dd59d92705f176c402e0f681ce6238262c,111,100000.0,1.5e-14,200.0,6.7e-17,1605447819,2020-11-15 13:43,burn,1605447819,2020-11-15 13:43,298.924338,6.7e-17,-1.0,45.8,True,1605447819
2020-11-13,0x0ce773d3280dbef56d77cd046f37f2b5010b8f3d,Banaswap,BAS,Wrapped Ether,WETH,0x3d7895cd4231160e93c2b49f7b38d53e4222ec55,Banaswap,BAS,18,25,0xa2d50cf6c05016bf187073b6bbd1b1d57fe0c916,25,300.0,8e-15,4.1,1.26e-16,1605448350,2020-11-15 13:52,burn,1605448350,2020-11-15 13:52,4.391059557,1.26e-16,-1.0,53.915,True,1605448350
2020-11-15,0x53f7eb0ef567222b8a2daff1345adb6990311f8c,Kanva,KNV,Wrapped Ether,WETH,0x2fbaa1426fd80fdafe5118553a25e4800f1aa4e3,Kanva,KNV,18,28,0x34539dab421084e02bad729517287c5b157e0d41,28,5852.0,1.18e-14,42.0,8.5e-17,1605450821,2020-11-15 14:33,burn,1605450821,2020-11-15 14:33,42.05314363,8.5e-17,-1.0,3.031388889,True,1605450821
2020-11-14,0x39935609e843dcfa010828f1ebf2ecf21b88220a,S.J.G.S.M.,SJG,Wrapped Ether,WETH,0x5107f3f0f6333d0f41b836be7ecf76554584724d,S.J.G.S.M.,SJG,8,19,0x88b8e203f8e80b1b349d05cc6a4cf149b959bef9,19,0.025,0.00654361,0.025,7.01e-05,1605450910,2020-11-15 14:35,burn,1605450910,2020-11-15 14:35,0.023356192,7.01e-05,-0.997,26.25583333,True,1605450910
2020-11-15,0x89f5fb105152e449625e26d89dfec2541e39e32f,FlashLink��,FLNK,Wrapped Ether,WETH,0xa89348bf5fc810e6758e2e86d3ca2f57b43df6a9,FlashLink��,FLNK,18,12,0x49854e2b4507cdfe57af1d4105cad51378f28ec2,12,1100.0,7.8e-15,11.0,1.29e-16,1605450913,2020-11-15 14:35,burn,1605450913,2020-11-15 14:35,14.1085,1.29e-16,-1.0,5.348611111,True,1605450913
2020-10-02,0x6542500fa4e4c25b0f85bd508eb64e087ae70baf,STONKS,STONK,Wrapped Ether,WETH,0x3e738904cf94bb4f16404ba38a6b48e544406337,STONKS,STONK,18,7,0x4fa5cc3d73f84097c160bf9d2938ab6beba0d029,7,9500.0,8.881560747,0.4,0.00388,1605452749,2020-11-15 15:05,burn,1605452749,2020-11-15 15:05,1.292585322,0.003877756,-0.997,1050.499444,True,1605452749
2020-10-16,0xf89ab458d84008f9cfaa5491762bbff4b6e242bb,DOGZ,DOGZ,Wrapped Ether,WETH,0x82a77710495a35549d2add797412b4a4497d33ef,DOGZ,DOGZ,18,1364,0xf6bc25d5a527dc29f77f9da1ba2f09e99416b5fe,94,110010.0,10160242.45,0.0048,0.125,1632666038,2021-09-26 14:20,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1605453098
2020-11-07,0x5993c460697d7739e5333d896a8b78995662831c,Borg,Borg,Wrapped Ether,WETH,0x89f28728d7af84d806ca92faaaa7795f27c032d5,Borg,Borg,18,287,0xf381cbea889663e03dba048d090392915e77f47f,287,10000.0,53.76274664,5.0,0.00858,1605455469,2020-11-15 15:51,burn,1605455469,2020-11-15 15:51,2.860964813,0.008582894,-0.997,186.7541667,True,1605455469
2020-11-15,0x8fe6f11b1f885e9d2ff11a8c3286c37aba91f82c,Wrapped Ether,WETH,BlueWhale,BLW,0xf01da5d79570691840ed01194d6c4392b3499bea,BlueWhale,BLW,18,130,0x3ac3ba4510db64e1d9cbb364f95a5672cbe2b30b,130,210000.0,2.21e-14,100.0,4.6e-17,1605455757,2020-11-15 15:55,burn,1605455757,2020-11-15 15:55,208.7389789,4.6e-17,-1.0,2.708333333,True,1605455757
2020-11-15,0x3cc87aadd54882a81a3feb1ef4b5cd972b9fb11d,MiniVault Finance,miniCORE,Wrapped Ether,WETH,0x7e470ea3e37d554635cb966c286d8b142b6e8045,MiniVault Finance,miniCORE,18,71,0xd55a722f2f488caec4bda7f7ebda5783c3bd6852,71,3000.0,3.21e-15,100.0,3.13e-16,1605457155,2020-11-15 16:19,burn,1605457155,2020-11-15 16:19,171.0636603,3.13e-16,-1.0,2.936388889,True,1605457155
2020-11-15,0x4cb47164ff8931ddc3662acc8982f0e7c3607859,JAAX.FINANCE,JAAX,Wrapped Ether,WETH,0x5555d5c1695cd1ea43c0e13ffcbccd9de14385ff,JAAX.FINANCE,JAAX,18,12,0xe41bb91b16581a8553dfdebc18147eabbdef8bf0,12,370.0,3.01e-15,34.0,3.33e-16,1605458935,2020-11-15 16:48,burn,1605458935,2020-11-15 16:48,37.31432609,3.33e-16,-1.0,2.874166667,True,1605458935
2020-11-15,0x00af5a101f39d02932170d0b09655607b480f2d9,BCHAT,BCHAT,Wrapped Ether,WETH,0x38860c49918a0a6ea11431f3ca38b5c32a8b70fe,BCHAT,BCHAT,18,9,0x65c64827de455749447cfa489bdf266932d64f77,9,10000000.0,2.95e-13,100.0,4e-18,1605462405,2020-11-15 17:46,burn,1605462405,2020-11-15 17:46,107.180095,4e-18,-1.0,1.6625,True,1605462405
2020-11-15,0x5971ad891c007c8533d7d26f3661aedd46ab3557,dmon.finance,dmon,Wrapped Ether,WETH,0x0dc361a94ee857deb2311c268431b94edaa4ed45,dmon.finance,dmon,8,11,0xfa5a264664ee95ff43ddb1673def5d4fddfbd301,11,617500.0,2e-08,20.5,5.86e-13,1605463336,2020-11-15 18:02,burn,1605463336,2020-11-15 18:02,20.83977301,5.86e-13,-1.0,1.554444444,True,1605463336
2020-10-03,0xc09b8ae6d508e6ff8e5d749ae672b94b7730b7e5,Geomart,GEOM,Wrapped Ether,WETH,0x3f76352d0fc7b584b258b5434000ea68f2735a55,Geomart,GEOM,18,16,0x66b6cec04b7b908fe651231d3e09002ffd3ddb27,16,100.0,4.65e-15,1.0,2.17e-16,1605463364,2020-11-15 18:02,burn,1605463364,2020-11-15 18:02,2.361532993,2.17e-16,-1.0,1029.924722,True,1605463364
2020-11-01,0x6b22741df8ab6de70416675c8ee6af896fd980eb,Gravitas.Financial,GIFT,Wrapped Ether,WETH,0x0f956036a60e141c68bca12f1c6c2b458a56bbb2,Gravitas.Financial,GIFT,18,13,0x2ded846cdd371494c6678637305dfb08a71df467,13,0.001,7.93e-09,5.0,2.06e-10,1606614457,2020-11-29 1:47,swap,1605463632,2020-11-15 18:07,5.009265593,0.010043618,-0.997994992,340.6291667,True,1605463632
2020-11-12,0xe32c9dc3f193c8669811a1058b7782a4ef783413,2017 again,S2017,Wrapped Ether,WETH,0x027cd86e892c3f8fd482cb30dc73de030c546503,2017 again,S2017,18,32,0x5463c90cc323e1c73366bb3c62027e76b4820fca,32,40.0,0.144996983,5.0,0.0125,1605463778,2020-11-15 18:09,burn,1605463778,2020-11-15 18:09,4.158919221,0.012476758,-0.997,73.76861111,True,1605463778
2020-11-14,0xb38b13a053431b0d241e6d5788f79f80a6805631,Wrapped Ether,WETH,unn.fund,UNN,0xfbbf45e89b67a20a7acde5a30016f3975f283d73,unn.fund,UNN,18,26,0xd61b5e607bdf060f196aab0319fc7d8a2fc6bd9b,26,41800.0,37529.66633,40.0,0.000107,1605464565,2020-11-15 18:22,burn,1605464276,2020-11-15 18:17,56.45416616,0.08731882,-0.998453279,21.18805556,True,1605464276
2020-11-14,0x73f08eb9fea7cd0d56f6c3c5fb75599f2a7e14a6,csunis.com,CON,Wrapped Ether,WETH,0xb487e5b4ea3086b14476a549b377ef4d0209c520,csunis.com,CON,18,33,0x2bf6e4f1ef7d4316eac851dba1e3cd4f89344b23,33,40800.0,37755.15118,50.0,0.000239,1605464628,2020-11-15 18:23,burn,1605464280,2020-11-15 18:18,69.34145046,0.145646178,-0.99789958,20.42416667,True,1605464280
2020-11-14,0xc74e014a0f2b5befbc56f42d1c741242f6985368,covault.network,CORIA,Wrapped Ether,WETH,0x8f4f3bdffe47d91b929148469545d6d4ce84ef19,covault.network,CORIA,18,16,0xcad2fc1ea274bab34071c65564314a416dbd342b,16,41800.0,25165.99738,5.0,4e-05,1605464540,2020-11-15 18:22,burn,1605464396,2020-11-15 18:19,12.06882793,0.026399272,-0.997812607,21.87083333,True,1605464396
2020-11-14,0xaf891592d48cb3ba861a59f6c6f5cc036fa2790d,Wrapped Ether,WETH,AntiSwiss,aSWISS,0xd712662fe5f61bf2e590f7d938efe686402426fe,AntiSwiss,aSWISS,18,53,0xd200d8e72e617b2fc2c6622e301af5264420a5b3,53,1750.0,5.812095549,3.5,0.00727,1605465227,2020-11-15 18:33,burn,1605465227,2020-11-15 18:33,2.42222374,0.007266671,-0.997,25.37055556,True,1605465227
2020-11-02,0xfee114342537a104227901310cf37cca20758b76,Wrapped Ether,WETH,Keep3rFinance,K3PF,0xf33dfdecadf2d296a811542c0af8d33f30a9bc24,Keep3rFinance,K3PF,18,7,0x945e635b63ff40c67ff1845729d3df1f4534efba,7,10.0,1e-14,0.1,1.01e-16,1605466121,2020-11-15 18:48,burn,1605466121,2020-11-15 18:48,5.00397879,1.01e-16,-1.0,316.1908333,True,1605466121
2020-11-15,0xe131c51ab4d98aba74940d6588f48687ea78b7fd,YFIV Money,YFIV,Wrapped Ether,WETH,0x18acbf656dd30ff4f4d6af96dc620511f927dfed,YFIV Money,YFIV,6,13,0xee83f1bdd67b7c0178684b3215deb17c523a7137,13,6000.0,1e-06,12.0,4.73e-11,1605467091,2020-11-15 19:04,burn,1605467091,2020-11-15 19:04,12.6835633,4.73e-11,-1.0,6.152222222,True,1605467091
2020-11-15,0xf8b8b6b95fc9136b2355b002e9f7a187a71654d4,ideaology.io,IDEA,Wrapped Ether,WETH,0x3b251da41a1a472de228ccc08548764e95a35eb6,ideaology.io,IDEA,18,107,0x5e5ac963e6d3b3fc5908577ec491cdc7fa5c5e2d,107,100000.0,4.63e-15,120.0,2.18e-16,1605467573,2020-11-15 19:12,burn,1605467573,2020-11-15 19:12,376.6351251,2.18e-16,-1.0,15.13694444,True,1605467573
2020-11-15,0x48a0ecdd888e8f7fb1d7a27e174f511b6efcf1c1,PayFbit.com,PFBT,Wrapped Ether,WETH,0x2bed89dec873751004a874868871457c2120c020,PayFbit.com,PFBT,18,116,0xb645755b62c57fe4cd585ba5d3023654bba626bd,116,10000000.0,5.42e-14,200.0,1.9e-17,1605467573,2020-11-15 19:12,burn,1605467573,2020-11-15 19:12,414.8084927,1.9e-17,-1.0,15.23027778,True,1605467573
2020-11-15,0x011ca19c81be42a15eb7de676af05d908c5c77c9,Wrapped Ether,WETH,Privacy Coin,PRIVACY,0xeb76898373288745b599172d0e34279c58343840,Privacy Coin,PRIVACY,18,66,0x65c64827de455749447cfa489bdf266932d64f77,66,500000.0,3.84e-14,100.0,2.7e-17,1605469380,2020-11-15 19:43,burn,1605469380,2020-11-15 19:43,184.5034662,2.7e-17,-1.0,1.358055556,True,1605469380
2020-11-14,0x3a09a60d67af7c09537b65b6605a969689dfe11e,lukso.network,LYXE,Wrapped Ether,WETH,0x616f352fc301428a10a14e4f0aab0554ca194619,lukso.network,LYXE,18,11,0x67dd2a86ff7635609bcd83baacb7305986ead643,11,3066.0,3.68e-14,2.0,2.8e-17,1605469981,2020-11-15 19:53,burn,1605469981,2020-11-15 19:53,3.643693646,2.8e-17,-1.0,21.13277778,True,1605469981
2020-10-29,0x3dfc05313c58840c0b419c0f2c30c8801e60c481,PampLottery,PML,Wrapped Ether,WETH,0x4536b39b30ce0e213fd449d8fba96909d8870501,PampLottery,PML,18,98,0x0ead2ecaab25ac60b6bdc5dd4093a7122becaed1,98,50.0,0.11755262,0.08,0.000316,1605471174,2020-11-15 20:12,burn,1605471174,2020-11-15 20:12,0.105334511,0.000316004,-0.997,406.3897222,True,1605471174
2020-11-15,0x034de6e59265bfa240192b8d23901349bd6978bf,IGNITE,IGN,Wrapped Ether,WETH,0xac0138f70613b03bb68eb713a1b0ee807b4292d2,IGNITE,IGN,18,22,0x6252a15c706ac6d9e41311f53d925350ff6371d0,22,450.0,3.86e-15,5.0,2.6e-16,1605472474,2020-11-15 20:34,burn,1605472474,2020-11-15 20:34,12.30972445,2.6e-16,-1.0,1.631111111,True,1605472474
2020-11-14,0x4380b47cda817a974abc2659edaeff658444cbbf,UNICORN TOKEN,UCORN,Wrapped Ether,WETH,0x76ca4549ecc09003edea1a5456db25bddb674216,UNICORN TOKEN,UCORN,6,11,0x53be67c741b312578689bcc4e601062edd6a9b75,11,920.0,2.113867,1.5,0.00588,1605472785,2020-11-15 20:39,burn,1605472785,2020-11-15 20:39,1.961354963,0.005884065,-0.997,20.85416667,True,1605472785
2020-10-16,0x6b1455e27902ca89ee3abb0673a8aa9ce1609952,Wrapped Ether,WETH,Pepedex,PPDEX,0xf1f508c7c9f0d1b15a76fba564eef2d956220cf7,Pepedex,PPDEX,18,7082,0x29725cb1fbd4c7e38116a34651b93bae7581bbf1,7082,2.0,33431.67721,0.15,20.1,1635820736,2021-11-02 2:38,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1605475316
2020-11-15,0xa801a3acb7b4fce9428964211f1ebaab9edf8e33,Meteor Token,METEOR,Wrapped Ether,WETH,0xa2ce001343c0ce436cc7da2df55ce03804712712,Meteor Token,METEOR,18,83,0x65c64827de455749447cfa489bdf266932d64f77,83,2800000.0,8.17e-14,100.0,1.3e-17,1605478572,2020-11-15 22:16,burn,1605478572,2020-11-15 22:16,205.4845984,1.3e-17,-1.0,2.540833333,True,1605478572
2020-11-15,0x0682a695e9c1e4c530df3dad24c862333d3f3563,TradeX Token,TXH,Wrapped Ether,WETH,0x5432c580e34f590f4dd901b825ddeb92e905e826,TradeX Token,TXH,18,7,0x8aedd28b6a87a36a8212d8458c0b8c20a1fa3266,7,5000.0,1.99e-13,0.1,6e-18,1605482628,2020-11-15 23:23,burn,1605482628,2020-11-15 23:23,0.112721069,6e-18,-1.0,9.576944444,True,1605482628
2020-11-15,0xb2dd680bc60ee31094755de362959c815d229871,�ؽ�,�ؽ�,Wrapped Ether,WETH,0x579049e1b5c6193e096f00dbbb8f8785b7817be2,�ؽ�,�ؽ�,18,44,0xebab22fe26f1a2722083cc2fdc63ede45d30b0e4,44,100000.0,5.23e-14,15.0,2e-17,1605482894,2020-11-15 23:28,burn,1605482894,2020-11-15 23:28,23.47669249,2e-17,-1.0,11.57027778,True,1605482894
2020-08-15,0x1258c0ba4a8ba0da752c48bb3bdb6d418cdbca33,Wrapped Ether,WETH,Uniswap Honor Points,UHP,0xcd2b2a04ca460467907c88f12de12033ed849440,Uniswap Honor Points,UHP,18,64,0x3a3fda65fced86fd603979b992aed8e0ec9ad676,64,6900.0,2.48e-13,1.0,5e-18,1605485640,2020-11-16 0:14,burn,1605485640,2020-11-16 0:14,1.124838897,5e-18,-1.0,2221.870556,True,1605485640
2020-11-15,0x8f90b9cfebb995b0636842f80cffbc43557ffbf6,Voda,Voda,Wrapped Ether,WETH,0x2667f5129f5d25002028b0dcb283a2759f4a08a9,Voda,Voda,18,14,0xd55a722f2f488caec4bda7f7ebda5783c3bd6852,14,650000.0,7.62e-14,100.0,1.4e-17,1605486329,2020-11-16 0:25,burn,1605486329,2020-11-16 0:25,105.82894,1.4e-17,-1.0,7.921111111,True,1605486329
2020-11-12,0x921d647de137c6b8478698fdd3d2317265139fdc,Wrapped Ether,WETH,KittySwaps,KITTY,0xfd62231d4aff6643a391dd05dbb719b8129e75d9,KittySwaps,KITTY,18,12,0x6a433c7a024ec6abec52334780a973765f952999,12,20.0,4.03e-15,1.0,2.49e-16,1605486379,2020-11-16 0:26,burn,1605486379,2020-11-16 0:26,1.819454976,2.49e-16,-1.0,77.06833333,True,1605486379
2020-11-15,0x0b7aec17ea6a4f2d9a5ad423f94c0260c75114b1,Parm Finance,PARM,Wrapped Ether,WETH,0x167f4190e1180dd4ca0056b236ffc9ee731a6f8a,Parm Finance,PARM,18,13,0x933357615d1234cbe64823909962191ed730c9de,13,2750000.0,1.68e-13,80.0,6e-18,1605487524,2020-11-16 0:45,burn,1605487524,2020-11-16 0:45,88.29935375,6e-18,-1.0,8.641666667,True,1605487524
2020-11-15,0x382e6edd71458533c22965a4867da3321ebeab37,LID Protocol,LID,Wrapped Ether,WETH,0x7abc26de31dad72fdd1d504f234d09e36e756f30,LID Protocol,LID,18,7,0x1f288ce8aa2dd4e668814526d3fbbe2fda5fe45d,7,10000.0,1.41e-14,50.0,7.2e-17,1605487625,2020-11-16 0:47,burn,1605487625,2020-11-16 0:47,50.30030525,7.2e-17,-1.0,10.29833333,True,1605487625
2020-11-15,0x3464bb50dc536c7c2756fe459bcb39b9e344bb74,BarnBridge,BOND,Wrapped Ether,WETH,0x8b45575d567f90ad717357744121347dcee52d33,BarnBridge,BOND,18,7,0x8f5f5f2beee6e0f7f62fc62d865e16c16d075f58,7,2000000.0,1.43e-13,90.0,7e-18,1605487625,2020-11-16 0:47,burn,1605487625,2020-11-16 0:47,93.60279962,7e-18,-1.0,9.359722222,True,1605487625
2020-11-14,0x8ab681b6413da3e33ab3feb0dc9fb71553824f8d,DOS.Network,DOS,Wrapped Ether,WETH,0xb2301e71b18fa7fe18102091c801d85acd2751ad,DOS.Network,DOS,18,6,0x1f288ce8aa2dd4e668814526d3fbbe2fda5fe45d,6,18000000.0,5.22e-13,60.0,2e-18,1605487693,2020-11-16 0:48,burn,1605487693,2020-11-16 0:48,62.95,2e-18,-1.0,40.25527778,True,1605487693
2020-10-17,0x4de126d4940bb9a183e9b692d7f7dd5abb2638c5,Wrapped Ether,WETH,ResearchCoin,RSC,0xd101dcc414f310268c37eeb4cd376ccfa507f571,ResearchCoin,RSC,18,335,0xa2e404e9318b2bcfa954bc807ec721554ffbd537,335,18000.0,81215.3031,0.2,0.525,1635232198,2021-10-26 7:09,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1605488421
2020-10-28,0x3caa121879b9621ea3c0315e730070ae7ec77680,Synapse Finance ,SYP,Wrapped Ether,WETH,0x2a5675c458652a521150b7fa9a96ad2187b4c30f,Synapse Finance ,SYP,18,8,0x3392bbccab8578c35c119d1e2e72c1f1960deeb1,8,0.01,0.010138644,0.05,1e-18,1623634855,2021-06-14 1:40,burn,1605489329,2020-11-16 1:15,0.020500863,2.3e-17,-1.0,452.3483333,True,1605489329
2020-11-15,0xe038b2a2d241d7f0767445c348bb91aa6e4ce09a,Wrapped Ether,WETH,SAV3 THE WORLD,SAV3,0xd5257ffc696b3052b47a132cef3b20c570c2fefa,SAV3 THE WORLD,SAV3,18,13,0x61156b51d1e00d8e1f25ade4a1fb9a78f9efc747,13,10000000.0,6.49e-13,23.5,2e-18,1605490193,2020-11-16 1:29,burn,1605490193,2020-11-16 1:29,23.62316613,2e-18,-1.0,2.766944444,True,1605490193
2020-11-16,0x8c2f89e8db80cbeeeca5ff4216a41b218c46ae31,unislush.finance,SLSH,Wrapped Ether,WETH,0x0780fc115efbd12ec1733230079092be33551687,unislush.finance,SLSH,18,8,0x7e7f877879e304a5e76c8a7620b305bc320c0571,8,10000.0,11425550.84,13.8,0.0121,1605575808,2020-11-17 1:16,swap,1605490932,2020-11-16 1:42,14.09991566,0.00991566,-0.999296757,1.018888889,True,1605490932
2020-11-15,0xc3dd22ca4cea9bf373560f7fa400c4cfa707ca34,���ڬܬڬ߬�,���ڬܬڬ߬�,Wrapped Ether,WETH,0x96131b192fe6ea8267f9cb00eb35cab0c2890d4b,���ڬܬڬ߬�,���ڬܬڬ߬�,18,48,0xebab22fe26f1a2722083cc2fdc63ede45d30b0e4,48,100000.0,4.44e-14,15.0,2.3e-17,1605491080,2020-11-16 1:44,burn,1605491080,2020-11-16 1:44,27.69032539,2.3e-17,-1.0,1.956666667,True,1605491080
2020-10-17,0xf248959d7aa50cd47b448f507063eaa6cc5404c4,Wrapped Ether,WETH,Presearch,PRE,0xec213f83defb583af3a000b1c0ada660b1902a0f,Presearch,PRE,18,8954,0xf40493f69b36e26f4711a51451bd8d54e69f1f28,6816,100000.0,985828.8165,4.026,65.2,1635859159,2021-11-02 13:19,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1605491616
2020-11-07,0xd07e18341d0227966009ba2a23b1b684ad00a251,Gold Hoe One,HOE,Wrapped Ether,WETH,0x76188731675f0baaff3368a0a949b4d8ce263b82,Gold Hoe One,HOE,6,13,0xe493076b35132a8a88134a4d7ccf44a157135e38,13,4.0,1e-06,2.0,7.5e-10,1605492848,2020-11-16 2:14,burn,1605492848,2020-11-16 2:14,4.912933084,7.5e-10,-1.0,209.9925,True,1605492848
2020-11-08,0x6c6c0f5da3869c394b32bf4f38f59bc2811c5889,UPPER DECK SUPER,UDS,Wrapped Ether,WETH,0x5734ba36c72aed5385a92c837ffdfabc5f77f443,UPPER DECK SUPER,UDS,6,9,0xe493076b35132a8a88134a4d7ccf44a157135e38,9,200.0,1e-06,4.0,1.61e-10,1605492939,2020-11-16 2:15,burn,1605492939,2020-11-16 2:15,4.566266295,1.61e-10,-1.0,182.9836111,True,1605492939
2020-11-15,0x3975fb96223d73a41ebf2bd9c2d49cac332c26d3,NFTfi.com,NFTFI,Wrapped Ether,WETH,0x41104912c803e59168de72f69e8efacc24c672b0,NFTfi.com,NFTFI,18,24,0x1f0ad75ba09e7cce2f72bc55239ccd0eba871aa0,24,1200000.0,8.27e-14,160.0,1.3e-17,1605494065,2020-11-16 2:34,burn,1605494065,2020-11-16 2:34,167.5406747,1.3e-17,-1.0,22.49944444,True,1605494065
2020-11-14,0xc50ac7b3eb3b52ccc7b5d814d626f31162025267,Swedish Token,SWEDISH,Wrapped Ether,WETH,0x4919386ec676a61f59974cc45a61148440665b58,Swedish Token,SWEDISH,18,108,0xb6c6e354dfb423b083d63dcf1f74772d4092de36,108,9700.0,26.16094715,5.0,0.0169,1605495939,2020-11-16 3:05,burn,1605495939,2020-11-16 3:05,5.623084879,0.016869255,-0.997,29.17444444,True,1605495939
2020-11-15,0x7de0be8eda28e159d86647fda12d1e37e886521e,VaultXP.Finance,VAULTXP,Wrapped Ether,WETH,0x6464235f6f1ab7bcdc553605eceeaf9bfe4dc5b2,VaultXP.Finance,VAULTXP,18,36,0x844eb992c2da0e1ceaa383f558488f877286819f,36,10800.0,6.99e-15,180.0,1.44e-16,1605496978,2020-11-16 3:22,burn,1605496978,2020-11-16 3:22,199.6142579,1.44e-16,-1.0,17.62888889,True,1605496978
2020-11-16,0x90d7d2c0403cae3635f2644db65d810cf59b974b,�ǵ���,�ǵ���,Wrapped Ether,WETH,0xb8902a34295fb7372cd9b85a908bb62701ec1afd,�ǵ���,�ǵ���,18,42,0xebab22fe26f1a2722083cc2fdc63ede45d30b0e4,42,100000.0,4.59e-14,20.0,2.2e-17,1605497318,2020-11-16 3:28,burn,1605497318,2020-11-16 3:28,30.8638048,2.2e-17,-1.0,1.533611111,True,1605497318
2020-11-15,0xe14839e9447c0b11de60c851d636c67f47e79a7c,lukso.network,LYXe,Wrapped Ether,WETH,0xafedb47f748d6f368998465b35038fcf31842a7b,lukso.network,LYXe,18,9,0x8693e2f580651afafbc0fbce5fedc9aea96d29ab,9,10000000.0,7.28e-14,20.0,1.4e-17,1605500292,2020-11-16 4:18,burn,1605500292,2020-11-16 4:18,195.1,1.4e-17,-1.0,9.05,True,1605500292
2020-11-15,0x45b2cefc5b02506c9a1bd1be2c28d2ebb2b44e0d,DIE,DIE,Wrapped Ether,WETH,0x1c6529b56169b674dd471634b4f68ce67f7129d6,DIE,DIE,18,29,0x4602d3b15492a492934b64e1886508cf595d95da,29,6400.0,4.26e-15,200.0,2.36e-16,1605502331,2020-11-16 4:52,burn,1605502331,2020-11-16 4:52,266.0746924,2.36e-16,-1.0,17.86222222,True,1605502331
2020-10-14,0x8f698f28dfe8cbe0102b30d98aac7575e971baf2,Wrapped Ether,WETH,EART,EART,0xccea7fd8d99a6cd60262cecef8a4daff38cb61b0,EART,EART,18,30,0x401d686e42c1fcf76e200e3a2d2f1685972d9ab7,30,38.6,2.35e-13,0.01,5e-18,1605505861,2020-11-16 5:51,burn,1605505861,2020-11-16 5:51,0.365567692,5e-18,-1.0,783.5316667,True,1605505861
2020-11-15,0x0c6b2a1d5fd686bfba9f4b30ed2edfb6ef5295d0,Sav3.org,SAV3,Wrapped Ether,WETH,0x1255693804e46e6a42d340c0f66eb2a572bfc763,Sav3.org,SAV3,18,11,0x94e9d90da6c9f5039afcab529f0ac95b0d179596,11,500000.0,9.01e-14,50.0,1.2e-17,1605507175,2020-11-16 6:12,burn,1605507175,2020-11-16 6:12,55.49441811,1.2e-17,-1.0,8.0725,True,1605507175
2020-11-15,0xbd1ac21febcf73657c4c6fc9a495aba9661992df,Wrapped Ether,WETH,Rainbow Coin,RANC,0xf6cf4f534b4aedfe7d06243a5ff69e028014f85b,Rainbow Coin,RANC,18,65,0x65c64827de455749447cfa489bdf266932d64f77,65,800000.0,5.05e-14,100.0,2e-17,1605508175,2020-11-16 6:29,burn,1605508175,2020-11-16 6:29,177.7888682,2e-17,-1.0,8.170833333,True,1605508175
2020-11-15,0x4447305dee8497f069bcf6a04309ed7965fa8c31,Wrapped Ether,WETH,AIQI token,AIQI,0xe029200a6e3d0ba3e9a3a4360459c40d2a261781,AIQI token,AIQI,18,16,0xe6f5b13fc9375d31411df087db683ff6c0a67036,16,2400.0,6.557845518,2.0,0.0066,1605508408,2020-11-16 6:33,burn,1605508408,2020-11-16 6:33,2.198424472,0.006595273,-0.997,26.41694444,True,1605508408
2020-11-16,0xeeceac126d01dd8162eb01ab13f503c2835cc9e5,Wrapped Ether,WETH,�??,ABEL,0xf9e3867a8ad40c59ff6e71ed1e317d45c8983094,�??,ABEL,18,41,0xc6bbb1ece2b5e6359a121bfc0a3908415a714050,41,150000.0,1.27e-13,10.0,8e-18,1605511476,2020-11-16 7:24,burn,1605511476,2020-11-16 7:24,9.698108131,8e-18,-1.0,7.185555556,True,1605511476
