createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_ratio,swap_ratio,burn_ratio,swap_rate,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,initial_supply,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
11054421,2020-10-14,0x12964d1c889b9a7498108a600156f35902eb0ac9,1.54e-15,6.49e-16,1.3e-15,0x849e619125d1405c6571c934095a1d8e480fdea0,rcore.finance,RCORE,1.54e-15,18,10,0x9a6a08c79ef791e8011fb0226f282074044dfc06,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,10.0,28.14814815,1602724075,2020-10-15 10:07,1,8,1,0,5050,37083,6,2,37083,burn,1602724075,2020-10-15 10:07,10.87291093,6.49e-16,-1.0,10.300833333333333h,True,1602724075,0.111111111,0.8888888890000001,0.0,2.0,16.77740986,0x821641eee2b359502dc96d3739dd8c0b7f0242cc,100.0,0.0,10000.0,0x9a6a08c79ef791e8011fb0226f282074044dfc06,110000.0,0.0,16.77740986,5000.239708
11058537,2020-10-15,0xc41e519144918880511aeff6f0504e0a3afd8476,1.9300000000000002e-15,5.1900000000000015e-16,1.04e-15,0x0c5e9f05caf190e4f7a44f1e09f4f6d558838b8a,SEALv2,SEALv2,1.9300000000000002e-15,18,12,0x821641eee2b359502dc96d3739dd8c0b7f0242cc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,9.9,25.0,1602750779,2020-10-15 8:32,1,10,1,0,3247,10190,5,5,10190,burn,1602750779,2020-10-15 8:32,8.153886713,5.1900000000000015e-16,-1.0,2.8305555555555557h,True,1602750779,0.090909091,0.909090909,0.0,0.833333333,15.73213272,0x821641eee2b359502dc96d3739dd8c0b7f0242cc,100.0,0.0,3543.0,0x821641eee2b359502dc96d3739dd8c0b7f0242cc,7086.0,0.0,15.73213272,2918.0
12284315,2021-04-21,0xa1cecd83a695e8a60066b8f626fd949c1bcf3a7e,1e-18,2.29e-10,2e-18,0xdeb5a4e23f8517f5dd64fb6e4b6600c0e994e969,KirkyCoin,KIRKY,2.29e-10,18,20,0x8212e29d9b5a17cd349e6c52ee871f356af09271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,4.0,500000000000.0,1619018593,2021-04-21 15:23,1,18,1,0,165,395,14,4,395,burn,1619018593,2021-04-21 15:23,6.195374502999999,1e-18,-1.0,0.10972222222222222h,True,1619018593,0.055555556,0.944444444,0.0,3.5,1414213.562,0x8212e29d9b5a17cd349e6c52ee871f356af09271,100.0,0.0,1000000000000.0,0x8212e29d9b5a17cd349e6c52ee871f356af09271,,0,1414213.5623731,500000000000
12543437,2021-05-31,0xe147ef36ed25faadea62cfd0e3c6cd6263f6c6e3,6.42e-10,1e-18,2e-18,0x5c23bde88fe89dd8d78ce27738c356d2d01d606c,Ripple Stock Token,xSTOCK,6.42e-10,18,23,0x8212c976839304c1f399d2c310ec1ae49fe32422,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,18.0,10000000000000.0,1622489253,2021-05-31 19:27,1,21,1,0,1447,7217,18,3,7217,burn,1622489253,2021-05-31 19:27,20.89618636,1e-18,-1.0,2.004722222222222h,True,1622489253,0.045454545,0.954545455,0.0,4.5,13416407.86,0x8212c976839304c1f399d2c310ec1ae49fe32422,100.0,0.0,10000000000000.0,0x8212c976839304c1f399d2c310ec1ae49fe32422,346723.0,0.0,13416407.86,0.0
12539353,2021-05-31,0x4f0d7c40223f65b5cfd0596b2f44044ce305bfc2,5.47e-09,1e-18,2e-18,0x1106787eccf5e661b9fbc33e66b2ed3edf17a8a7,BeauTiful.Token,BTT,5.47e-09,18,8,0x821205392d3783d3e0ae3ca9af7849a5f353949e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,2.85,100000000000000.0,1622435971,2021-05-31 13:39,1,6,1,0,518,9359,6,0,9359,burn,1622435971,2021-05-31 13:39,3.0854016910000004,1e-18,-1.0,2.5997222222222223h,True,1622435971,0.14285714300000002,0.857142857,0.0,6.0,16881943.02,0x821205392d3783d3e0ae3ca9af7849a5f353949e,100.0,0.0,100000000000000.0,0x821205392d3783d3e0ae3ca9af7849a5f353949e,10000000000000.0,0.0,16881943.02,0.0
13456567,2021-10-20,0x56489b3013edc1825b95988423985e4d5ca9dcb9,493000000000000.0,3.441189734,6.882379469,0x3cb3a117c86c8a2260632664c303e416050ab12a,BrolyInu,BROLY,493000000000000.0,9,553,0x82104b8064350b17da05580c88784afa0abe1adf,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,1.5,913000000000000.0,1636740110,2021-11-12 18:01,1,552,0,0,122808,0,275,277,1980475,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636740110,0.001814882,0.998185118,0.0,0.996376812,1170.2842460000004,0x82104b8064350b17da05580c88784afa0abe1adf,100.0,0.0,1000000000000000.0,0x82104b8064350b17da05580c88784afa0abe1adf,1000000000000000.0,0.0,0.0,-818750000000000.0
12884600,2021-07-23,0x45d0f08d662f1061b26c26f16a120086e2843faf,3.94e-10,1e-18,2e-18,0x8add6236d87c392afa28c07a6cb8c7bcc2fd7cb0,RugRelief - https://t.me/captainelement,$RR,3.94e-10,18,7,0x8208c4e32b83f52173ac6cafb845833773dfabed,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,6.0,1000000000000.0,1627071774,2021-07-24 5:22,1,5,1,0,162,1942,5,0,1942,burn,1627071774,2021-07-24 5:22,6.216198465,1e-18,-1.0,0.5394444444444444h,True,1627071774,0.166666667,0.833333333,0.0,5.0,2449489.743,0x8208c4e32b83f52173ac6cafb845833773dfabed,100.0,0.0,1000000000000.0,0x8208c4e32b83f52173ac6cafb845833773dfabed,,0,2449489.74278318,0
12583568,2021-06-06,0x7bc425aa9e5e433c929aa5dca0627fa211c86d13,3.27e-10,1e-18,2e-18,0x164790d6ec7440a8a1a3b3435c3d9cd21c497eb3,Ayobu,t.me/AyobuToken,3.27e-10,18,33,0x8207ca399a7a2c23f72033691b06778704cd9056,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,3.5,1000000000000.0,1623170168,2021-06-08 16:36,1,31,1,0,5889,152877,31,0,152877,burn,1623170168,2021-06-08 16:36,5.725214669,1e-18,-1.0,42.465833333333336h,True,1623170168,0.03125,0.96875,0.0,31.0,1870828.693,0x8207ca399a7a2c23f72033691b06778704cd9056,100.0,0.0,1000000000000.0,0x8207ca399a7a2c23f72033691b06778704cd9056,1000000000000000.0,0.0,1870828.693,0.0
11057587,2020-10-15,0xc8b6faf7d03824223a1c96d92af3a64ddff0a503,5.28e-14,1.9e-17,3.8e-17,0x5e815e5fbbabf02c1aba65894d56909d1bca7acd,social-rocket.co,ROCKS,5.28e-14,18,36,0x8204b8e1b0c0a559b2e4b11935dc4a8ba8ac196b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,400.0,4000000.0,1602734933,2020-10-15 4:08,2,31,3,1538,3105,4548,24,7,7162,burn,1602734933,2020-10-15 4:08,569.8150134,1.9e-17,-1.0,1.9894444444444443h,True,1602734933,0.05714285700000001,0.8857142859999999,0.05714285700000001,3.0,30000.0,0x8204b8e1b0c0a559b2e4b11935dc4a8ba8ac196b,100.0,0.0,40000000.0,0x8204b8e1b0c0a559b2e4b11935dc4a8ba8ac196b,40000000.0,0.0,30000.0,37475073.0
13515922,2021-10-30,0xcf6a584b69a3afaa8dd36262602aa8abc09a0c5b,0.0013613770000000002,1e-05,1e-05,0x46e5d57796e18dd24b7923b1b9d819b1d0b813de,SHIBAISLAND,SHIBISLAND,0.0013613770000000002,9,73,0x8200f5c5d74b16c7b6179491064cdab313663a25,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,3.0,898000000000.0,1635596806,2021-10-30 12:26,1,71,1,0,669,459,45,26,35084,burn,1635562181,2021-10-30 2:49,4.466669694,8.7e-17,-1.0,0.1275h,True,1635562181,0.014705882,0.985294118,0.0,1.72,51.9025775,0x8200f5c5d74b16c7b6179491064cdab313663a25,100.0,0.0,1000000000000.0,0x8200f5c5d74b16c7b6179491064cdab313663a25,,0,51.9025775,-880000000000
12441200,2021-05-15,0xed8c3dce4113aee41028e7bc2933606275db1ea7,1e-18,8.319999999999999e-10,2e-18,0xdf0ea6ee0a8eee43f4b00d8b5b29c25f27ee7caf,ShibaSwap BONE,BONE,8.319999999999999e-10,18,23,0x81fe0654f52a62a846d40c245de24e3888e59ae8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,12.0,10000000000000.0,1621192780,2021-05-16 19:19,1,21,1,0,11229,82049,15,6,82049,burn,1621192780,2021-05-16 19:19,13.18838999,1e-18,-1.0,22.79138888888889h,True,1621192780,0.045454545,0.954545455,0.0,2.142857143,10954451.15,0x81fe0654f52a62a846d40c245de24e3888e59ae8,100.0,0.0,1000000000000000.0,0x81fe0654f52a62a846d40c245de24e3888e59ae8,,0.0,10954451.15,990000000000000.0
12440434,2021-05-15,0xa70cd066e1c20f5d2b5405b8f7effad8411765ef,1e-18,0.02,0.04,0x9297c06a2768873e03c2381c7a48fe9f6928221d,SHIBA SWAP BONE,BONE,1e-18,18,18,0x81fe0654f52a62a846d40c245de24e3888e59ae8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,14.0,1000000000.0,1621110257,2021-05-15 20:24,2,14,2,4628,2447,7228,7,7,9479,burn,1621105755,2021-05-15 19:09,14.43421455,1e-18,-1.0,1.3825h,True,1621105755,0.071428571,0.928571429,0.0,0.75,118321.5957,0x81fe0654f52a62a846d40c245de24e3888e59ae8,100.0,0.0,2500000000.0,0x81fe0654f52a62a846d40c245de24e3888e59ae8,2000000000.0,0.0,118321.5957,1000000000.0
12440975,2021-05-15,0x8b2e0ce297cda89d11b5da87381d13139b7f36ac,7.860000000000001e-10,1e-18,2e-18,0x0f202edb6506ac7ea4d8ba159eea9448ec4586b8,Indog Inu,INDG,7.860000000000001e-10,18,15,0x81fe0654f52a62a846d40c245de24e3888e59ae8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,14.0,10000000000000.0,1621196118,2021-05-16 20:15,1,13,1,0,18948,88338,11,2,88338,burn,1621196118,2021-05-16 20:15,15.05953289,1e-18,-1.0,24.538333333333334h,True,1621196118,0.071428571,0.928571429,0.0,3.666666667,11832159.57,0x81fe0654f52a62a846d40c245de24e3888e59ae8,100.0,0.0,1000000000000000.0,0x81fe0654f52a62a846d40c245de24e3888e59ae8,,0.0,11832159.57,439997000000000.0
12440235,2021-05-15,0x55cd54a7c95ec75803fcfd4548d65b4a013374e3,6.759999999999999e-13,2e-18,4e-18,0x18d2b2a79a5af4b9ec9ffa18c7d6893ae0ccf050,Shiba Swap BONE,BONE,6.759999999999999e-13,18,11,0x81fe0654f52a62a846d40c245de24e3888e59ae8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.65,1000000.0,1621099911,2021-05-16 2:31,1,9,1,0,211,1578,5,4,1578,burn,1621099911,2021-05-16 2:31,1.906693239,2e-18,-1.0,0.43833333333333335h,True,1621099911,0.1,0.9,0.0,1.0,1284.523258,0x81fe0654f52a62a846d40c245de24e3888e59ae8,100.0,0.0,250000000.0,0x81fe0654f52a62a846d40c245de24e3888e59ae8,,0,1284.52325787,249000000
12588356,2021-06-07,0x0972878a3612a428e3e515b81f39b55987ff7fac,1.51e-10,1e-18,2e-18,0x6b0e0d728b38d637bd8068d825d2ed47e28fe51f,ShibaSwap BONE,BONE,1.51e-10,18,10,0x81fe0654f52a62a846d40c245de24e3888e59ae8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,22.0,500000000000.0,1623160766,2021-06-08 22:59,1,8,1,0,4206,79020,5,3,79020,burn,1623160766,2021-06-08 22:59,22.01732391,1e-18,-1.0,21.95h,True,1623160766,0.111111111,0.8888888890000001,0.0,1.25,3316624.79,0x81fe0654f52a62a846d40c245de24e3888e59ae8,100.0,0.0,1000000000000000.0,0x81fe0654f52a62a846d40c245de24e3888e59ae8,1000000000000000.0,0.0,3316624.79,999500000000000.0
12440235,2021-05-15,0x55cd54a7c95ec75803fcfd4548d65b4a013374e3,6.759999999999999e-13,2e-18,4e-18,0x18d2b2a79a5af4b9ec9ffa18c7d6893ae0ccf050,Shiba Swap BONE,BONE,6.759999999999999e-13,18,11,0x81fe0654f52a62a846d40c245de24e3888e59ae8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.65,1000000.0,1621099911,2021-05-16 2:31,1,9,1,0,211,1578,5,4,1578,burn,1621099911,2021-05-16 2:31,1.906693239,2e-18,-1.0,0.43833333333333335h,True,1621099911,0.1,0.9,0.0,1.0,1284.523258,0x81fe0654f52a62a846d40c245de24e3888e59ae8,100.0,0.0,250000000.0,0x81fe0654f52a62a846d40c245de24e3888e59ae8,,0,1284.52325787,249000000
10993599,2020-10-05,0x9581ff32b0e6a476356ba3b5ab83c1263833cdda,0.007239491999999998,20.26623373,0.014478984,0xe3d23780718567ac62e8089de297487ce0780080,NOTE Finance,NOTE,20.26623373,18,91,0x81f9ed32de4029e0adb06070e998048273f1862d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,4.0,4000.0,1633409462,2021-10-05 4:51,1,89,1,0,9672,31537353,44,45,31537353,burn,1633409462,2021-10-05 4:51,2.413164025,0.007239491999999998,-0.997,8760.375833333334h,True,1633409462,0.011111111000000002,0.988888889,0.0,0.956521739,126.4911064,0x81f9ed32de4029e0adb06070e998048273f1862d,100.0,0.0,15000.0,0x81f9ed32de4029e0adb06070e998048273f1862d,15000.0,0.0,126.1116331,0.0
12434514,2021-05-14,0x036f392560efe3e0ef5708094d53d76d025b664f,1e-18,6.23e-10,2e-18,0xfb23cece54779430cf0442d9220e85ec7f215595,Space Akita Inu,SAKITA,6.23e-10,18,185,0x81f94cdc64bc66932d1454d67bce7f1733d50623,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,17.0,60000000000000.0,1621097586,2021-05-15 16:53,1,183,1,0,9142,75854,149,34,75854,burn,1621097586,2021-05-15 16:53,52.17579251,1e-18,-1.0,21.070555555555554h,True,1621097586,0.005434783,0.994565217,0.0,4.257142857,31937438.85,0x81f94cdc64bc66932d1454d67bce7f1733d50623,100.0,0.0,100000000000000.0,0x81f94cdc64bc66932d1454d67bce7f1733d50623,100000000000000.0,0.0,31937438.85,0.0090072
12637147,2021-06-15,0xdfb0ec65d10798c538354bb6e3f5e8ebb5aefc28,0.0023313820000000003,834000000000000.0,0.0023313820000000003,0xf64a90585c3438e9eeecdd11692f5dcf02780757,Hamtaro | HamtaroToken.com,HMTRO,834000000000000.0,18,38,0x81f4b4b0427e9b147065bd130e2a3f3fb6876588,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,3.0,642000000000.0,1624105247,2021-06-19 12:20,1,37,0,0,14746,0,33,4,370717,swap,1623745828,2021-06-15 8:30,6.551970816,0.019318775,-0.997051456,3.138333333333333h,True,1623745828,0.03030303,0.96969697,0.0,10.0,1387804.021,0x81f4b4b0427e9b147065bd130e2a3f3fb6876588,100.0,0.0,1000000000000.0,0x81f4b4b0427e9b147065bd130e2a3f3fb6876588,1e+20,0.0,0.0,1e+25
12271259,2021-04-19,0xac488d0173108a2b03f558ef35e6f98de83fedbe,1e-10,0.01,0.01,0xa6b4252431e6d2878737705900483bf23e8f8f95,Corgicoin,CORG,1e-10,10,23,0xa3a2fcefe699337062e9abafb57cabd53469f639,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.0,100000000.0,1636077307,2021-11-05 1:55,1,21,1,0,823322,37437,11,10,17232070,burn,1618882674,2021-04-20 1:37,1.097627824,1.1e-15,-1.0,10.399166666666666h,True,1618882674,0.047619048,0.952380952,0.0,0.909090909,1.0,0x81f2361993600f8d21b922453c94bf26ef7b5ba7,100.0,0.0,1000000000.0,0xa3a2fcefe699337062e9abafb57cabd53469f639,1000000000.0,0.0,1.0,0.0
12764615,2021-07-05,0xfe519062fe4763110bf94e18412c2d21ba8a0109,0.000356362,5190000000000000.0,0.0007127230000000001,0xf9aedb8e4bb36c4b6da63fc8a695f2bcc40e4df2,https://t.me/UniRise_Channel,UniRise,5190000000000000.0,18,29,0x81f146359202c295567be0398fd0feb32f3dc3db,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,4.0,460000000000.0,1625461819,2021-07-05 5:10,1,28,0,0,1798,0,24,4,12204,swap,1625461819,2021-07-05 5:10,8.317885657,0.000356362,-0.999957157,3.39h,True,1625461819,0.035714286,0.964285714,0.0,6.0,1356465.997,0x81f146359202c295567be0398fd0feb32f3dc3db,100.0,0.0,1000000000000.0,0x81f146359202c295567be0398fd0feb32f3dc3db,1200000000.0,0.0,0.0,1e+27
13078450,2021-08-23,0x5f1181c504b534d49170c92626fca6fcc7b1bb11,13.0,7.78e-14,1.56e-13,0x0d0c95e39a7d0b005b254d3db4a1fd7cc2a26824,NARUTO ,🦊,13.0,0,24,0x81ed10be93f716ecb38f1227475632eeef74204d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,1.9,1000000000000000.0,1629680930,2021-08-23 1:08,1,22,1,0,501,1635,22,0,1635,burn,1629680930,2021-08-23 1:08,3.3921597930000003,7.78e-14,-1.0,0.45416666666666666h,True,1629680930,0.043478261,0.956521739,0.0,22.0,0.043588989,0x81ed10be93f716ecb38f1227475632eeef74204d,100.0,0.0,1000000000000000.0,0x81ed10be93f716ecb38f1227475632eeef74204d,,0,0.04358899,0
12637441,2021-06-15,0x225fe8b7af0ee0ff2e658cc83c9dbb91a6a37f80,10.0,1.09e-13,2.18e-13,0x61db2fb090d890ea9fc09dd837fd47cf2f92ee26,ANT1GOON , GOON ,10.0,0,24,0x81ed10be93f716ecb38f1227475632eeef74204d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,3.5,1000000000000000.0,1623778039,2021-06-15 17:27,1,22,1,0,301,39582,22,0,39582,burn,1623778039,2021-06-15 17:27,6.450541603,1.09e-13,-1.0,10.995h,True,1623778039,0.043478261,0.956521739,0.0,22.0,0.059160798,0x81ed10be93f716ecb38f1227475632eeef74204d,100.0,0.0,1000000000000000.0,0x81ed10be93f716ecb38f1227475632eeef74204d,1000000000000.0,0.0,0.05916080000000001,0.0
12621123,2021-06-12,0xe5e8accdafafe3435f4fbe284cc86730172cc3b8,9.0,1.21e-13,2.42e-13,0x38b10b300151d4d9454ea8eb4b02f7ed095e9031,EInfinity I ENIF,ENIF,9.0,0,23,0x81ed10be93f716ecb38f1227475632eeef74204d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,1.0,1000000000000000.0,1623521947,2021-06-12 18:19,1,21,1,0,187,967,21,0,967,burn,1623521947,2021-06-12 18:19,3.82,1.21e-13,-1.0,0.26861111111111113h,True,1623521947,0.045454545,0.954545455,0.0,21.0,0.031622777000000005,0x81ed10be93f716ecb38f1227475632eeef74204d,100.0,0.0,1000000000000000.0,0x81ed10be93f716ecb38f1227475632eeef74204d,,0,0.03162278,0
13084370,2021-08-23,0x30410f19c2fcc5d085b5acfb29c0213ee216e141,16.0,6.56e-14,1.31e-13,0x7ef5d74bb760591482600cbb33c38167617c5303,Ancient Doges,Doges,16.0,0,16,0x81ed10be93f716ecb38f1227475632eeef74204d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,1.0,1000000000000000.0,1629760751,2021-08-23 23:19,1,14,1,0,235,1650,14,0,1650,burn,1629760751,2021-08-23 23:19,2.0748,6.56e-14,-1.0,0.4583333333333333h,True,1629760751,0.066666667,0.933333333,0.0,14.0,0.031622777000000005,0x81ed10be93f716ecb38f1227475632eeef74204d,100.0,0.0,1000000000000000.0,0x81ed10be93f716ecb38f1227475632eeef74204d,,0,0.03162278,0
12629589,2021-06-14,0xedd288b1244bd0d264a43f4632ac54b1b717b442,14.0,7.37e-14,1.47e-13,0x536dab40324e7f5cb19275f5caf5f7095b6a1e04,LuckyNeko,Neko,14.0,0,11,0x81ed10be93f716ecb38f1227475632eeef74204d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,3.0,1000000000000000.0,1623644009,2021-06-14 13:13,1,9,1,0,900,10888,9,0,10888,burn,1623644009,2021-06-14 13:13,4.0356490030000005,7.37e-14,-1.0,3.0244444444444443h,True,1623644009,0.1,0.9,0.0,9.0,0.054772256,0x81ed10be93f716ecb38f1227475632eeef74204d,100.0,0.0,1000000000000000.0,0x81ed10be93f716ecb38f1227475632eeef74204d,1000000000000000.0,0.0,0.05477226,0.0
12634934,2021-06-14,0x93c8c5c440d497b6d46a9369f0c6ea9f33a174d5,19.0,5.41e-14,5.41e-14,0x1850cceb1f34304683d7bbdc649e647a83e0ff23,🥑AVOCADO🥑,🥑,19.0,0,10,0x81ed10be93f716ecb38f1227475632eeef74204d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,1.0,1000000000000000.0,1623708633,2021-06-15 7:10,1,8,1,0,1146,3596,8,0,3596,burn,1623708633,2021-06-15 7:10,1.712242918,5.41e-14,-1.0,0.9988888888888889h,True,1623708633,0.111111111,0.8888888890000001,0.0,8.0,0.031622777000000005,0x81ed10be93f716ecb38f1227475632eeef74204d,100.0,0.0,1000000000000000.0,0x81ed10be93f716ecb38f1227475632eeef74204d,,0,0.03162278,0
12629102,2021-06-13,0x292352b5dd9c4ae97cf59a34ccb580071f75701a,5.73e-14,18.0,1.15e-13,0xc6fcc6b8fce9d098f458d538faee13e21d0b81bd,Ryūjin Token,$RYUJIN,18.0,0,8,0x81ed10be93f716ecb38f1227475632eeef74204d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,3.0,1000000000000000.0,1623631640,2021-06-14 9:47,1,6,1,0,3291,4648,6,0,4648,burn,1623631640,2021-06-14 9:47,3.1369012410000003,5.73e-14,-1.0,1.291111111111111h,True,1623631640,0.14285714300000002,0.857142857,0.0,6.0,0.054772256,0x81ed10be93f716ecb38f1227475632eeef74204d,100.0,0.0,1000000000000000.0,0x81ed10be93f716ecb38f1227475632eeef74204d,1000.0,0.0,0.05477226,0.0
12630999,2021-06-14,0x8e765297afc1bc229003402f24509f6f9bf6f73c,14.0,7.67e-14,1.53e-13,0x3e3c02ab542463b9c7a990ae2b5cea40175b233d,Fuck Thanos,$FTHANOS,14.0,0,6,0x81ed10be93f716ecb38f1227475632eeef74204d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,3.0,1000000000000000.0,1623692621,2021-06-15 2:43,1,4,1,0,531,39787,4,0,39787,burn,1623692621,2021-06-15 2:43,4.203012039,7.67e-14,-1.0,11.051944444444445h,True,1623692621,0.2,0.8,0.0,4.0,0.054772256,0x81ed10be93f716ecb38f1227475632eeef74204d,100.0,0.0,1000000000000000.0,0x81ed10be93f716ecb38f1227475632eeef74204d,1000000000000000.0,0.0,0.05477226,0.0
12641087,2021-06-15,0xe57db8cceffa6b632e02cfa47b9c9830ca221583,16.0,6.51e-14,1.3e-13,0x4a399f4f40d0fa75246441ceb270cc0443e88633,Hellcat Token  , Hell,16.0,0,6,0x81ed10be93f716ecb38f1227475632eeef74204d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,3.0,1000000000000000.0,1623798285,2021-06-16 8:04,1,4,1,0,1130,11308,4,0,11308,burn,1623798285,2021-06-16 8:04,3.565737942,6.51e-14,-1.0,3.141111111111111h,True,1623798285,0.2,0.8,0.0,4.0,0.054772256,0x81ed10be93f716ecb38f1227475632eeef74204d,100.0,0.0,1000000000000000.0,0x81ed10be93f716ecb38f1227475632eeef74204d,50000000000.0,0.0,0.05477226,0.0
13609385,2021-11-13,0x81052c803751fcb26668679e54fbe901eb51332b,1.4e-08,7.58e-14,1.52e-13,0x576a399d473dec59b52303a573bc7fa8504ff955,t.me/ShibPUMPoff,SHIBPUMP,1.4e-08,9,16,0x81ec08193a9504606c9d849a4080980f80c91c76,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,1.5,900000.0,1636830597,2021-11-13 19:09,1,14,1,0,156,787,11,3,787,burn,1636830597,2021-11-13 19:09,2.78651837,7.58e-14,-1.0,0.21861111111111112h,True,1636830597,0.066666667,0.933333333,0.0,2.75,0.036742346,0x81ec08193a9504606c9d849a4080980f80c91c76,100.0,0.0,0.001,0x81ec08193a9504606c9d849a4080980f80c91c76,,0,0.03674235,-0.00089999999999999997536692664112933925935067236423492431640625
12759565,2021-07-04,0xa1a3fe920380a19818e542b016d33149f96cdbe4,0.000125773,8e-18,1.6e-17,0x60f93a79566e2aa7e75cbfcbe2fab11f667b2df0,Elit Porn Boys,ElitBoy💎,0.000125773,9,14,0x81eab0cbd28f805403adf0bb4cba42d24509fb3e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,2.0,50000000000000.0,1625387145,2021-07-04 8:25,1,12,1,0,545,5457,12,0,5457,burn,1625387145,2021-07-04 8:25,2.516,8e-18,-1.0,1.5158333333333334h,True,1625387145,0.076923077,0.923076923,0.0,12.0,316.2277660000001,0x81eab0cbd28f805403adf0bb4cba42d24509fb3e,100.0,0.0,100000000000000.0,0x81eab0cbd28f805403adf0bb4cba42d24509fb3e,10000000000000.0,0.0,316.2277660000001,0.0
